#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-10-16"
#curie_map:
#  BFO: "http://purl.obolibrary.org/obo/BFO_"
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  DOID: "http://purl.obolibrary.org/obo/DOID_"
#  ECTO: "http://purl.obolibrary.org/obo/ECTO_"
#  ENVO: "http://purl.obolibrary.org/obo/ENVO_"
#  FOODON: "http://purl.obolibrary.org/obo/FOODON_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  HP: "http://purl.obolibrary.org/obo/HP_"
#  IAO: "http://purl.obolibrary.org/obo/IAO_"
#  MESH: "http://purl.obolibrary.org/obo/MESH_"
#  MF: "http://purl.obolibrary.org/obo/MF_"
#  MFOEM: "http://purl.obolibrary.org/obo/MFOEM_"
#  MFOMD: "http://purl.obolibrary.org/obo/MFOMD_"
#  MONDO: "http://purl.obolibrary.org/obo/MONDO_"
#  NANDO: "http://nanbyodata.jp/ontology/nando#"
#  NBO: "http://purl.obolibrary.org/obo/NBO_"
#  NCBITaxon: "http://purl.obolibrary.org/obo/NCBITaxon_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  OBA: "http://purl.obolibrary.org/obo/OBA_"
#  OBI: "http://purl.obolibrary.org/obo/OBI_"
#  OGMS: "http://purl.obolibrary.org/obo/OGMS_"
#  OMIM: "http://purl.obolibrary.org/obo/OMIM_"
#  OMIMPS: "http://purl.obolibrary.org/obo/OMIMPS_"
#  Orphanet: "http://www.orpha.net/ORDO/Orphanet_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  PO: "http://purl.obolibrary.org/obo/PO_"
#  PR: "http://purl.obolibrary.org/obo/PR_"
#  RO: "http://purl.obolibrary.org/obo/RO_"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  SO: "http://purl.obolibrary.org/obo/SO_"
#  UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#  UMLS: "http://linkedlifedata.com/resource/umls/id/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
#  skos: "http://www.w3.org/2004/02/skos/core#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
NANDO:2200914	Intestinal Lymphangiectasia	owl:equivalentClass	MONDO:0018178	intestinal lymphangiectasia (disease)	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	intestinal lymphangiectasia	many_to_one	.
NANDO:2200540	Glycogen storage disease type IV	owl:equivalentClass	MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type iv	many_to_one	.
NANDO:2200540	Glycogen storage disease type IV	owl:equivalentClass	MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type iv	many_to_one	.
NANDO:1200713	Galloway-Mowat syndrome	owl:equivalentClass	MONDO:0009627	Galloway-Mowat syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	galloway-mowat syndrom	many_to_one	.
NANDO:1200713	Galloway-Mowat syndrome	owl:equivalentClass	MONDO:0009627	Galloway-Mowat syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	galloway-mowat syndrom	many_to_one	.
NANDO:1200713	Galloway-Mowat syndrome	owl:equivalentClass	MONDO:0009627	Galloway-Mowat syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	galloway-mowat syndrome	many_to_one	.
NANDO:1200713	Galloway-Mowat syndrome	owl:equivalentClass	MONDO:0009627	Galloway-Mowat syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	galloway-mowat syndrome	many_to_one	.
NANDO:2200188	Lowe syndrome	owl:equivalentClass	MONDO:0010645	oculocerebrorenal syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	lowe syndrom	many_to_one	.
NANDO:2200188	Lowe syndrome	owl:equivalentClass	MONDO:0010645	oculocerebrorenal syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	lowe syndrome	many_to_one	.
NANDO:2200188	Lowe syndrome	owl:equivalentClass	MONDO:0010645	oculocerebrorenal syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	oculocerebrorenal syndrome of low	many_to_one	.
NANDO:2200188	Lowe syndrome	owl:equivalentClass	MONDO:0010645	oculocerebrorenal syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	oculocerebrorenal syndrome of lowe	many_to_one	.
NANDO:1200017	Charcot-Marie-Tooth disease type 1	owl:equivalentClass	MONDO:0019011	Charcot-Marie-Tooth disease type 1	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	charcot-marie-tooth disease type 1	one_to_many	.
NANDO:1200017	Charcot-Marie-Tooth disease type 1	owl:equivalentClass	MONDO:0007311	Charcot-Marie-Tooth disease type 1E	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	charcot-marie-tooth disease type 1	one_to_many	.
NANDO:1200017	Charcot-Marie-Tooth disease type 1	owl:equivalentClass	MONDO:0019011	Charcot-Marie-Tooth disease type 1	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	charcot-marie-tooth disease type 1	one_to_many	.
NANDO:1200394	Familial Hypercholesterolemia （Homozygote ）	owl:equivalentClass	MONDO:0018328	homozygous familial hypercholesterolemia	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	rdfs:label	intractable disease	BFO:0000016	homozygous familial hypercholesterolemia	unique	.
NANDO:1200394	Familial Hypercholesterolemia （Homozygote ）	owl:equivalentClass	MONDO:0018328	homozygous familial hypercholesterolemia	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	rdfs:label	intractable disease	BFO:0000016	homozygous familial hypercholesterolemia	unique	.
NANDO:2100023	Chronic renal failure	owl:equivalentClass	MONDO:0024327	chronic renal failure syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	chronic renal failur	unique	.
NANDO:2100023	Chronic renal failure	owl:equivalentClass	MONDO:0024327	chronic renal failure syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	chronic renal failure	unique	.
NANDO:2200539	Glycogen storage disease type III	owl:equivalentClass	MONDO:0009291	glycogen storage disease III	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type iii	many_to_one	.
NANDO:2200539	Glycogen storage disease type III	owl:equivalentClass	MONDO:0009291	glycogen storage disease III	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type iii	many_to_one	.
NANDO:2200916	Juvenile polyposis	owl:equivalentClass	MONDO:0017380	juvenile polyposis syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	juvenile polyposi	unique	.
NANDO:2200916	Juvenile polyposis	owl:equivalentClass	MONDO:0017380	juvenile polyposis syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	juvenile polyposis	unique	.
NANDO:1200016	Charcot-Marie-Tooth disease	owl:equivalentClass	MONDO:0015626	Charcot-Marie-Tooth disease	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	charcot-marie-tooth diseas	many_to_one	.
NANDO:1200016	Charcot-Marie-Tooth disease	owl:equivalentClass	MONDO:0015626	Charcot-Marie-Tooth disease	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	charcot-marie-tooth diseas	many_to_one	.
NANDO:1200016	Charcot-Marie-Tooth disease	owl:equivalentClass	MONDO:0015626	Charcot-Marie-Tooth disease	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	charcot-marie-tooth disease	many_to_one	.
NANDO:1200016	Charcot-Marie-Tooth disease	owl:equivalentClass	MONDO:0015626	Charcot-Marie-Tooth disease	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	charcot-marie-tooth disease	many_to_one	.
NANDO:1200015	McLeod syndrome	owl:equivalentClass	MONDO:0018945	McLeod neuroacanthocytosis syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	mcleod syndrom	unique	.
NANDO:1200015	McLeod syndrome	owl:equivalentClass	MONDO:0018945	McLeod neuroacanthocytosis syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	mcleod syndrome	unique	.
NANDO:2200538	Glycogen storage disease type I	owl:equivalentClass	MONDO:0002413	glycogen storage disease I	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type i	many_to_one	.
NANDO:2200538	Glycogen storage disease type I	owl:equivalentClass	MONDO:0002413	glycogen storage disease I	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	glycogen storage disease type i	many_to_one	.
NANDO:2200915	familial adenomatous polyposis	owl:equivalentClass	MONDO:0021055	classic familial adenomatous polyposis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	familial adenomatous polyposi	unique	.
NANDO:2200915	familial adenomatous polyposis	owl:equivalentClass	MONDO:0021055	classic familial adenomatous polyposis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	familial adenomatous polyposis	unique	.
NANDO:2200915	familial adenomatous polyposis	owl:equivalentClass	MONDO:0021055	classic familial adenomatous polyposis	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	fap	unique	.
NANDO:2200915	familial adenomatous polyposis	owl:equivalentClass	MONDO:0021055	classic familial adenomatous polyposis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	fap	unique	.
NANDO:1200014	Choreoacanthocytosis	owl:equivalentClass	MONDO:0008695	chorea-acanthocytosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	choreoacanthocytosi	many_to_one	.
NANDO:1200014	Choreoacanthocytosis	owl:equivalentClass	MONDO:0008695	chorea-acanthocytosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	choreoacanthocytosi	many_to_one	.
NANDO:1200014	Choreoacanthocytosis	owl:equivalentClass	MONDO:0008695	chorea-acanthocytosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	choreoacanthocytosis	many_to_one	.
NANDO:1200014	Choreoacanthocytosis	owl:equivalentClass	MONDO:0008695	chorea-acanthocytosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	intractable disease	BFO:0000016	choreoacanthocytosis	many_to_one	.
NANDO:2200183	ureteroceles	owl:equivalentClass	MONDO:0008628	ureterocele (disease)	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	ureterocel	unique	.
NANDO:2100019	Renal tubular acidosis	owl:equivalentClass	MONDO:0001909	renal tubular acidosis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	renal tubular acidosi	many_to_one	.
NANDO:2100019	Renal tubular acidosis	owl:equivalentClass	MONDO:0001909	renal tubular acidosis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	renal tubular acidosis	many_to_one	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 5	unique	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 5	unique	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 5	unique	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 5	unique	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	ags5	unique	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	ags5	unique	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 5	unique	.
NANDO:2200897	Aicardi-Goutieres syndrome 5	owl:equivalentClass	MONDO:0013059	Aicardi-Goutieres syndrome 5	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 5	unique	.
NANDO:1200684	5p deletion syndrome	owl:equivalentClass	MONDO:0007404	Cri-du-chat syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	5p deletion syndrom	many_to_one	.
NANDO:1200684	5p deletion syndrome	owl:equivalentClass	MONDO:0007404	Cri-du-chat syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	5p deletion syndrome	many_to_one	.
NANDO:1200360	Anhidrotic ectodermal dysplasia with immunodeficiency	owl:equivalentClass	MONDO:0010293	hypohidrotic ectodermal dysplasia with immunodeficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	anhidrotic ectodermal dysplasia with immunodefici	many_to_one	.
NANDO:1200360	Anhidrotic ectodermal dysplasia with immunodeficiency	owl:equivalentClass	MONDO:0010293	hypohidrotic ectodermal dysplasia with immunodeficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	anhidrotic ectodermal dysplasia with immunodeficiency	many_to_one	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 2	unique	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 2	unique	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 2	unique	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 2	unique	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	ags2	unique	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	ags2	unique	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 2	unique	.
NANDO:2200894	Aicardi-Goutieres syndrome 2	owl:equivalentClass	MONDO:0012429	Aicardi-Goutieres syndrome 2	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 2	unique	.
NANDO:1200357	Chronic granulomatous disease	owl:equivalentClass	MONDO:0018305	chronic granulomatous disease	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	chronic granulomatous diseas	many_to_one	.
NANDO:1200357	Chronic granulomatous disease	owl:equivalentClass	MONDO:0018305	chronic granulomatous disease	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	chronic granulomatous disease	many_to_one	.
NANDO:1200683	4p deletion syndrome	owl:equivalentClass	MONDO:0008684	Wolf-Hirschhorn syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	4p deletion syndrom	many_to_one	.
NANDO:1200683	4p deletion syndrome	owl:equivalentClass	MONDO:0008684	Wolf-Hirschhorn syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	4p deletion syndrome	many_to_one	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 3	unique	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 3	unique	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 3	unique	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 3	unique	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	ags3	unique	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasRelatedSynonym	intractable disease	BFO:0000016	ags3	unique	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	oio:hasExactSynonym	intractable disease	BFO:0000016	aicardi-goutieres syndrome 3	unique	.
NANDO:2200895	Aicardi-Goutieres syndrome 3	owl:equivalentClass	MONDO:0012471	Aicardi-Goutieres syndrome 3	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	skos:altLabel	rdfs:label	intractable disease	BFO:0000016	aicardi-goutieres syndrome 3	unique	.
NANDO:1200358	Myeloperoxidase deficiency	owl:equivalentClass	MONDO:0009694	myeloperoxidase deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	myeloperoxidase defici	many_to_one	.
NANDO:1200358	Myeloperoxidase deficiency	owl:equivalentClass	MONDO:0009694	myeloperoxidase deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	myeloperoxidase defici	many_to_one	.
NANDO:1200358	Myeloperoxidase deficiency	owl:equivalentClass	MONDO:0009694	myeloperoxidase deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	myeloperoxidase deficiency	many_to_one	.
NANDO:1200358	Myeloperoxidase deficiency	owl:equivalentClass	MONDO:0009694	myeloperoxidase deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	myeloperoxidase deficiency	many_to_one	.
NANDO:2100015	Nephronophthisis	owl:equivalentClass	MONDO:0019005	nephronophthisis (disease)	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	nephronophthisi	many_to_one	.
NANDO:2100015	Nephronophthisis	owl:equivalentClass	MONDO:0019005	nephronophthisis (disease)	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	nephronophthisis	many_to_one	.
NANDO:1200355	Leukocyte adhesion deficiency	owl:equivalentClass	MONDO:0017570	leukocyte adhesion deficiency	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	leukocyte adhesion defici	many_to_one	.
NANDO:1200355	Leukocyte adhesion deficiency	owl:equivalentClass	MONDO:0017570	leukocyte adhesion deficiency	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	leukocyte adhesion deficiency	many_to_one	.
NANDO:2200187	Fanconi syndrome	owl:equivalentClass	MONDO:0001083	Fanconi renotubular syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	fanconi syndrom	many_to_one	.
NANDO:2200187	Fanconi syndrome	owl:equivalentClass	MONDO:0001083	Fanconi renotubular syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	fanconi syndrome	many_to_one	.
NANDO:2200900	Rasmussen encephalitis	owl:equivalentClass	MONDO:0016019	Rasmussen subacute encephalitis	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	rasmussen enceph	many_to_one	.
NANDO:2200900	Rasmussen encephalitis	owl:equivalentClass	MONDO:0016019	Rasmussen subacute encephalitis	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	rasmussen encephalitis	many_to_one	.
NANDO:2200523	Mitochondrial DNA depletion syndrome	owl:equivalentClass	MONDO:0018158	mitochondrial DNA depletion syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	mitochondrial dna depletion syndrom	unique	.
NANDO:2200523	Mitochondrial DNA depletion syndrome	owl:equivalentClass	MONDO:0018158	mitochondrial DNA depletion syndrome	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	rdfs:label	intractable disease	BFO:0000016	mitochondrial dna depletion syndrome	unique	.
NANDO:2100016	Renovascular hypertension	owl:equivalentClass	MONDO:0001105	renal hypertension	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	renovascular hypertens	many_to_many	.
NANDO:2100016	Renovascular hypertension	owl:equivalentClass	MONDO:0006947	renovascular hypertension (disease)	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	renovascular hypertens	many_to_many	.
NANDO:2100016	Renovascular hypertension	owl:equivalentClass	MONDO:0001105	renal hypertension	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	renovascular hypertension	many_to_many	.
NANDO:2100016	Renovascular hypertension	owl:equivalentClass	MONDO:0006947	renovascular hypertension (disease)	Lexical	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	renovascular hypertension	many_to_many	.
NANDO:1200356	Shwachman-Diamond syndrome	owl:equivalentClass	MONDO:0009833	Shwachman-Diamond syndrome	Lexical|Stemming	NANDO	MONDO	rdf_matcher	0.5	rdfs:label	oio:hasExactSynonym	intractable disease	BFO:0000016	shwachman-diamond syndrom	many_to_many	.
