NORD ID	subject_label	MONDO ID	mondo_id	xref	synonym	synonym_source	subset	subset_source
1384	Lymphocytic Infiltrate of Jessner	0018051	MONDO:0018051	NORD:1384	Jessner lymphocytic infiltration of the skin	NORD:1384	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1384
1385	Lymphomatoid Granulomatosis	0019466	MONDO:0019466	NORD:1385	lymphomatoid granulomatosis	NORD:1385	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1385
1386	Lynch Syndrome	0005835	MONDO:0005835	NORD:1386	Lynch syndrome	NORD:1386	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1386
1389	Machado-Joseph Disease	0007182	MONDO:0007182	NORD:1389	Machado-Joseph disease	NORD:1389	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1389
1392	Madelung's Disease	0007908	MONDO:0007908	NORD:1392	multiple symmetric lipomatosis	NORD:1392	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1392
1393	Maffucci Syndrome	0013808	MONDO:0013808	NORD:1393	Maffucci syndrome	NORD:1393	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1393
1394	Mal de Debarquement	0016217	MONDO:0016217	NORD:1394	mal de Debarquement	NORD:1394	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1394
1395	Malaria	0005136	MONDO:0005136	NORD:1395	malaria	NORD:1395	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1395
1398	Mandibuloacral Dysplasia	0016584	MONDO:0016584	NORD:1398	mandibuloacral dysplasia	NORD:1398	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1398
1399	Mantle Cell Lymphoma	0018876	MONDO:0018876	NORD:1399	mantle cell lymphoma	NORD:1399	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1399
1400	Maple Syrup Urine Disease	0009563	MONDO:0009563	NORD:1400	maple syrup urine disease	NORD:1400	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1400
1401	Marcus Gunn Phenomenon	0007946	MONDO:0007946	NORD:1401	jaw-winking syndrome	NORD:1401	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1401
1402	Marden Walker Syndrome	0009564	MONDO:0009564	NORD:1402	Marden-Walker syndrome	NORD:1402	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1402
1403	Marfan Syndrome	0007947	MONDO:0007947	NORD:1403	Marfan syndrome	NORD:1403	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1403
1404	Marinesco-Sjögren syndrome	0009567	MONDO:0009567	NORD:1404	Marinesco-Sjogren syndrome	NORD:1404	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1404
1405	Maroteaux Lamy Syndrome	0009661	MONDO:0009661	NORD:1405	mucopolysaccharidosis type 6	NORD:1405	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1405
1406	Marshall Smith Syndrome	0009567	MONDO:0009567	NORD:1406	Marinesco-Sjogren syndrome	NORD:1406	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1406
1407	Marshall Syndrome	0007949	MONDO:0007949	NORD:1407	Marshall syndrome	NORD:1407	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1407
1408	Mastocytosis	0007950	MONDO:0007950	NORD:1408	mastocytosis	NORD:1408	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1408
1412	Mayer-Rokitansky-KÃ¼ster-Hauser Syndrome	0017771	MONDO:0017771	NORD:1412	Mayer-Rokitansky-Kuster-Hauser syndrome	NORD:1412	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1412
1413	McCune Albright Syndrome	0018919	MONDO:0018919	NORD:1413	McCune-Albright syndrome	NORD:1413	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1413
1414	McKusick Type Metaphyseal Chondrodysplasia	0009595	MONDO:0009595	NORD:1414	cartilage-hair hypoplasia	NORD:1414	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1414
1415	MCT8-Specific Thyroid Hormone Cell Transporter Deficiency	0010354	MONDO:0010354	NORD:1415	Allan-Herndon-Dudley syndrome	NORD:1415	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1415
1416	MDR3 Deficiency	0011214	MONDO:0011214	NORD:1416	progressive familial intrahepatic cholestasis type 3	NORD:1416	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1416
1418	Meckel Syndrome	0018921	MONDO:0018921	NORD:1418	Meckel syndrome	NORD:1418	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1418
1421	Medullary Sponge Kidney	0015268	MONDO:0015268	NORD:1421	medullary sponge kidney	NORD:1421	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1421
1422	Medulloblastoma	0007959	MONDO:0007959	NORD:1422	medulloblastoma	NORD:1422	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1422
1423	Megalencephaly-Capillary Malformation	0011240	MONDO:0011240	NORD:1423	megalencephaly-capillary malformation-polymicrogyria syndrome	NORD:1423	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1423
1424	Megalocornea Intellectual Disability Syndrome	0009577	MONDO:0009577	NORD:1424	megalocornea-intellectual disability syndrome	NORD:1424	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1424
1425	Meige Syndrome	0019772	MONDO:0019772	NORD:1425	blepharospasm-oromandibular dystonia syndrome	NORD:1425	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1425
1428	Meleda Disease	0009552	MONDO:0009552	NORD:1428	mal de Meleda	NORD:1428	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1428
1429	Melkersson-Rosenthal Syndrome	0007969	MONDO:0007969	NORD:1429	Melkersson-Rosenthal syndrome	NORD:1429	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1429
1430	Melnick Needles Syndrome	0010650	MONDO:0010650	NORD:1430	Melnick-Needles syndrome	NORD:1430	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1430
1431	Melorheostosis	0007970	MONDO:0007970	NORD:1431	melorheostosis	NORD:1431	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1431
1432	Menetrier Disease	0007652	MONDO:0007652	NORD:1432	gastric mucosal hypertrophy	NORD:1432	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1432
1434	Meningioma	0016642	MONDO:0016642	NORD:1434	meningioma	NORD:1434	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1434
1437	Meningitis, Tuberculous	0006042	MONDO:0006042	NORD:1437	meningeal tuberculosis	NORD:1437	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1437
1438	Meningococcal Meningitis	0018059	MONDO:0018059	NORD:1438	meningococcal meningitis	NORD:1438	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1438
1440	Menkes Disease	0010651	MONDO:0010651	NORD:1440	Menkes disease	NORD:1440	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1440
1441	MERRF Syndrome	0010790	MONDO:0010790	NORD:1441	MERRF syndrome	NORD:1441	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1441
1444	Metaphyseal Chondrodysplasia, Schmid Type	0007983	MONDO:0007983	NORD:1444	Schmid metaphyseal chondrodysplasia	NORD:1444	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1444
1445	Metatropic Dysplasia I	0007986	MONDO:0007986	NORD:1445	metatropic dysplasia	NORD:1445	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1445
1446	Microvillus Inclusion Disease	0009635	MONDO:0009635	NORD:1446	microvillus inclusion disease	NORD:1446	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1446
1448	Miller Syndrome	0009903	MONDO:0009903	NORD:1448	postaxial acrofacial dysostosis	NORD:1448	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1448
1449	Mitochondrial Neurogastrointestinal Encephalopathy	0017575	MONDO:0017575	NORD:1449	mitochondrial neurogastrointestinal encephalomyopathy	NORD:1449	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1449
1451	Mixed Connective Tissue Disease	0005854	MONDO:0005854	NORD:1451	mixed connective tissue disease	NORD:1451	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1451
1452	Mixed Cryoglobulinemia	0007407	MONDO:0007407	NORD:1452	Cryoglobulinemic vasculitis	NORD:1452	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1452
1453	Moebius Syndrome	0008006	MONDO:0008006	NORD:1453	Mobius syndrome	NORD:1453	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1453
1454	Monilethrix	0008009	MONDO:0008009	NORD:1454	monilethrix	NORD:1454	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1454
1455	Mucopolysaccharidosis IV	0018938	MONDO:0018938	NORD:1455	mucopolysaccharidosis type 4	NORD:1455	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1455
1456	Mowat-Wilson Syndrome	0009341	MONDO:0009341	NORD:1456	Mowat-Wilson syndrome	NORD:1456	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1456
1457	Moyamoya Disease	0016820	MONDO:0016820	NORD:1457	Moyamoya disease	NORD:1457	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1457
1459	Muckle-Wells Syndrome	0008633	MONDO:0008633	NORD:1459	Muckle-Wells syndrome	NORD:1459	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1459
1460	Mucolipidosis IV	0009653	MONDO:0009653	NORD:1460	mucolipidosis type IV	NORD:1460	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1460
1461	Mucopolysaccharidoses	0019249	MONDO:0019249	NORD:1461	mucopolysaccharidosis	NORD:1461	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1461
1462	Mucopolysaccharidosis Type I	0001586	MONDO:0001586	NORD:1462	mucopolysaccharidosis type 1	NORD:1462	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1462
1463	Mucopolysaccharidosis Type III	0018937	MONDO:0018937	NORD:1463	mucopolysaccharidosis type 3	NORD:1463	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1463
1464	Mucous Membrane Pemphigoid	0018746	MONDO:0018746	NORD:1464	mucous membrane pemphigoid	NORD:1464	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1464
1465	Mulibrey Nanism	0009664	MONDO:0009664	NORD:1465	mulibrey nanism	NORD:1465	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1465
1466	Multiple Endocrine Neoplasia Type 1	0007540	MONDO:0007540	NORD:1466	multiple endocrine neoplasia type 1	NORD:1466	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1466
1467	Multiple Endocrine Neoplasia Type 2	0019003	MONDO:0019003	NORD:1467	multiple endocrine neoplasia type 2	NORD:1467	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1467
1468	Dominant Multiple Epiphyseal Dysplasia	0016648	MONDO:0016648	NORD:1468	multiple epiphyseal dysplasia	NORD:1468	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1468
1469	Multiple Myeloma	0009693	MONDO:0009693	NORD:1469	plasma cell myeloma	NORD:1469	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1469
1471	Multiple Sulfatase Deficiency	0010088	MONDO:0010088	NORD:1471	mucosulfatidosis	NORD:1471	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1471
1472	Multiple System Atrophy	0007803	MONDO:0007803	NORD:1472	multiple system atrophy	NORD:1472	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1472
1473	Mulvihill-Smith Syndrome	0008311	MONDO:0008311	NORD:1473	progeria-short stature-pigmented nevi syndrome	NORD:1473	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1473
1478	Myasthenia Gravis	0009688	MONDO:0009688	NORD:1478	myasthenia gravis	NORD:1478	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1478
1479	Mycosis Fungoides	0009691	MONDO:0009691	NORD:1479	mycosis fungoides	NORD:1479	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1479
1480	Myelodysplastic Syndromes	0018881	MONDO:0018881	NORD:1480	myelodysplastic syndrome	NORD:1480	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1480
1481	Myhre Syndrome	0007688	MONDO:0007688	NORD:1481	Myhre syndrome	NORD:1481	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1481
1482	Congenital Myopathy	0019952	MONDO:0019952	NORD:1482	congenital myopathy	NORD:1482	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1482
1484	Myopathy, Scapuloperoneal	0000727	MONDO:0000727	NORD:1484	scapuloperoneal myopathy	NORD:1484	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1484
1487	Nager Syndrome	0007943	MONDO:0007943	NORD:1487	Nager acrofacial dysostosis	NORD:1487	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1487
1488	Nail Patella Syndrome	0008061	MONDO:0008061	NORD:1488	nail-patella syndrome	NORD:1488	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1488
1489	Nance-Horan Syndrome	0010545	MONDO:0010545	NORD:1489	Nance-Horan syndrome	NORD:1489	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1489
1490	Narcolepsy	0021107	MONDO:0021107	NORD:1490	narcolepsy	NORD:1490	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1490
1492	Nelson Syndrome	0016035	MONDO:0016035	NORD:1492	Nelson syndrome	NORD:1492	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1492
1493	Nemaline Myopathy	0018958	MONDO:0018958	NORD:1493	nemaline myopathy	NORD:1493	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1493
1494	Neonatal Hemochromatosis	0009275	MONDO:0009275	NORD:1494	neonatal hemochromatosis	NORD:1494	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1494
1495	Neonatal Lupus	0018360	MONDO:0018360	NORD:1495	neonatal lupus erythematosus	NORD:1495	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1495
1496	Neonatal-Onset Multisystem Inflammatory Disease	0011776	MONDO:0011776	NORD:1496	CINCA syndrome	NORD:1496	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1496
1497	Nephrogenic Diabetes Insipidus	0016383	MONDO:0016383	NORD:1497	nephrogenic diabetes insipidus	NORD:1497	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1497
1498	Nephrogenic Systemic Fibrosis	0015294	MONDO:0015294	NORD:1498	nephrogenic systemic fibrosis	NORD:1498	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1498
1501	Neuroacanthocytosis	0016987	MONDO:0016987	NORD:1501	neuroacanthocytosis	NORD:1501	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1501
1502	Neurofibromatosis 1	0018975	MONDO:0018975	NORD:1502	neurofibromatosis type 1	NORD:1502	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1502
1504	Neuroleptic Malignant Syndrome	0019790	MONDO:0019790	NORD:1504	neuroleptic malignant syndrome	NORD:1504	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1504
1505	Neuromyelitis Optica Spectrum Disorder	0019100	MONDO:0019100	NORD:1505	neuromyelitis optica	NORD:1505	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1505
1506	Neuropathy, Congenital Hypomyelination	0011527	MONDO:0011527	NORD:1506	Charcot-Marie-Tooth disease type 4E	NORD:1506	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1506
1507	Nevoid Basal Cell Carcinoma Syndrome	0007187	MONDO:0007187	NORD:1507	nevoid basal cell carcinoma syndrome	NORD:1507	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1507
1509	Niemann Pick Disease Type C	0018982	MONDO:0018982	NORD:1509	Niemann-Pick disease type C	NORD:1509	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1509
1510	Nocardiosis	0017776	MONDO:0017776	NORD:1510	nocardiosis	NORD:1510	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1510
1511	Non-24-Hour Sleep-Wake Disorder	0019137	MONDO:0019137	NORD:1511	non-24-hour sleep-wake syndrome	NORD:1511	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1511
1512	Nonketotic Hyperglycinemia	0011612	MONDO:0011612	NORD:1512	glycine encephalopathy	NORD:1512	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1512
1513	Noonan Syndrome	0018997	MONDO:0018997	NORD:1513	Noonan syndrome	NORD:1513	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1513
1514	Norrie Disease	0010691	MONDO:0010691	NORD:1514	Norrie disease	NORD:1514	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1514
1515	Urofacial Syndrome	0000463	MONDO:0000463	NORD:1515	Ochoa syndrome	NORD:1515	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1515
1516	Ocular Albinism	0017304	MONDO:0017304	NORD:1516	ocular albinism	NORD:1516	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1516
1517	Ocular Motor Apraxia, Cogan Type	0009764	MONDO:0009764	NORD:1517	ocular motor apraxia, Cogan type	NORD:1517	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1517
1518	Oculo-Auriculo-Vertebral Spectrum	0015397	MONDO:0015397	NORD:1518	oculo-auriculo-vertebral spectrum	NORD:1518	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1518
1519	Oculo-Dento-Digital Dysplasia	0008111	MONDO:0008111	NORD:1519	oculodentodigital dysplasia	NORD:1519	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1519
1520	Oculocerebral Syndrome with Hypopigmentation	0009767	MONDO:0009767	NORD:1520	oculocerebral hypopigmentation syndrome, Cross type	NORD:1520	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1520
1521	Oculocerebrocutaneous Syndrome	0008108	MONDO:0008108	NORD:1521	oculocerebrocutaneous syndrome	NORD:1521	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1521
1522	Oculocutaneous Albinism	0018910	MONDO:0018910	NORD:1522	oculocutaneous albinism	NORD:1522	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1522
1523	Oculopharyngeal Muscular Dystrophy	0008116	MONDO:0008116	NORD:1523	oculopharyngeal muscular dystrophy	NORD:1523	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1523
1526	Ollier Disease	0008145	MONDO:0008145	NORD:1526	Ollier disease	NORD:1526	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1526
1527	Opsoclonus-Myoclonus Syndrome	0015247	MONDO:0015247	NORD:1527	opsoclonus-myoclonus syndrome	NORD:1527	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1527
1528	Optic Nerve Hypoplasia	0008136	MONDO:0008136	NORD:1528	isolated optic nerve hypoplasia	NORD:1528	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1528
1529	Oral-Facial-Digital Syndrome	0015375	MONDO:0015375	NORD:1529	orofaciodigital syndrome	NORD:1529	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1529
1531	Orocraniodigital Syndrome	0008992	MONDO:0008992	NORD:1531	Juberg-Hayward syndrome	NORD:1531	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1531
1533	OSMED, Heterozygous	0008490	MONDO:0008490	NORD:1533	otospondylomegaepiphyseal dysplasia, autosomal dominant	NORD:1533	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1533
1535	Osteogenesis Imperfecta	0019019	MONDO:0019019	NORD:1535	osteogenesis imperfecta	NORD:1535	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1535
1537	Osteonecrosis	0005380	MONDO:0005380	NORD:1537	osteonecrosis	NORD:1537	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1537
1538	Osteopetrosis	0017198	MONDO:0017198	NORD:1538	osteopetrosis	NORD:1538	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1538
1539	Otopalatodigital Syndrome Type I and II	0010571	MONDO:0010571	NORD:1539	otopalatodigital syndrome type 2	NORD:1539	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1539
1540	Ovotesticular Disorder of Sex Development	0016281	MONDO:0016281	NORD:1540	46,XX ovotesticular disorder of sex development	NORD:1540	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1540
1542	Pachyonychia Congenita	0016471	MONDO:0016471	NORD:1542	pachyonychia congenita	NORD:1542	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1542
1544	Paget's Disease of the Breast	0015873	MONDO:0015873	NORD:1544	Paget disease of the nipple	NORD:1544	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1544
1545	Pallister-Hall Syndrome	0007804	MONDO:0007804	NORD:1545	Pallister-Hall syndrome	NORD:1545	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1545
1546	Pallister Killian Mosaic Syndrome	0011146	MONDO:0011146	NORD:1546	tetrasomy 12p	NORD:1546	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1546
1548	Pancreatic Neuroendocrine Neoplasms (pNENs)	0005815	MONDO:0005815	NORD:1548	pancreatic neuroendocrine neoplasm	NORD:1548	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1548
1550	Pantothenate Kinase-Associated Neurodegeneration	0009319	MONDO:0009319	NORD:1550	pantothenate kinase-associated neurodegeneration	NORD:1550	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1550
1552	Papillon LefÃ¨vre Syndrome	0009490	MONDO:0009490	NORD:1552	Papillon-Lefevre disease	NORD:1552	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1552
1553	Paracoccidioidomycosis	0005894	MONDO:0005894	NORD:1553	paracoccidioidomycosis	NORD:1553	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1553
1556	Paroxysmal Cold Hemoglobinuria	0019533	MONDO:0019533	NORD:1556	paroxysmal cold hemoglobinuria	NORD:1556	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1556
1557	Paroxysmal Nocturnal Hemoglobinuria	0100244	MONDO:0100244	NORD:1557	paroxysmal nocturnal hemoglobinuria	NORD:1557	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1557
1560	Parsonage Turner Syndrome	0017362	MONDO:0017362	NORD:1560	neuralgic amyotrophy	NORD:1560	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1560
1562	Peeling Skin Syndrome	0019347	MONDO:0019347	NORD:1562	peeling skin syndrome	NORD:1562	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1562
1563	Pelizaeus-Merzbacher Disease	0010714	MONDO:0010714	NORD:1563	Pelizaeus-Merzbacher disease	NORD:1563	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1563
1565	Penta X Syndrome	0015228	MONDO:0015228	NORD:1565	pentasomy X	NORD:1565	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1565
1566	Pentalogy of Cantrell	0010742	MONDO:0010742	NORD:1566	pentalogy of Cantrell	NORD:1566	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1566
1567	PEPCK Deficiency	0017320	MONDO:0017320	NORD:1567	phosphoenolpyruvate carboxykinase deficiency	NORD:1567	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1567
1569	Pertussis	0005077	MONDO:0005077	NORD:1569	pertussis	NORD:1569	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1569
1570	Peutz Jeghers Syndrome	0008280	MONDO:0008280	NORD:1570	Peutz-Jeghers syndrome	NORD:1570	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1570
1572	Pfeiffer Syndrome	0007043	MONDO:0007043	NORD:1572	Pfeiffer syndrome	NORD:1572	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1572
1573	Phelan-McDermid Syndrome	0011652	MONDO:0011652	NORD:1573	Phelan-McDermid syndrome	NORD:1573	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1573
1574	Phenylketonuria	0009861	MONDO:0009861	NORD:1574	phenylketonuria	NORD:1574	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1574
1575	Pheochromocytoma/Paraganglioma	0000550	MONDO:0000550	NORD:1575	extra-adrenal sympathetic paraganglioma	NORD:1575	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1575
1576	Phocomelia Syndrome	0100282	MONDO:0100282	NORD:1576	SC phocomelia syndrome	NORD:1576	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1576
1577	Phosphoglycerate Kinase Deficiency	0010392	MONDO:0010392	NORD:1577	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	NORD:1577	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1577
1579	Pierre Robin Sequence	0009869	MONDO:0009869	NORD:1579	isolated Pierre-Robin syndrome	NORD:1579	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1579
1580	Pinta	0000979	MONDO:0000979	NORD:1580	pinta disease	NORD:1580	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1580
1582	Pityriasis Rubra Pilaris	0100017	MONDO:0100017	NORD:1582	pityriasis rubra pilaris	NORD:1582	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1582
1583	Plague	0019095	MONDO:0019095	NORD:1583	plague	NORD:1583	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1583
1585	PMM2-CDG	0008907	MONDO:0008907	NORD:1585	PMM2-congenital disorder of glycosylation	NORD:1585	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1585
1586	POEMS Syndrome	0017364	MONDO:0017364	NORD:1586	POEMS syndrome	NORD:1586	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1586
1587	Poland Syndrome	0008262	MONDO:0008262	NORD:1587	Poland syndrome	NORD:1587	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1587
1588	Polyarteritis Nodosa	0019170	MONDO:0019170	NORD:1588	polyarteritis nodosa	NORD:1588	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1588
1591	Adult Polyglucosan Body Disease	0009897	MONDO:0009897	NORD:1591	adult polyglucosan body disease	NORD:1591	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1591
1593	Polymyalgia Rheumatica	0019735	MONDO:0019735	NORD:1593	polymyalgia rheumatica	NORD:1593	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1593
1595	Pompe Disease	0009290	MONDO:0009290	NORD:1595	glycogen storage disease II	NORD:1595	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1595
1596	Pontocerebellar Hypoplasia	0020135	MONDO:0020135	NORD:1596	pontocerebellar hypoplasia	NORD:1596	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1596
1598	Porphyria Cutanea Tarda	0015104	MONDO:0015104	NORD:1598	porphyria cutanea tarda	NORD:1598	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1598
1599	Congenital Erythropoietic Porphyria	0009902	MONDO:0009902	NORD:1599	cutaneous porphyria	NORD:1599	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1599
1600	Post Polio Syndrome	0017416	MONDO:0017416	NORD:1600	postpoliomyelitis syndrome	NORD:1600	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1600
1601	Posterior Uveitis	0001280	MONDO:0001280	NORD:1601	choroiditis	NORD:1601	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1601
