NORD ID	subject_label	MONDO ID	mondo_id	xref	xref_source	synonym	synonym_source	synonym_type	subset	subset_source
1720	Sirenomelia	0017850	MONDO:0017850	NORD:1720	MONDO:NORD	sirenomelia	NORD:1720	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1720
1722	Mucopolysaccharidosis Type VII	0009662	MONDO:0009662	NORD:1722	MONDO:NORD	mucopolysaccharidosis type 7	NORD:1722	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1722
1724	Smith-Lemli-Opitz Syndrome	0010035	MONDO:0010035	NORD:1724	MONDO:NORD	Smith-Lemli-Opitz syndrome	NORD:1724	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1724
1725	Smith Magenis Syndrome	0008434	MONDO:0008434	NORD:1725	MONDO:NORD	Smith-Magenis syndrome	NORD:1725	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1725
1726	Sneddon Syndrome	0008436	MONDO:0008436	NORD:1726	MONDO:NORD	Sneddon syndrome	NORD:1726	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1726
1727	Sotos Syndrome	0019349	MONDO:0019349	NORD:1727	MONDO:NORD	Sotos syndrome	NORD:1727	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1727
1728	Spina Bifida	0008449	MONDO:0008449	NORD:1728	MONDO:NORD	spina bifida	NORD:1728	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1728
1729	Spinal Muscular Atrophy	0019079	MONDO:0019079	NORD:1729	MONDO:NORD	proximal spinal muscular atrophy	NORD:1729	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1729
1730	Spinocerebellar Ataxia with Axonal Neuropathy	0011801	MONDO:0011801	NORD:1730	MONDO:NORD	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1	NORD:1730	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1730
1731	Split Hand/Split Foot Malformation	0016576	MONDO:0016576	NORD:1731	MONDO:NORD	split hand-foot malformation	NORD:1731	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1731
1732	Spondyloepiphyseal Dysplasia Tarda	0019667	MONDO:0019667	NORD:1732	MONDO:NORD	spondyloepiphyseal dysplasia tarda	NORD:1732	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1732
1733	Spondyloepiphyseal Dysplasia, Congenital	0008471	MONDO:0008471	NORD:1733	MONDO:NORD	spondyloepiphyseal dysplasia congenita	NORD:1733	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1733
1734	Sporadic Inclusion Body Myositis	0007827	MONDO:0007827	NORD:1734	MONDO:NORD	inclusion body myositis	NORD:1734	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1734
1736	Sprengel Deformity	0008482	MONDO:0008482	NORD:1736	MONDO:NORD	Sprengel deformity	NORD:1736	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1736
1739	Stickler Syndrome	0019354	MONDO:0019354	NORD:1739	MONDO:NORD	Stickler syndrome	NORD:1739	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1739
1740	Stiff-person syndrome	0008491	MONDO:0008491	NORD:1740	MONDO:NORD	stiff-person syndrome	NORD:1740	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1740
1741	Sturge Weber Syndrome	0008501	MONDO:0008501	NORD:1741	MONDO:NORD	Sturge-Weber syndrome	NORD:1741	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1741
1743	Subacute Sclerosing Panencephalitis	0009835	MONDO:0009835	NORD:1743	MONDO:NORD	subacute sclerosing panencephalitis	NORD:1743	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1743
1746	Summitt Syndrome	0010090	MONDO:0010090	NORD:1746	MONDO:NORD	Summitt syndrome	NORD:1746	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1746
1747	Susac Syndrome	0019390	MONDO:0019390	NORD:1747	MONDO:NORD	Susac syndrome	NORD:1747	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1747
1749	Sweet Syndrome	0011959	MONDO:0011959	NORD:1749	MONDO:NORD	sweet syndrome	NORD:1749	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1749
1750	Swyer syndrome	0010765	MONDO:0010765	NORD:1750	MONDO:NORD	46,XY complete gonadal dysgenesis	NORD:1750	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1750
1753	Congenital Syphilis	0005714	MONDO:0005714	NORD:1753	MONDO:NORD	congenital syphilis	NORD:1753	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1753
1755	Syringomyelia	0017987	MONDO:0017987	NORD:1755	MONDO:NORD	syringomyelia	NORD:1755	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1755
1757	Tangier Disease	0008783	MONDO:0008783	NORD:1757	MONDO:NORD	Tangier disease	NORD:1757	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1757
1759	Tarlov Cysts	0019000	MONDO:0019000	NORD:1759	MONDO:NORD	perineural cyst	NORD:1759	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1759
1761	Tay Sachs Disease	0010100	MONDO:0010100	NORD:1761	MONDO:NORD	Tay-Sachs disease	NORD:1761	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1761
1762	Tethered Cord Syndrome	0017086	MONDO:0017086	NORD:1762	MONDO:NORD	primary tethered cord syndrome	NORD:1762	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1762
1764	Tetralogy of Fallot	0008542	MONDO:0008542	NORD:1764	MONDO:NORD	tetralogy of fallot	NORD:1764	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1764
1765	Beta Thalassemia	0019402	MONDO:0019402	NORD:1765	MONDO:NORD	beta thalassemia	NORD:1765	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1765
1766	Thoracic Outlet Syndrome	0005979	MONDO:0005979	NORD:1766	MONDO:NORD	thoracic outlet syndrome	NORD:1766	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1766
1767	Three M Syndrome	0007477	MONDO:0007477	NORD:1767	MONDO:NORD	3-M syndrome	NORD:1767	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1767
1768	Thrombocytopenia Absent Radius Syndrome	0010121	MONDO:0010121	NORD:1768	MONDO:NORD	thrombocytopenia-absent radius syndrome	NORD:1768	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1768
1769	Thrombotic Thrombocytopenic Purpura	0018896	MONDO:0018896	NORD:1769	MONDO:NORD	thrombotic thrombocytopenic purpura	NORD:1769	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1769
1772	Timothy Syndrome	0010979	MONDO:0010979	NORD:1772	MONDO:NORD	Timothy syndrome	NORD:1772	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1772
1774	Tolosa Hunt Syndrome	0018983	MONDO:0018983	NORD:1774	MONDO:NORD	Tolosa-Hunt syndrome	NORD:1774	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1774
1777	Tooth and Nail Syndrome	0008582	MONDO:0008582	NORD:1777	MONDO:NORD	tooth and nail syndrome	NORD:1777	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1777
1780	Townes-Brocks Syndrome	0007142	MONDO:0007142	NORD:1780	MONDO:NORD	Townes-Brocks syndrome	NORD:1780	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1780
1781	Staphylococcal Scalded Skin Syndrome	0018181	MONDO:0018181	NORD:1781	MONDO:NORD	staphylococcal scalded skin syndrome	NORD:1781	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1781
1782	Toxic Shock Syndrome	0001881	MONDO:0001881	NORD:1782	MONDO:NORD	toxic shock syndrome	NORD:1782	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1782
1784	Transverse Myelitis	0021553	MONDO:0021553	NORD:1784	MONDO:NORD	transverse myelitis	NORD:1784	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1784
1785	Treacher Collins Syndrome	0002457	MONDO:0002457	NORD:1785	MONDO:NORD	Treacher-Collins syndrome	NORD:1785	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1785
1786	Tricho Dento Osseous Syndrome	0008592	MONDO:0008592	NORD:1786	MONDO:NORD	tricho-dento-osseous syndrome	NORD:1786	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1786
1787	Trichorhinophalangeal Syndrome Type I	0008596	MONDO:0008596	NORD:1787	MONDO:NORD	trichorhinophalangeal syndrome type I	NORD:1787	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1787
1788	Trichorhinophalangeal Syndrome Type II	0007874	MONDO:0007874	NORD:1788	MONDO:NORD	trichorhinophalangeal syndrome type II	NORD:1788	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1788
1789	Trichorhinophalangeal Syndrome Type III	0008597	MONDO:0008597	NORD:1789	MONDO:NORD	trichorhinophalangeal syndrome, type III	NORD:1789	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1789
1791	Trigeminal Neuralgia	0008599	MONDO:0008599	NORD:1791	MONDO:NORD	trigeminal neuralgia	NORD:1791	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1791
1793	Triosephosphate Isomerase Deficiency	0014221	MONDO:0014221	NORD:1793	MONDO:NORD	triosephosphate isomerase deficiency	NORD:1793	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1793
1794	Triploidy	0018067	MONDO:0018067	NORD:1794	MONDO:NORD	triploidy	NORD:1794	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1794
1795	Trismus-Pseudocamptodactyly Syndrome	0008016	MONDO:0008016	NORD:1795	MONDO:NORD	trismus-pseudocamptodactyly syndrome	NORD:1795	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1795
1796	Trisomy 13 Syndrome	0018068	MONDO:0018068	NORD:1796	MONDO:NORD	trisomy 13	NORD:1796	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1796
1797	Trisomy 18	0018071	MONDO:0018071	NORD:1797	MONDO:NORD	trisomy 18	NORD:1797	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1797
1798	Trisomy X	0018066	MONDO:0018066	NORD:1798	MONDO:NORD	trisomy X	NORD:1798	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1798
1800	Truncus Arteriosus	0018072	MONDO:0018072	NORD:1800	MONDO:NORD	persistent truncus arteriosus	NORD:1800	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1800
1801	Tuberculosis	0018076	MONDO:0018076	NORD:1801	MONDO:NORD	tuberculosis	NORD:1801	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1801
1802	Tuberous Sclerosis	0001734	MONDO:0001734	NORD:1802	MONDO:NORD	tuberous sclerosis	NORD:1802	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1802
1803	Tularemia	0018077	MONDO:0018077	NORD:1803	MONDO:NORD	tularemia	NORD:1803	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1803
1804	Tumor Necrosis Factor Receptor-Associated Periodic Syndrome	0007727	MONDO:0007727	NORD:1804	MONDO:NORD	autosomal dominant familial periodic fever	NORD:1804	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1804
1805	Turcot Syndrome	0010159	MONDO:0010159	NORD:1805	MONDO:NORD	mismatch repair cancer syndrome 1	NORD:1805	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1805
1806	Turner Syndrome	0019499	MONDO:0019499	NORD:1806	MONDO:NORD	Turner syndrome	NORD:1806	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1806
1807	Twin-Twin Transfusion Syndrome	0019805	MONDO:0019805	NORD:1807	MONDO:NORD	twin to twin transfusion syndrome	NORD:1807	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1807
1809	STEC Hemolytic Uremic Syndrome	0019536	MONDO:0019536	NORD:1809	MONDO:NORD	typical hemolytic-uremic syndrome	NORD:1809	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1809
1810	Tyrosine Hydroxylase Deficiency	0011551	MONDO:0011551	NORD:1810	MONDO:NORD	TH-deficient dopa-responsive dystonia	NORD:1810	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1810
1811	Tyrosinemia Type 1	0010161	MONDO:0010161	NORD:1811	MONDO:NORD	tyrosinemia type I	NORD:1811	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1811
1816	Usher Syndrome	0019501	MONDO:0019501	NORD:1816	MONDO:NORD	Usher syndrome	NORD:1816	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1816
1817	Uterine Leiomyosarcoma	0016262	MONDO:0016262	NORD:1817	MONDO:NORD	leiomyosarcoma of the corpus uteri	NORD:1817	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1817
1818	VACTERL Association	0008642	MONDO:0008642	NORD:1818	MONDO:NORD	VACTERL/vater association	NORD:1818	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1818
1821	Variegate Porphyria	0008297	MONDO:0008297	NORD:1821	MONDO:NORD	variegate porphyria	NORD:1821	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1821
1823	Vasculitis	0018882	MONDO:0018882	NORD:1823	MONDO:NORD	vasculitis	NORD:1823	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1823
1824	Cutaneous Vasculitis	0020576	MONDO:0020576	NORD:1824	MONDO:NORD	cutaneous vasculitis	NORD:1824	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1824
1825	Ventricular Septal Defects	0002070	MONDO:0002070	NORD:1825	MONDO:NORD	ventricular septal defect	NORD:1825	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1825
1826	Vernal Keratonconjunctivitis	0019085	MONDO:0019085	NORD:1826	MONDO:NORD	vernal keratoconjunctivitis	NORD:1826	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1826
1827	Very Long Chain Acyl CoA Dehydrogenase Deficiency (LCAD)	0008723	MONDO:0008723	NORD:1827	MONDO:NORD	very long chain acyl-CoA dehydrogenase deficiency	NORD:1827	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1827
1829	Vogt-Koyanagi-Harada Disease	0018092	MONDO:0018092	NORD:1829	MONDO:NORD	Vogt-Koyanagi-Harada disease	NORD:1829	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1829
1830	Von Hippel-Lindau Disease	0008667	MONDO:0008667	NORD:1830	MONDO:NORD	von Hippel-Lindau disease	NORD:1830	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1830
1831	Von Willebrand Disease	0024574	MONDO:0024574	NORD:1831	MONDO:NORD	von Willebrand disease (hereditary or acquired)	NORD:1831	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1831
1832	Waardenburg Syndrome	0018094	MONDO:0018094	NORD:1832	MONDO:NORD	Waardenburg syndrome	NORD:1832	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1832
1833	WAGR Syndrome/11p Deletion Syndrome	0008681	MONDO:0008681	NORD:1833	MONDO:NORD	WAGR syndrome	NORD:1833	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1833
1834	Waldenstr̦m Macroglobulinemia	0100280	MONDO:0100280	NORD:1834	MONDO:NORD	Waldenstrom macroglobulinemia	NORD:1834	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1834
1836	Wandering Spleen	0042963	MONDO:0042963	NORD:1836	MONDO:NORD	wandering spleen	NORD:1836	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1836
1837	Warm Autoimmune Hemolytic Anemia	0019532	MONDO:0019532	NORD:1837	MONDO:NORD	autoimmune hemolytic anemia, warm type	NORD:1837	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1837
1839	Weaver Syndrome	0010193	MONDO:0010193	NORD:1839	MONDO:NORD	Weaver syndrome	NORD:1839	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1839
1840	Granulomatosis with Polyangiitis	0012105	MONDO:0012105	NORD:1840	MONDO:NORD	granulomatosis with polyangiitis	NORD:1840	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1840
1842	Weill Marchesani Syndrome	0018096	MONDO:0018096	NORD:1842	MONDO:NORD	Weill-Marchesani syndrome	NORD:1842	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1842
1843	Weismann Netter Stuhl Syndrome	0007209	MONDO:0007209	NORD:1843	MONDO:NORD	Weismann-Netter syndrome	NORD:1843	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1843
1844	Werdnig-Hoffmann Disease	0009669	MONDO:0009669	NORD:1844	MONDO:NORD	spinal muscular atrophy, type 1	NORD:1844	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1844
1845	Werner Syndrome	0010196	MONDO:0010196	NORD:1845	MONDO:NORD	Werner syndrome	NORD:1845	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1845
1847	West Nile Encephalitis	0019376	MONDO:0019376	NORD:1847	MONDO:NORD	West-Nile encephalitis	NORD:1847	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1847
1848	West Syndrome	0018097	MONDO:0018097	NORD:1848	MONDO:NORD	West syndrome	NORD:1848	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1848
1849	WHIM Syndrome	8000006	MONDO:8000006	NORD:1849	MONDO:NORD	WHIM syndrome 1	NORD:1849	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1849
1850	Whipple Disease	0005116	MONDO:0005116	NORD:1850	MONDO:NORD	Whipple disease	NORD:1850	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1850
1851	Wieacker Syndrome	0010758	MONDO:0010758	NORD:1851	MONDO:NORD	Wieacker-Wolff syndrome	NORD:1851	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1851
1852	Wiedemann Rautenstrauch Syndrome	0009910	MONDO:0009910	NORD:1852	MONDO:NORD	Wiedemann-Rautenstrauch syndrome	NORD:1852	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1852
1853	Wildervanck Syndrome	0010759	MONDO:0010759	NORD:1853	MONDO:NORD	Wildervanck syndrome	NORD:1853	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1853
1854	Williams Syndrome	0008678	MONDO:0008678	NORD:1854	MONDO:NORD	Williams syndrome	NORD:1854	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1854
1855	Wilms' Tumor	0019004	MONDO:0019004	NORD:1855	MONDO:NORD	kidney Wilms tumor	NORD:1855	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1855
1856	Wilson Disease	0010200	MONDO:0010200	NORD:1856	MONDO:NORD	Wilson disease	NORD:1856	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1856
1857	Winchester Syndrome	0010201	MONDO:0010201	NORD:1857	MONDO:NORD	Winchester syndrome	NORD:1857	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1857
1858	WNT4 Deficiency	0008019	MONDO:0008019	NORD:1858	MONDO:NORD	mullerian aplasia and hyperandrogenism	NORD:1858	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1858
1859	Wolf-Hirschhorn Syndrome	0008684	MONDO:0008684	NORD:1859	MONDO:NORD	Wolf-Hirschhorn syndrome	NORD:1859	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1859
1862	Wolman Disease	0019148	MONDO:0019148	NORD:1862	MONDO:NORD	Wolman disease	NORD:1862	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1862
1863	Wyburn-Mason Syndrome	0018892	MONDO:0018892	NORD:1863	MONDO:NORD	Wyburn-Mason syndrome	NORD:1863	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1863
1864	X-linked Retinoschisis	0010725	MONDO:0010725	NORD:1864	MONDO:NORD	X-linked retinoschisis	NORD:1864	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1864
1865	X linked Lymphoproliferative Syndrome	0010627	MONDO:0010627	NORD:1865	MONDO:NORD	X-linked lymphoproliferative syndrome	NORD:1865	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1865
1866	X-Linked Myopathy with Excessive Autophagy	0010684	MONDO:0010684	NORD:1866	MONDO:NORD	X-linked myopathy with excessive autophagy	NORD:1866	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1866
1867	X-Linked Myotubular Myopathy	0010683	MONDO:0010683	NORD:1867	MONDO:NORD	X-linked centronuclear myopathy	NORD:1867	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1867
1868	X-linked Opitz G/BBB Syndrome	0010222	MONDO:0010222	NORD:1868	MONDO:NORD	X-linked Opitz G/BBB syndrome	NORD:1868	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1868
1870	Xeroderma Pigmentosum	0019600	MONDO:0019600	NORD:1870	MONDO:NORD	xeroderma pigmentosum	NORD:1870	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1870
