mondo_id	xref_genevalidation	xref_source	see_also	xref_source	synonym	synonym_type	xref_source	subset	subset_source
MONDO:0100464	CGGV:assertion_ccda7e6a-1cd6-45e2-971f-528a13589e1c-2022-07-08T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100464	MONDO:CLINGEN	acid sphingomyelinase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_29773bee-1f13-43f6-bda0-c5a646efccd7-2017-09-12T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010664	CGGV:assertion_8f1ca85b-ad57-4c64-9abf-9ae5d915703f-2018-05-16T195543.428Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010664	MONDO:CLINGEN	syndromic X-linked intellectual disability Snyder type	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018094	CGGV:assertion_9c01d8d8-40a4-4b11-ad9c-8283bb937c55-2017-12-19T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018094	MONDO:CLINGEN	Waardenburg syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100062	CGGV:assertion_5696dbd2-dfe5-4c96-baec-c9d963959b28-2022-03-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100062	MONDO:CLINGEN	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005180	CGGV:assertion_d21593ae-ed10-4442-8167-24f96f917302-2022-05-03T134931.425Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005180	MONDO:CLINGEN	Parkinson disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0800098	CGGV:assertion_41acb15c-18a0-412b-a308-66a7f4e2837a-2022-05-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0800098	MONDO:CLINGEN	SNRNP200-related dominant retinopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0002442	CGGV:assertion_03c758a6-9290-4e14-9501-0ffb0fbfe8ce-2020-04-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0002442	MONDO:CLINGEN	long QT syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0000508	CGGV:assertion_3edc996d-92e2-4556-947e-5a298cf1341d-2022-10-18T063000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0000508	MONDO:CLINGEN	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007103	CGGV:assertion_97d17778-d21e-441f-b4b7-49eccaa8cbab-2021-07-13T192226.690Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007103	MONDO:CLINGEN	amyotrophic lateral sclerosis type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014936	CGGV:assertion_b7e86b1d-154a-40b5-b454-fad392f87782-2023-09-24T060000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014936	MONDO:CLINGEN	ZTTK syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015626	CGGV:assertion_aac3d58a-b916-4b71-819f-ba4ef1de18d2-2023-04-13T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015626	MONDO:CLINGEN	Charcot-Marie-Tooth disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018997	CGGV:assertion_9781b6bf-9b1e-4a10-a0a9-7e56562a6e3a-2018-07-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018997	MONDO:CLINGEN	Noonan syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009026	CGGV:assertion_cf0ea291-849a-4bd9-a12a-cd9daad7e214-2018-07-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009026	MONDO:CLINGEN	Costello syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015280	CGGV:assertion_ee5b916f-82ef-4738-82c8-46ee2fad131b-2018-06-01T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015280	MONDO:CLINGEN	cardiofaciocutaneous syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018997	CGGV:assertion_f20a1034-e29d-49bb-aed9-b4ba63dc5968-2020-08-27T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018997	MONDO:CLINGEN	Noonan syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013202	CGGV:assertion_00a5b707-a265-4af0-a7e1-f15734ea42b9-2018-06-19T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013202	MONDO:CLINGEN	Waardenburg syndrome type 4C	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0015924	CGGV:assertion_8d47cc1b-9fe0-4f2f-9415-1490d81a5ca3-2023-04-24T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0015924	MONDO:CLINGEN	pulmonary arterial hypertension	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014778	CGGV:assertion_781f21f2-d01a-457c-913e-8687a7c2650d-2022-01-27T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014778	MONDO:CLINGEN	Lamb-Shaffer syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009869	CGGV:assertion_951f7fcd-2b6a-46cd-be1d-7993ee5119c1-2020-09-16T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009869	MONDO:CLINGEN	isolated Pierre-Robin syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007134	CGGV:assertion_a1fdeca1-a725-4ccb-a7f6-e77c2d6158aa-2020-09-16T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007134	MONDO:CLINGEN	Cooks syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007251	CGGV:assertion_ca6e2118-28d5-4a6f-8333-ee30994d41cd-2020-06-01T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007251	MONDO:CLINGEN	campomelic dysplasia	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014216	CGGV:assertion_c0d43e40-0aa3-41cf-9e3a-8311e685c7be-2022-06-22T190000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014216	MONDO:CLINGEN	primary ciliary dyskinesia 28	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010156	CGGV:assertion_5f0c5bcd-68a3-46f2-b632-82feb28381d4-2022-12-19T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010156	MONDO:CLINGEN	Troyer syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0001868	CGGV:assertion_5ef1d5a1-5a5b-425b-998d-0c6e23d3bd40-2023-03-16T190000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0001868	MONDO:CLINGEN	primary angle-closure glaucoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014418	CGGV:assertion_3a8f91f1-da1e-489d-84e1-46aa543b3df9-2020-01-12T213416.305Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014418	MONDO:CLINGEN	myopathy, centronuclear, 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011445	CGGV:assertion_d32f521e-3d88-4b35-94e6-5fc4124c159c-2023-06-07T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011445	MONDO:CLINGEN	hereditary spastic paraplegia 11	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0030529	CGGV:assertion_76a93861-b7d3-4d08-8882-6a7a1456b51a-2022-08-16T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0030529	MONDO:CLINGEN	agammaglobulinemia 10, autosomal dominant	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012994	CGGV:assertion_1c9f2ff6-39f1-4abc-9fdf-de4c0e23120d-2021-06-04T221815.205Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012994	MONDO:CLINGEN	dopa-responsive dystonia due to sepiapterin reductase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0012669	CGGV:assertion_3ba44430-8f71-4b94-a6f1-7f66d3a27897-2019-01-24T050000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0012669	MONDO:CLINGEN	Legius syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100062	CGGV:assertion_6737ac52-8177-4be1-95fe-92ddecbf5636-2019-01-17T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100062	MONDO:CLINGEN	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0060496	CGGV:assertion_ff8934be-15d6-474e-b5fa-30328f633170-2022-06-22T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0060496	MONDO:CLINGEN	neurodevelopmental disorder with hypotonia, neuropathy, and deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013337	CGGV:assertion_2294e1cf-3aad-471e-a360-9f6f8c3b4d8f-2023-01-10T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013337	MONDO:CLINGEN	neuropathy, hereditary sensory and autonomic, type 1C	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_09ea3b0c-cc3a-44d1-a702-9f1674c33040-2021-01-21T005124.845Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014640	CGGV:assertion_dae3327f-6381-44cc-8baa-8fa1fc0d31d5-2022-12-13T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014640	MONDO:CLINGEN	frontotemporal dementia and/or amyotrophic lateral sclerosis 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014837	CGGV:assertion_3420133d-7a37-4f76-a3e7-6b9a0bc3803e-2022-06-22T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014837	MONDO:CLINGEN	thrombocytopenia 6	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007621	CGGV:assertion_5b414014-3a99-48f2-aac1-20903838af0f-2023-08-01T063000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007621	MONDO:CLINGEN	Floating-Harbor syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0004976	CGGV:assertion_6e148a06-50fc-45f3-90ea-023dc8687577-2023-05-25T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0004976	MONDO:CLINGEN	amyotrophic lateral sclerosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008135	CGGV:assertion_51701b05-3956-4d7b-adc7-7ba4192e8283-2021-05-20T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008135	MONDO:CLINGEN	optic atrophy 13 with retinal and foveal abnormalities	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_6ef6f4e7-6e59-4eaf-b303-7f975542d1b9-2021-06-14T144803.625Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100038	CGGV:assertion_e151129d-46fc-4f7e-a434-e423a3fb644b-2020-06-03T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100038	MONDO:CLINGEN	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018274	CGGV:assertion_e5ea65e3-6a02-4435-9ef5-100564d3497c-2022-04-05T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018274	MONDO:CLINGEN	GM3 synthase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009722	CGGV:assertion_940572b9-6a5a-4de1-8ee1-6394f589515f-2020-04-25T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009722	MONDO:CLINGEN	Bailey-Bloch congenital myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100038	CGGV:assertion_30cc66e4-e3cf-428d-9f27-58e8427c94f1-2022-09-20T060000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100038	MONDO:CLINGEN	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0014414	CGGV:assertion_47daba8d-d94b-4efc-ac42-28d9dd81e891-2022-02-16T181712.967Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0014414	MONDO:CLINGEN	STAT3-related early-onset multisystem autoimmune disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007818	CGGV:assertion_beb3aa5b-240e-45d7-969a-9de3e5564457-2021-12-24T160548.234Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007818	MONDO:CLINGEN	hyper-IgE recurrent infection syndrome 1, autosomal dominant	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016660	CGGV:assertion_19d81e58-cb01-4cf3-8817-dfa0429150c3-2023-03-28T190000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016660	MONDO:CLINGEN	autosomal recessive primary microcephaly	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008051	CGGV:assertion_9419adda-b3fb-4c2d-8562-6a0318260bbd-2021-04-01T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008051	MONDO:CLINGEN	tubular aggregate myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0016248	CGGCIEX:assertion_8708	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0016248	MONDO:CLINGEN	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0008280	CGGCIEX:assertion_9992	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0008280	MONDO:CLINGEN	Peutz-Jeghers syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013934	CGGV:assertion_0febeeb3-1a55-41c2-905c-c1d0619aa45b-2022-06-02T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013934	MONDO:CLINGEN	combined immunodeficiency due to STK4 deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_977b98b7-00f4-4200-9b17-f37303889ab4-2017-12-19T050000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0011336	CGGV:assertion_9844bf07-9887-4a28-b644-467b664fcb80-2023-09-19T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0011336	MONDO:CLINGEN	familial hemophagocytic lymphohistiocytosis 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0018214	CGGV:assertion_3b9a9e0e-b3d5-4340-8853-0ae6e7c390fd-2023-06-20T190000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0018214	MONDO:CLINGEN	generalized epilepsy with febrile seizures plus	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100062	CGGV:assertion_a8d21800-652f-431b-a5d8-4208d4e91d46-2017-10-20T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100062	MONDO:CLINGEN	developmental and epileptic encephalopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0013135	CGGV:assertion_0b5c9256-89e0-4f97-a7ca-dd07bdd237f9-2023-09-19T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0013135	MONDO:CLINGEN	familial hemophagocytic lymphohistiocytosis 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_eedc8c99-a02a-4a34-ba72-1b0fc975e63f-2019-04-18T180100.762Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_fd0a5a96-69b8-47fb-9b7b-17de29439ecc-2019-04-18T181448.882Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0007959	CGGV:assertion_1408d8b1-015c-48b3-a28e-d99b5545fce8-2018-10-11T184215.077Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0007959	MONDO:CLINGEN	medulloblastoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0005308	CGGV:assertion_59700c43-cff6-454e-895f-623c8cd68f8e-2023-03-22T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0005308	MONDO:CLINGEN	ciliopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009283	CGGV:assertion_10622f19-d307-4fa8-b3ff-a799922e7fea-2022-12-12T170000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009283	MONDO:CLINGEN	glutaric acidemia type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010088	CGGV:assertion_2d64d13d-c2dc-4749-8330-fade259ca381-2022-09-06T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010088	MONDO:CLINGEN	mucosulfatidosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0010089	CGGV:assertion_be1ff294-4444-4d39-a507-a2115bcdcd58-2019-03-22T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0010089	MONDO:CLINGEN	isolated sulfite oxidase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0009723	CGGV:assertion_2ed17d9b-e746-4f1f-9c39-26f46bb2eadc-2019-04-08T160338.698Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0009723	MONDO:CLINGEN	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100148	CGGV:assertion_ca5a3e64-5daa-4a2f-876d-4e7648c53ff8-2023-04-05T180000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100148	MONDO:CLINGEN	X-linked complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0019497	CGGV:assertion_7ba8e80d-ccfe-4c9d-a2a9-6abaa9dfacc6-2020-02-06T171016.249Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0019497	MONDO:CLINGEN	nonsyndromic genetic hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
MONDO:0100038	CGGV:assertion_b19f2a30-5538-4339-9018-150fd1bcd9c8-2019-04-02T160000.000Z	MONDO:CLINGEN	https://search.clinicalgenome.org/kb/conditions/MONDO:0100038	MONDO:CLINGEN	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_LABEL	MONDO:CLINGEN	http://purl.obolibrary.org/obo/mondo#clingen	MONDO:CLINGEN
