?cls	?label	subclass	source	comment
	congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital isolated adrenocorticotropic hormone deficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	myopathy, congenital proximal, with minicore lesions	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	classic congenital adrenal hyperplasia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	agenesis of the corpus callosum and congenital lymphedema	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital coronary artery aneurysm	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	Leber congenital amaurosis 4	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital anonychia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	nystagmus 1, congenital, X-linked	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	lethal multiple congenital anomalies/dysmorphic syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital disorder of glycosylation type II	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenitally short costocoracoid ligament	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	ptosis, hereditary congenital 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital hypogonadotropic hypogonadism	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	neutropenia, severe congenital, 8, autosomal dominant	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal recessive severe congenital neutropenia due to CXCR2 deficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital stationary night blindness 1E	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	benign Samaritan congenital myopathy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomalies of kidney and urinary tract 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	focal alopecia congenital megalencephaly	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital adrenal hyperplasia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital hereditary facial paralysis-variable hearing loss syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital hypogonadotropic hypogonadism	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	deafness, congenital heart defects, and posterior embryotoxon	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomaly of kidney and urinary tract	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	multiple congenital anomalies-hypotonia-seizures syndrome 3	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital breast hypoplasia/aplasia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital primary aphakia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	spinal muscular atrophy with congenital bone fractures 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	lethal congenital contracture syndrome 4	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal recessive severe congenital neutropenia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital mitral valve insufficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	alopecia, congenital	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	Leber congenital amaurosis 6	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital heart malformation	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 8	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	coronary artery congenital malformation	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	lethal congenital contracture syndrome 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	transient congenital hypothyroidism due to maternal factor	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	anemia, congenital hypoplastic, with multiple congenital anomalies/intellectual disability syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	linear skin defects with multiple congenital anomalies 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital fibrosis of extraocular muscles	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	spinal muscular atrophy with congenital bone fractures 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	ichthyosis, congenital, autosomal recessive 14	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A3	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	granulomas, congenital cerebral	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 10	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	baculum, congenital absence of	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	hypothyroidism, congenital, nongoitrous, 5	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 17	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital ectropion	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	sacral hemangiomas multiple congenital abnormalities	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	cloverleaf skull-multiple congenital anomalies syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myopathy with myasthenic-like onset	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	nystagmus 3, congenital, autosomal dominant	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital cerebellar ataxia due to RNU12 mutation	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital bowing of long bones	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	cellular congenital mesoblastic nephroma	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 5	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	presynaptic congenital myasthenic syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	intralobar congenital pulmonary sequestration	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital heart defects, multiple types	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	testicular anomalies with or without congenital heart disease	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital muscular dystrophy with intellectual disability and severe epilepsy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	ichthyosis, congenital, autosomal recessive 13	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital secretory sodium diarrhea 8	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	indifference to pain, congenital, autosomal dominant	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	thrombocytopenia with congenital dyserythropoietic anemia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital right-sided heart lesions	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	deafness, congenital, and adult-onset progressive leukoencephalopathy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomaly of superior vena cava	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	X-linked congenital hemolytic anemia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital heart defects and skeletal malformations syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	partially involuting congenital hemangioma	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	transient congenital hypothyroidism	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	classic congenital mesoblastic nephroma	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	neutropenia, severe congenital, 2, autosomal dominant	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomaly of the great veins	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital laryngomalacia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	diarrhea 11, malabsorptive, congenital	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	lethal congenital contracture syndrome 6	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	synaptic congenital myasthenic syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital herpes virus infection	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital heart disease	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	multiple congenital anomalies-hypotonia-seizures syndrome 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	extralobar congenital pulmonary sequestration	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	Leber congenital amaurosis 15	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital lipoid adrenal hyperplasia due to STAR deficency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pulmonary veins atresia or stenosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital disorder of glycosylation with defective fucosylation	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital eyelid retraction	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital coronary artery anomaly	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital ptosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	Leber congenital amaurosis 7	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital vertebral-cardiac-renal anomalies syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 19	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	glaucoma 3, primary congenital, C	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pulmonary airway malformation type 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital alveolar dysplasia due to TBX4	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital disorder of glycosylation, type IIr	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital generalized lipodystrophy type 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	fascial dystrophy, congenital	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomaly of cardiovascular system	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	communicating congenital bronchopulmonary-foregut malformation	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	prenatal-onset spinal muscular atrophy with congenital bone fractures	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal recessive palmoplantar keratoderma and congenital alopecia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital fibrinogen deficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital disorder of glycosylation with defective fucosylation 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 1A	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital disorder of glycosylation with defective fucosylation 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital narrowing of cervical spinal canal	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	X-linked severe congenital neutropenia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	glaucoma 3, primary congenital, E	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	glaucoma 3, primary congenital, D	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	acute lymphoblastic leukemia congenital sporadic aniridia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pulmonary valve stenosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pulmonary airway malformation type 3	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	pulmonary arterial hypertension associated with congenital heart disease	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital bile acid synthesis defect 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital macroglossia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital generalized lipodystrophy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pulmonary airway malformation type 0	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	linear skin defects with multiple congenital anomalies	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital cataract-ichthyosis syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital Horner syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital anosmia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital stationary night blindness 1H	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal dominant congenital benign spinal muscular atrophy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital secretory sodium diarrhea 3	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital stationary night blindness 1F	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	late congenital syphilis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	lethal congenital contracture syndrome 2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy, congenital, with severe central nervous system atrophy and absence of large myelinated fibers	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital tricuspid stenosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital nephrotic syndrome, Finnish type	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital combined immunodeficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 12	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	immunodeficiency 80 with or without congenital cardiomyopathy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal dominant palmoplantar keratoderma and congenital alopecia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomaly of the mitral subvalvular apparatus	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital pulmonary airway malformation type 4	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital digital clubbing	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital adermatoglyphia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	porencephaly-microcephaly-bilateral congenital cataract syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	intrinsic factor and r binder, combined congenital deficiency of	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	nystagmus 6, congenital, X-linked	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital bile acid synthesis defect 5	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	deafness, neural, congenital moderate	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	Leber congenital amaurosis 14	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital human immunodeficiency virus	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital agammaglobulinemia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital vertical talus	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal recessive severe congenital neutropenia due to CSF3R deficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital nemaline myopathy	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	nystagmus 7, congenital, autosomal dominant	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	facial paresis, hereditary congenital, 1	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital enterovirus infection	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital myasthenic syndrome 7	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	non-syndromic congenital joint dislocations	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital or acquired	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital dyserythropoietic anemia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital muscular dystrophy merosin-positive	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital afibrinogenemia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital bronchobiliary fistula	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital generalized hypercontractile muscle stiffness syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital lobar emphysema	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	myopathy, congenital, with fiber-type disproportion, X-linked	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	autosomal recessive congenital ichthyosis 7	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	isolated congenital hepatic fibrosis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital stationary night blindness	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital high-molecular-weight kininogen deficiency	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital acardia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 8	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	multiple congenital anomalies-hypotonia-seizures syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital nongoitrous hypothryoidism 3	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	emphysema, congenital, with deafness, penoscrotal web, and intellectual disability	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital vascular bone syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital mitral valve agenesis	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital stenosis of cervical medullary canal	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	neutropenia, lethal congenital, with eosinophilia	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital bile acid synthesis defect	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	spondyloepiphyseal dysplasia with congenital joint dislocations	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital short bowel syndrome	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital anomalies of kidney and urinary tract 3	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	congenital nervous system disorder	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A9	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
	myopathy, congenital, with tremor	MONDO:0021140	https://orcid.org/0000-0002-4142-7153	https://github.com/monarch-initiative/mondo/issues/4069
