ID	LABEL	SYNONYMS
MONDO:0017415	multiple pterygium syndrome	pterygium syndrome
MONDO:0017416	postpoliomyelitis syndrome	polio late effects|post polio syndrome|post-polio muscular atrophy|post-polio sequelae|post-poliomyelitic syndrome|postpolio sequelae|postpolio syndrome|postpoliomyelitic syndrome|postpoliomyelitis sequelae|postpoliomyelitis syndrome
MONDO:0017417	renal-hepatic-pancreatic dysplasia	Ivemark II syndrome|Ivemark's syndrome|Renohepaticopancreatic dysplasia
MONDO:0017418	chronic intestinal failure	CIF
MONDO:0017419	non-syndromic amelia	amelia|isolated amelia|nonsyndromic amelia
MONDO:0017420	intercalary limb defects	intercalary meromelia
MONDO:0017421	non-syndromic terminal limb defects	isolated terminal limb defects|nonsyndromic terminal limb defects|terminal limb defects|terminal meromelia
MONDO:0017422	adactyly of hand	fingers absent
MONDO:0017423	split hand or/and split foot malformation	
MONDO:0017424	non-syndromic brachydactyly	brachydactyly|isolated brachydactyly|nonsyndromic brachydactyly
MONDO:0017425	preaxial polydactyly of fingers	preaxial polydactyly of hand
MONDO:0017426	postaxial polydactyly of fingers	postaxial polydactyly of hand
MONDO:0017427	congenital deformities of limbs	
MONDO:0017428	congenital deformities of fingers	
MONDO:0017429	joint formation defects	
MONDO:0017430	non-syndromic congenital joint dislocations	congenital joint dislocations
MONDO:0017431	non-syndromic limb overgrowth	limb overgrowth
MONDO:0017435	popliteal pterygium syndrome	PPS|facio-genito-popliteal syndrome
MONDO:0017436	lethal congenital contracture syndrome	LCCS
MONDO:0017437	amelia of upper limb	forelimb non-syndromic amelia|non-syndromic amelia of forelimb
MONDO:0017438	amelia of lower limb	hindlimb non-syndromic amelia|non-syndromic amelia of hindlimb
MONDO:0017439	tetra-amelia	Tetraamelia, autosomal recessive|tetra-amelia syndrome|tetra-amelia, autosomal recessive|total amelia
MONDO:0017440	humeral agenesis/hypoplasia	congenital absence of humerus|congenital hypoplasia of humerus|humeral intercalary meromelia
MONDO:0017441	congenital absence of upper arm and forearm with hand present	humero-radio-ulnar intercalary transverse meromelia|phocomelia
MONDO:0017442	congenital absence of thigh and lower leg with foot present	Femorotibiofibular intercalary transverse meromelia
MONDO:0017443	congenital absence of both forearm and hand	radio-ulnar terminal transverse meromelia
MONDO:0017444	congenital absence of both lower leg and foot	tibiofibular terminal transverse meromelia
MONDO:0017445	acheiria	congenital absence of hand
MONDO:0017446	apodia	congenital absence of foot
MONDO:0017447	congenital absence/hypoplasia of thumb	thumb hypodactyly|thumb oligodactyly
MONDO:0017448	congenital absence/hypoplasia of fingers excluding thumb	digits 2-5 hypodactyly|digits 2-5 oligodactyly
MONDO:0017449	split hand	ectrodactyly of hand|split hand|split hand (disease)
MONDO:0017450	split foot	split foot|split foot (disease)
MONDO:0017451	non-syndromic brachydactyly of fingers	manus non-syndromic brachydactyly|non-syndromic brachydactyly of manus|short fingers
MONDO:0017452	non-syndromic brachydactyly of toes	non-syndromic brachydactyly of pes|pes non-syndromic brachydactyly|short toes
MONDO:0017453	fetal parvovirus syndrome	Human parvovirus B19 caused infectious embryofetopathy|Human parvovirus B19 infectious embryofetopathy|Maternofetal infection by parvovirus|Parvovirus B19 antenatal infection|Parvovirus antenatal infection|fifth disease|mother-to-child transmission of parvovirus syndrome
MONDO:0017454	triphalangeal thumb-polysyndactyly syndrome	TPT-PS syndrome
MONDO:0017455	hyperphalangy	supernumerary phalanges|supernumerary phalanx
MONDO:0017456	central polydactyly of fingers	central polydactyly|central polydactyly of hand|mesoaxial polydactyly|mesoaxial polydactyly of fingers|mirror hand
MONDO:0017457	Preaxial polydactyly of toes	bifid great toes|bifid halluces|bifid hallux|preaxial polydactyly of foot
MONDO:0017460	syndactyly type 6	mitten hand|syndactyly, mitten type|unilateral syndactyly of digits 2-5
MONDO:0017461	familial isolated clinodactyly of fingers	
MONDO:0017462	congenital pseudoarthrosis of the tibia	congenital pseudarthrosis of the tibia|congenital pseudarthrosis of tibia
MONDO:0017463	congenital pseudoarthrosis of the femur	congenital pseudarthrosis of the femur
MONDO:0017464	congenital pseudoarthrosis of the fibula	congenital pseudarthrosis of the fibula
MONDO:0017465	congenital pseudoarthrosis of the radius	congenital pseudarthrosis of the radius
MONDO:0017466	congenital pseudoarthrosis of the ulna	congenital pseudarthrosis of the ulna
MONDO:0017467	tibio-fibular synostosis	Tibio-fibular fusion
MONDO:0017468	congenital shoulder dislocation	
MONDO:0017469	congenital elbow dislocation	congenital radial head dislocation|isolated congenital elbow dislocation|isolated congenital radial head dislocation
MONDO:0017470	congenital knee dislocation	congenital knee dislocation|congenital knee dislocation (disease)
MONDO:0017471	congenital patella dislocation	congenital dislocation of the patella|congenital patellar dislocation
MONDO:0017472	patella aplasia/hypoplasia, unilateral	
MONDO:0017473	patella aplasia/hypoplasia, bilateral	
MONDO:0017474	macrodactyly of fingers	Megalodactyly of the hand|macrodactyly of hand|macrodactyly of the hand|megalodactylism of the hand
MONDO:0017475	macrodactyly of toes	Megalodactyly of the foot|macrodactyly of foot|macrodactyly of the foot|megalodactylism of the foot
MONDO:0017476	upper limb hypertrophy	
MONDO:0017477	lower limb hypertrophy	
MONDO:0017478	amelia of upper limb, unilateral	
MONDO:0017479	amelia of upper limb, bilateral	
MONDO:0017480	amelia of lower limb, unilateral	
MONDO:0017481	amelia of lower limb, bilateral	
MONDO:0017482	humeral agenesis/hypoplasia, unilateral	humeral intercalary meromelia, unilateral
MONDO:0017483	humeral agenesis/hypoplasia, bilateral	humeral intercalary meromelia, bilateral
MONDO:0017484	femoral agenesis/hypoplasia, unilateral	femoral intercalary meromelia, unilateral
MONDO:0017485	femoral agenesis/hypoplasia, bilateral	femoral intercalary meromelia, bilateral
MONDO:0017486	radial hemimelia, unilateral	radial longitidinal meromelia, unilateral
MONDO:0017487	radial hemimelia, bilateral	radial longitidinal meromelia, bilateral
MONDO:0017488	ulnar hemimelia, bilateral	ulnar longitudinal meromelia, bilateral
MONDO:0017489	ulnar hemimelia, unilateral	ulnar longitudinal meromelia, unilateral
MONDO:0017490	tibial hemimelia, unilateral	tibial longitudinal meromelia, unilateral
MONDO:0017491	tibial hemimelia, bilateral	tibial longitudinal meromelia, bilateral
MONDO:0017492	fibular hemimelia, unilateral	fibular longitudinal meromelia, unilateral
MONDO:0017493	fibular hemimelia, bilateral	fibular longitudinal meromelia, bilateral
MONDO:0017496	congenital absence of thigh and lower leg with foot present, unilateral	Femorotibiofibular intercalary transverse meromelia, unilateral
MONDO:0017497	congenital absence of thigh and lower leg with foot present, bilateral	Femorotibiofibular intercalary transverse meromelia, bilateral
MONDO:0017498	congenital absence of both forearm and hand, unilateral	radio-ulnar terminal transverse meromelia, unilateral
MONDO:0017499	congenital absence of both forearm and hand, bilateral	radio-ulnar terminal transverse meromelia, bilateral
MONDO:0017500	congenital absence of both lower leg and foot, unilateral	tibiofibular terminal transverse meromelia, unilateral
MONDO:0017501	congenital absence of both lower leg and foot, bilateral	tibiofibular terminal transverse meromelia, bilateral
MONDO:0017502	acheiria, unilateral	congenital absence of hand, unilateral
MONDO:0017503	acheiria, bilateral	congenital absence of hand, bilateral
MONDO:0017504	apodia, unilateral	congenital absence of foot, unilateral
MONDO:0017505	apodia, bilateral	congenital absence of foot, bilateral
MONDO:0017506	congenital absence/hypoplasia of thumb, unilateral	thumb hypodactyly, unilateral|thumb oligodactyly, unilateral
MONDO:0017507	congenital absence/hypoplasia of thumb, bilateral	thumb hypodactyly, bilateral|thumb oligodactyly, bilateral
MONDO:0017508	congenital absence/hypoplasia of fingers excluding thumb, bilateral	Adactyly of hand, bilateral|digits 2-5 hypodactyly, bilateral|digits 2-5 oligodactyly, bilateral
MONDO:0017509	adactyly of foot, unilateral	congenital absence of toes, unilateral
MONDO:0017510	adactyly of foot, bilateral	congenital absence of toes, bilateral
MONDO:0017511	split hand, unilateral	
MONDO:0017512	split hand, bilateral	
MONDO:0017513	split foot, unilateral	
MONDO:0017514	split foot, bilateral	
MONDO:0017515	brachydactyly of fingers, unilateral	short fingers, unilateral
MONDO:0017516	brachydactyly of fingers, bilateral	short fingers, bilateral
MONDO:0017517	brachydactyly of toes, unilateral	short toes, unilateral
MONDO:0017518	brachydactyly of toes, bilateral	short toes, bilateral
MONDO:0017519	symbrachydactyly of hand and foot, unilateral	
MONDO:0017520	symbrachydactyly of hand and foot, bilateral	
MONDO:0017521	hyperphalangy, unilateral	hyperphalangy in digits 2-5|supernumerary phalanges, unilateral|supernumerary phalanx, unilateral
MONDO:0017522	hyperphalangy, bilateral	supernumerary phalanges, bilateral|supernumerary phalanx, bilateral
MONDO:0017523	polydactyly of a biphalangeal thumb, unilateral	preaxial polydactyly type 1, unilateral
MONDO:0017524	polydactyly of a biphalangeal thumb, bilateral	preaxial polydactyly type 1, bilateral
MONDO:0017525	polydactyly of a triphalangeal thumb, unilateral	preaxial polydactyly type 2, unilateral|unilateral PPD2
MONDO:0017526	polydactyly of a triphalangeal thumb, bilateral	bilateral PPD2|preaxial polydactyly type 2, bilateral
MONDO:0017527	polydactyly of an index finger, unilateral	preaxial polydactyly type 3, unilateral
MONDO:0017528	polydactyly of an index finger, bilateral	preaxial polydactyly type 3, bilateral
MONDO:0017529	polysyndactyly, unilateral	preaxial polydactyly type 4, unilateral
MONDO:0017530	polysyndactyly, bilateral	preaxial polydactyly type 4, bilateral
MONDO:0017531	postaxial polydactyly type A, unilateral	
MONDO:0017532	postaxial polydactyly type A, bilateral	
MONDO:0017533	postaxial polydactyly type B, unilateral	
MONDO:0017534	postaxial polydactyly type B, bilateral	
MONDO:0017535	central polydactyly of fingers, unilateral	mesoaxial polydactyly of fingers, unilateral|mirror hand, unilateral
MONDO:0017536	central polydactyly of fingers, bilateral	mesoaxial polydactyly of fingers, bilateral|mirror hand, bilateral
MONDO:0017537	Preaxial polydactyly of toes, unilateral	bifid great toes, unilateral|bifid halluces, unilateral|bifid hallux, unilateral
MONDO:0017538	Preaxial polydactyly of toes, bilateral	bifid great toes, bilateral|bifid halluces, bilateral|bifid hallux, bilateral
MONDO:0017543	zygodactyly type 2	SD1, Lueken type|SD1b|Zygodactyly, Lueken type|syndactyly type 1, Lueken type|syndactyly type 1b
MONDO:0017544	zygodactyly type 3	SD1, Montagu type|SD1c|Zygodactyly, Montagu type|syndactyly type 1, Montagu type|syndactyly type 1c
MONDO:0017545	zygodactyly type 4	SD1, Castilla type|SD1d|Zygodactyly, Castilla type|syndactyly type 1, Castilla type|syndactyly type 1d
MONDO:0017546	congenital vertical talus, unilateral	
MONDO:0017547	congenital vertical talus, bilateral	
MONDO:0017548	humero-radio-ulnar synostosis, unilateral	humero-radio-ulnar fusion, unilateral
MONDO:0017549	humero-radio-ulnar synostosis, bilateral	humero-radio-ulnar fusion, bilateral
MONDO:0017550	humero-radial synostosis, unilateral	humero-radial fusion, unilateral
MONDO:0017551	humero-radial synostosis, bilateral	humero-radial fusion, bilateral
MONDO:0017552	humero-ulnar synostosis, unilateral	humero-ulnar fusion, unilateral
MONDO:0017553	humero-ulnar synostosis, bilateral	humero-ulnar fusion, bilateral
MONDO:0017554	radio-ulnar synostosis, unilateral	radio-ulnar fusion, unilateral
MONDO:0017555	radio-ulnar synostosis, bilateral	radio-ulnar fusion, bilateral
MONDO:0017556	Madelung deformity, unilateral	
MONDO:0017557	Madelung deformity, bilateral	
MONDO:0017558	congenital elbow dislocation, unilateral	
MONDO:0017559	congenital elbow dislocation, bilateral	
MONDO:0017560	congenital genu recurvatum	genu recurvatum|hyperextension deformity of knee|hyperextension of knee deformity
MONDO:0017561	congenital genu flexum	
MONDO:0017562	congenital patella dislocation, unilateral	
MONDO:0017563	congenital patella dislocation, bilateral	
MONDO:0017564	macrodactyly of fingers, unilateral	macrodactyly of hand, unilateral
MONDO:0017565	macrodactyly of fingers, bilateral	macrodactyly of hand, bilateral
MONDO:0017566	macrodactyly of toes, unilateral	macrodactyly of foot, unilateral
MONDO:0017567	macrodactyly of toes, bilateral	macrodactyly of foot, bilateral
MONDO:0017568	Prata-Liberal-Goncalves syndrome	acrodysplasia scoliosis|brachydactyly-scoliosis-carpal fusion syndrome
MONDO:0017569	de Barsy syndrome	De Barsy syndrome|autosomal recessive cutis laxa type III|corneal clouding, cutis laxa and intellectual disability|corneal clouding, cutis laxa and mental retardation|cutis laxa growth deficiency syndrome|cutis laxa-corneal clouding-intellectual disability syndrome|progeroid syndrome of de Barsy|progeroid syndrome, De Barsy type|progeroid syndrome, de Barsy type
MONDO:0017570	leukocyte adhesion deficiency	LAD|congenital leukocyte adherence deficiency
MONDO:0017571	Proteus-like syndrome	Cohen-Hayden syndrome|Proteus like syndrome intellectual disability eye defect|Proteus like syndrome mental retardation eye defect
MONDO:0017572	tick-borne encephalitis	Far Eastern TBE|Russian spring-summer encephalitis|Siberian tick-borne encephalitis|TBE|Tick-borne viral encephalitis|Western European tick-borne encephalitis|central European encephalitis|taiga encephalitis|west-Siberian encephalitis
MONDO:0017573	46,XX disorder of sex development-anorectal anomalies syndrome	female pseudohermaphroditism-anorectal anomalies syndrome
MONDO:0017574	chronic intestinal pseudoobstruction	chronic intestinal pseudo-obstruction|cipo|intestinal pseudo-obstruction, chronic
MONDO:0017575	mitochondrial neurogastrointestinal encephalomyopathy	MNGIE|MNGIE syndrome|Mitochondrial neurogastrointestinal encephalopathy|OGIMD|POLIP|mitochondrial Neurogastrointestingal encephalopathy|mitochondrial neurogastrointestinal encephalopathy syndrome|myoneurogastrointestinal encephalopathy syndrome|oculogastrointestinal muscular dystrophy|polyneuropathy, ophthalmoplegia, leukoencephalopathy, and intestinal pseudo-obstruction|thymidine phosphorylase deficiency
MONDO:0017576	46,XX disorder of sex development	46,XX DSD|46,XX differences of Sex development|46,XX disorders of Sex development|female pseudohermaphroditism
MONDO:0017577	spontaneous periodic hypothermia	Shapiro syndrome|Shapiro's syndrome|episodic spontaneous hypothermia|recurrent spontaneous hypothermia with hypoplasia of the corpus callosum|spontaneous periodic hypothermia syndrome|spontaneous recurrent hypothermia syndrome
MONDO:0017578	disorder of thiamine metabolism and transport	
MONDO:0017579	Baraitser-Winter cerebrofrontofacial syndrome	BRWS|Baraitser-winter syndrome|Fryns-Aftimos syndrome|cerebro-frontofacial syndrome, type 3|iris coloboma with ptosis hypertelorism and intellectual disability|iris coloboma with ptosis hypertelorism and mental retardation|trigonocephaly ptosis coloboma|trigonocephaly ptosis intellectual disability|trigonocephaly ptosis mental retardation
MONDO:0017580	11p15.4 microduplication syndrome	dup(11)p(15.4)|trisomy 11p15.4
MONDO:0017581	familial infantile gigantism	X-LAG (X-linked acrogigantism)|hereditary infantile gigantism|hereditary pituitary hyperplasia|infantile gigantism due to pituitary hyperplasia
MONDO:0017582	pituitary adenocarcinoma	PTCA|cancer of pituitary|cancer of pituitary gland|cancer of the pituitary|cancer of the pituitary gland|carcinoma of pituitary|carcinoma of pituitary gland|carcinoma of the pituitary|carcinoma of the pituitary gland|pituitary adenocarcinoma (disease)|pituitary carcinoma|pituitary gland adenocarcinoma|pituitary gland cancer|pituitary gland carcinoma
MONDO:0017583	mirror polydactyly-vertebral segmentation-limbs defects syndrome	
MONDO:0017584	Sagliker syndrome	
MONDO:0017585	painful orbital and systemic neurofibromas-marfanoid habitus syndrome	multiple orbital neurofibromas, painful peripheral nerve tumors, distinctive face and marfanoid habitus
MONDO:0017586	onychocytic matricoma	acanthoma of the nail matrix
MONDO:0017587	onychomatricoma	nail matrix neoplasm|nail matrix tumor|neoplasm of nail matrix|tumor of nail matrix
MONDO:0017588	nail tumor	nail neoplasm|nail neoplasm (disease)|nail tumor|neoplasm of nail|rare nail tumor|tumor of nail
MONDO:0017589	follicular cholangitis and pancreatitis	follicular pancreatocholangitis
MONDO:0017590	carcinoma of the ampulla of vater	AMPCA|Ampulloma|ampulla of Vater cancer|ampulla of Vater carcinoma|ampullary cancer|ampullary carcinoma|carcinoma of ampulla of vater|carcinoma of hepatopancreatic ampulla|hepatopancreatic ampulla carcinoma
MONDO:0017591	combined pulmonary fibrosis-emphysema syndrome	CPFE
MONDO:0017592	staphylococcal toxemia	
MONDO:0017593	juvenile amyotrophic lateral sclerosis	JALS|amyotrophic lateral sclerosis, juvenile|juvenile Charcot disease|juvenile Lou Gehrig disease
MONDO:0017594	indolent B-cell non-Hodgkin lymphoma	B cell lymphoma, indolent|indolent B cell lymphoma|indolent B-cell NHL
MONDO:0017595	aggressive B-cell non-Hodgkin lymphoma	aggressive B-cell NHL
MONDO:0017596	diffuse large B-cell lymphoma of the central nervous system	CNS DLBCL|DLBCL of the CNS|central nervous system diffuse large B-cell lymphoma|diffuse large B-cell lymphoma of central nervous system|primary DLBCL of the CNS|primary diffuse large B-cell lymphoma of the central nervous system
MONDO:0017597	T-cell/histiocyte rich large B cell lymphoma	T-cell rich/histiocyte-rich large B-cell lymphoma|T-cell/histiocyte rich lymphoma|T-cell/histiocyte-rich large B-cell lymphoma|THRLBCL
MONDO:0017598	primary cutaneous anaplastic large cell lymphoma	ALCL, cutaneous|C-ALCL|anaplastic large-cell lymphoma, primary cutaneous type|primary C-ALCL|primary anaplastic large cell lymphoma of skin|primary anaplastic large cell lymphoma of the skin|primary cutaneous CD30 Positive anaplastic large cell lymphoma|primary cutaneous CD30+ ALCL|primary cutaneous CD30+ anaplastic large cell lymphoma|regressive atypical histiocytosis
MONDO:0017599	splenic diffuse red pulp small B-cell lymphoma	SDRPL|splenic diffuse red pulp lymphoma
MONDO:0017600	hairy cell leukemia variant	HCL-V|HCL-v|hairy cell leukaemia variant|hairy cell leukemia variant|leukemic reticuloendotheliosis variant|prolymphocytic variant of HCL|prolymphocytic variant of hairy cell leukemia
MONDO:0017601	diffuse large B-cell lymphoma with chronic inflammation	DLBCL with chronic inflammation
MONDO:0017602	ALK-positive anaplastic large cell lymphoma	ALCL, ALK+|ALK+ ALCL|ALK+ anaplastic large cell lymphoma|ALK-positive anaplastic large cell lymphoma|ALKoma|anaplastic large cell lymphoma, ALK-positive
MONDO:0017603	ALK-negative anaplastic large cell lymphoma	ALCL, ALK-|ALK- ALCL|ALK- anaplastic large cell lymphoma|ALK-negative anaplastic large cell lymphoma|anaplastic large cell lymphoma, ALK-negative
MONDO:0017604	marginal zone lymphoma	MZBCL|MZL|lymphoma of marginal zone B cell|marginal zone B cell lymphoma|marginal zone B-cell lymphoma|marginal zone lymphoma
MONDO:0017607	caudal regression sequence	caudal dysplasia|sacral agenesis syndrome|sacral regression syndrome
MONDO:0017609	renal tubular dysgenesis	primitive renal tubule syndrome|renotubular dysgenesis
MONDO:0017610	epidermolysis bullosa simplex	EBS|EEB|epidermolysis bullosa intraepidermic|epidermolysis bullosa simplex
MONDO:0017611	pituitary tumor	neoplasm of pituitary|neoplasm of pituitary gland|neoplasm of the pituitary|neoplasm of the pituitary gland|pituitary gland neoplasm|pituitary gland tumor|pituitary neoplasm|pituitary tumor|tumor of pituitary|tumor of pituitary gland|tumor of the pituitary|tumor of the pituitary gland
MONDO:0017612	junctional epidermolysis bullosa	EBJ|JEB|congenital junctional epidermolysis bullosa|epidermolysis bullosa atrophicans|epidermolysis bullosa hereditaria letalis|epidermolysis bullosa, junctional|junctional epidermolysis bullosa
MONDO:0017613	intellectual disability-hypotonia-skin hyperpigmentation syndrome	Medrano Roldan syndrome|Medrano-Roldan syndrome
MONDO:0017614	X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome	Sex-linked intellectual disability, short stature, obesity and hypogonadism|Sex-linked mental retardation, short stature, obesity and hypogonadism|X-linked intellectual disability - short stature – obesity|Young-Hughes syndrome
MONDO:0017615	benign familial infantile epilepsy	BFIC|BFIE|BFIS|benign familial infantile convulsion|benign familial infantile convulsions|benign familial infantile seizures|seizures, benign familial infantile
MONDO:0017616	X-linked intellectual disability, Schutz type	
MONDO:0017617	acquired adult-onset immunodeficiency	acquired immunodeficiency of adults|adult acquired immunodeficiency|adult onset immunodeficiency syndrome|adult-onset immunodeficiency due to anti-interferon-gamma autoantibody|adult-onset immunodeficiency with acquired Anti-interferon-gamma autoantibodies|adult-onset immunodeficiency with anti-interferon-gamma autoantibodies|anti-IFN-gamma autoantibody syndrome
MONDO:0017618	congenital sucrase-isomaltase deficiency with starch intolerance	CSID with starch intolerance|congenital sucrase-isomaltose malabsorption with starch intolerance|congenital sucrose intolerance with starch intolerance|disaccharide intolerance with starch intolerance
MONDO:0017619	congenital sucrase-isomaltase deficiency with minimal starch tolerance	CSID with minimal starch tolerance|congenital sucrase-isomaltose malabsorption with minimal starch tolerance|congenital sucrose intolerance with minimal starch tolerance|disaccharide intolerance with minimal starch tolerance
MONDO:0017620	congenital sucrase-isomaltase deficiency without starch intolerance	CSID without starch intolerance|congenital sucrase-isomaltose malabsorption without starch intolerance|congenital sucrose intolerance without starch intolerance|disaccharide intolerance without starch intolerance
MONDO:0017621	congenital sucrase-isomaltase deficiency with starch and lactose intolerance	CSID with starch and lactose intolerance|congenital sucrase-isomaltose malabsorption with starch and lactose intolerance|congenital sucrose intolerance with starch and lactose intolerance|disaccharide intolerance with starch and lactose intolerance
MONDO:0017622	congenital sucrase-isomaltase deficiency without sucrose intolerance	CSID without sucrose intolerance|congenital sucrose-isomaltose malabsorption without sucrose intolerance|disaccharide intolerance without sucrose intolerance
MONDO:0017623	PTEN hamartoma tumor syndrome	PHTS|PTEN hamartoma tumor syndrome
MONDO:0017624	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	FHHNC|Michellis-Castrillo syndrome
MONDO:0017625	familial primary hypomagnesemia with hypocalcuria	
MONDO:0017626	familial primary hypomagnesemia with normocalcuria	
MONDO:0017627	congenital hereditary facial paralysis-variable hearing loss syndrome	congenital hereditary facial palsy with variable deafness|congenital hereditary facial palsy with variable hearing loss|congenital hereditary facial paralysis with variable deafness|congenital hereditary facial paralysis-variable deafness syndrome
MONDO:0017628	myospherulosis	spherulocytosis|subcutaneous spherulocystic disease
MONDO:0017629	sodium channelopathy-related small fiber neuropathy	
MONDO:0017630	X-linked complicated spastic paraplegia type 1	SPG1
MONDO:0017634	non-infectious anterior uveitis	non-infectious iridocyclitis
MONDO:0017636	hemiparkinsonism-hemiatrophy syndrome	Hp-HA syndrome
MONDO:0017638	manganese poisoning	Manganism|manganese intoxication
MONDO:0017639	carbon monoxide-induced parkinsonism	CO-induced parkinsonism
MONDO:0017640	cyanide-induced parkinsonism	
MONDO:0017642	intellectual disability-microcephaly-phalangeal-facial abnormalities syndrome	
MONDO:0017648	Sydenham chorea	
MONDO:0017649	hemidystonia-hemiatrophy syndrome	HD-HA syndrome
MONDO:0017651	primary myoclonus	
MONDO:0017656	motor stereotypies	
MONDO:0017658	hyperekplexia	
MONDO:0017659	sporadic hyperekplexia	
MONDO:0017666	diffuse palmoplantar keratoderma	diffuse PPK|diffuse keratosis palmoplantaris|diffuse palmoplantar hyperkeratosis
MONDO:0017667	isolated diffuse palmoplantar keratoderma	isolated diffuse PPK|isolated diffuse keratosis palmoplantaris|isolated diffuse palmoplantar hyperkeratosis|nonsyndromic diffuse palmoplantar keratoderma
MONDO:0017668	intellectual disability-short stature-hypertelorism syndrome	Stoll-GC)raudel-Chauvin syndrome|Stoll-Géraudel-Chauvin syndrome|intellectual deficit - short stature - hypertelorism|intellectual disability short stature hypertelorism|mental retardation short stature hypertelorism
MONDO:0017670	autosomal dominant diffuse mutilating palmoplantar keratoderma	autosomal dominant diffuse mutilating palmoplantar hyperkeratosis
MONDO:0017672	focal palmoplantar keratoderma	focal PPK|focal keratosis palmoplantaris|focal palmoplantar hyperkeratosis
MONDO:0017673	isolated focal palmoplantar keratoderma	isolated focal PPK|isolated focal keratosis palmoplantaris|isolated focal palmoplantar hyperkeratosis|nonsyndromic focal palmoplantar keratoderma
MONDO:0017675	punctate palmoplantar keratoderma	punctate PPK|punctate keratosis palmoplantaris|punctate palmoplantar hyperkeratosis
MONDO:0017676	marginal papular palmoplantar keratoderma	marginal papular palmoplantar hyperkeratosis
MONDO:0017677	focal acral hyperkeratosis	PPKP3 without elastoidosis|PPPK3 without elastoidosis|punctate palmoplantar hyperkeratosis type 3 without elastoidosis|punctate palmoplantar keratoderma type 3 without elastoidosis
MONDO:0017681	erythrokeratoderma variabilis progressiva	
MONDO:0017682	intellectual disability-polydactyly-uncombable hair syndrome	Kozlowski-Krajewska syndrome|intellectual disability, postaxial polydactyly, phalangeal hypoplasia, 2-3 toe syndactyly, unusual face, uncombable hair|mental retardation, postaxial polydactyly, phalangeal hypoplasia, 2-3 toe syndactyly, unusual face, uncombable hair
MONDO:0017683	methylcobalamin deficiency type cblDv1	functional methionine synthase deficiency type cblDv1
MONDO:0017684	disorder of beta and omega amino acid metabolism	
MONDO:0017685	vitamin B12-responsive methylmalonic acidemia, type cblDv2	vitamin B12-responsive methylmalonic aciduria, type cblDv2
MONDO:0017686	inborn aminoacylase deficiency	aminoacylase deficiency|inborn aminoacylase activity disorder|inborn error of aminoacylase activity|rare inborn error of aminoacylase activity
MONDO:0017687	disorder of neutral amino acid transport	inborn error of neutral amino acid transport|inborn neutral amino acid transport disorder|rare inborn error of neutral amino acid transport
MONDO:0017688	disorder of glycolysis	
MONDO:0017689	disorder of fructose metabolism	
MONDO:0017690	disorder of galactose metabolism	
MONDO:0017691	erythrocyte galactose epimerase deficiency	erythrocyte GALE deficiency|erythrocyte GALE-D|erythrocyte UDP-galactose-4-epimerase deficiency|erythrocyte epimerase deficiency galactosemia|erythrocyte uridine diphosphate galactose-4-epimerase deficiency
MONDO:0017692	generalized galactose epimerase deficiency	generalized GALE deficiency|generalized GALE-D|generalized UDP-galactose-4-epimerase deficiency|generalized epimerase deficiency galactosemia|generalized uridine diphosphate galactose-4-epimerase deficiency
MONDO:0017694	glycogen storage disease due to acid maltase deficiency, infantile onset	GSD due to acid maltase deficiency, infantile onset|GSD type 2, infantile onset|GSD type II, infantile onset|Pompe disease, infantile onset|alpha-1,4-glucosidase acid deficiency, infantile onset|glycogen storage disease type 2, infantile onset|glycogen storage disease type II, infantile onset|glycogenosis due to acid maltase deficiency, infantile onset|glycogenosis type 2, infantile onset|glycogenosis type II, infantile onset
MONDO:0017695	glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form	GBE deficiency, progressive hepatic form|GSD due to glycogen branching enzyme deficiency, progressive hepatic form|GSD type 4, progressive hepatic form|GSDIV, progressive hepatic form|glycogen storage disease type 4, progressive hepatic form|glycogen storage disease type IV, progressive hepatic form|glycogenosis due to glycogen branching enzyme deficiency, progressive hepatic form|glycogenosis type 4, progressive hepatic form|glycogenosis type IV, progressive hepatic form
MONDO:0017696	glycogen storage disease due to glycogen branching enzyme deficiency, non progressive hepatic form	GBE deficiency, non progressive hepatic form|GSD due to glycogen branching enzyme deficiency, non progressive hepatic form|GSD type 4, non progressive hepatic form|GSDIV, non progressive hepatic form|glycogen storage disease type 4, non progressive hepatic form|glycogen storage disease type IV, non progressive hepatic form|glycogenosis due to glycogen branching enzyme deficiency, non progressive hepatic form|glycogenosis type 4, non progressive hepatic form|glycogenosis type IV, non progressive hepatic form
MONDO:0017697	glycogen storage disease due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form	GBE deficiency, fatal perinatal neuromuscular form|GSD due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form|GSD type 4, fatal perinatal neuromuscular form|GSDIV, fatal perinatal neuromuscular form|glycogen storage disease type 4, fatal perinatal neuromuscular form|glycogen storage disease type IV, fatal perinatal neuromuscular form|glycogenosis due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form|glycogenosis type 4, fatal perinatal neuromuscular form|glycogenosis type IV, fatal perinatal neuromuscular form
