ID	LABEL	SYNONYMS
MONDO:0021041	pleural solitary fibrous tumor	fibroma of pleura|fibroma of the pleura|localized fibrous mesothelioma of pleura|localized fibrous mesothelioma of the pleura|pleura solitary fibrous tumor|pleural Submesothelial fibroma|pleural cavity solitary fibrous tumor|pleural fibroma|pleural solitary fibrous tumor|solitary fibrous tumor of pleura|solitary fibrous tumor of the pleura
MONDO:0021047	breast phyllodes tumor	breast cystosarcoma phyllodes|breast phyllodes neoplasm|breast phyllodes tumor|cystosarcoma phyllodes of breast|cystosarcoma phyllodes of the breast|cystosarcoma phylloides - breast|cystosarcoma phylloides of the breast|phyllodes breast neoplasm|phyllodes breast tumor|phyllodes neoplasm of breast|phyllodes neoplasm of the breast|phyllodes tumor of breast|phyllodes tumor of the breast
MONDO:0021063	malignant colon neoplasm	cancer of colon|colon cancer|colon neoplasm, malignant|colon tumor, malignant|malignant colon neoplasm|malignant colon tumor|malignant colonic neoplasm|malignant colonic tumor|malignant neoplasm of colon|malignant neoplasm of the colon|malignant tumor of colon|malignant tumor of the colon
MONDO:0021070	sublingual gland carcinoma	carcinoma of sublingual gland|carcinoma of the sublingual gland|sublingual gland cancer|sublingual gland carcinoma
MONDO:0021105	NAFLD1	NAFLD1|fatty liver disease, nonalcoholic, susceptibility to, 1|liver disease, alcoholic, susceptibility to, 1
MONDO:0021130	disorder of sphingolipid biosynthesis	inborn error of sphingolipid biosynthetic process|inborn sphingolipid biosynthetic process disorder|rare inborn error of sphingolipid biosynthetic process
MONDO:0021142	acquired rippling muscle disease	acquired rippling muscle disease|sporadic rippling muscle disease
MONDO:0021156	hypophysitis	gland, pituitary|hypophysis|hypophysis cerebri|hypophysitides|inflammation of pituitary gland|nervous system, pituitary|pituitary|pituitary gland|pituitary gland inflammation
MONDO:0021157	gonococcal cervicitis	gonorrhea of cervix|gonorrhea of uterine cervix
MONDO:0021158	gonococcal epididymo-orchitis	
MONDO:0021159	gonococcal salpingitis	Neisseria gonorrhoeae caused salpingitis|Neisseria gonorrhoeae salpingitis
MONDO:0021160	gonococcal cystitis	Neisseria gonorrhoeae caused cystitis|Neisseria gonorrhoeae cystitis
MONDO:0021161	gonococcal prostatitis	Neisseria gonorrhoeae caused prostatitis (disease)|Neisseria gonorrhoeae prostatitis (disease)
MONDO:0021167	myositis disease	inflammation of muscle tissue|inflammatory disorder of muscle|inflammatory disorder of muscle (disorder)|muscle tissue inflammation
MONDO:0021169	epithelioid hemangioma	epithelioid haemangioma|epithelioid hemangioma|histiocytoid hemangioma
MONDO:0021171	Timothy syndrome, classic type	Timothy syndrome type 1 (disorder)
MONDO:0021190	DNA repair disease	DNA Repairs, deficient|DNA repair deficiency|DNA repair deficiency disorders|DNA repair disorder|DNA repair, deficient|DNA repair-deficiencies|DNA repair-deficiency|DNA repair-deficiency disorder|Repairs, deficient DNA|chromosome instability syndrome|chromosome instability syndromes|deficiency of DNA repair|deficient DNA Repairs|deficient DNA repair|disorder of DNA repair|disorder, DNA repair-deficiency|disorders, DNA repair-deficiency|repair, deficient DNA|syndrome, chromosome instability|syndromes, chromosome instability
MONDO:0021207	Crohn jejunitis	
MONDO:0021237	adrenal medulla neoplasm	adrenal medulla neoplasm (disease)|adrenal medulla tumor|neoplasm of adrenal medulla|tumor of adrenal medulla
MONDO:0021279	mucoepidermoid carcinoma of submandibular gland	mucoepidermoid carcinoma of the submandibular gland|submandibular gland mucoepidermoid carcinoma
MONDO:0021280	mucoepidermoid carcinoma of parotid gland	mucoepidermoid carcinoma of parotid|mucoepidermoid carcinoma of the parotid|mucoepidermoid carcinoma of the parotid gland|parotid gland mucoepidermoid carcinoma|parotid mucoepidermoid carcinoma
MONDO:0021289	carcinoma in situ of cecum	caecum carcinoma in situ|caecum in situ carcinoma|carcinoma in situ of caecum|carcinoma in situ of the cecum|cecum carcinoma in situ|cecum carcinoma in situ aJCC v6|cecum carcinoma in situ aJCC v7|stage 0 caecum carcinoma|stage 0 cecum carcinoma
MONDO:0021299	carcinoma in situ of extrahepatic bile duct	carcinoma in situ of extrahepatic bile duct|carcinoma in situ of extrahepatic bile ducts|carcinoma in situ of extrahepatic biliary ducts|carcinoma in situ of the extrahepatic bile duct|extrahepatic bile duct cancer stage 0|extrahepatic bile duct carcinoma in situ|extrahepatic bile duct in situ carcinoma|extrahepatic biliary duct carcinoma in situ|stage 0 carcinoma of extrahepatic bile duct|stage 0 carcinoma of the extrahepatic bile duct|stage 0 extrahepatic bile duct cancer|stage 0 extrahepatic bile duct carcinoma|stage 0 extrahepatic bile duct carcinoma in situ
MONDO:0021300	adenoid cystic carcinoma of oropharynx	adenoid cystic carcinoma of the oropharynx|oropharyngeal adenoid cystic carcinoma|oropharyngeal throat adenoid cystic cancer|oropharynx adenoid cystic carcinoma
MONDO:0021312	malignant tumor of adrenal cortex	adrenal cortex cancer|cancer of adrenal cortex|malignant adrenal cortex neoplasm|malignant adrenal cortex tumor|malignant adrenocortical neoplasm|malignant adrenocortical tumor|malignant neoplasm of adrenal cortex|malignant neoplasm of the adrenal cortex|malignant tumor of the adrenal cortex
MONDO:0021321	malignant tumor of extrahepatic bile duct	cancer of extrahepatic bile duct|extrahepatic bile duct cancer|malignant extrahepatic bile duct neoplasm|malignant extrahepatic bile duct tumor|malignant neoplasm of extrahepatic bile duct|malignant neoplasm of the extrahepatic bile duct|malignant tumor of the extrahepatic bile duct
MONDO:0021329	carcinoma of soft palate	carcinoma of soft palate|carcinoma of the soft palate|soft palate cancer|soft palate carcinoma
MONDO:0021331	carcinoma of parotid gland	carcinoma of parotid|carcinoma of parotid gland|carcinoma of the parotid|carcinoma of the parotid gland|parotid carcinoma|parotid gland cancer|parotid gland carcinoma
MONDO:0021333	carcinoma of lip	carcinoma of lip|carcinoma of the Lip|lip cancer|lip carcinoma
MONDO:0021335	carcinoma of duodenum	cancer of duodenum|cancer of the duodenum|carcinoma of duodenum|carcinoma of the duodenum|duodenal cancer|duodenal carcinoma|duodenum carcinoma
MONDO:0021339	carcinoma of hard palate	carcinoma of hard palate|carcinoma of the hard palate|hard palate carcinoma
MONDO:0021378	neoplasm of endocardium	endocardial neoplasm|endocardial tumor|endocardium neoplasm|endocardium neoplasm (disease)|endocardium tumor|neoplasm of endocardium|neoplasm of the endocardium|tumor of endocardium|tumor of the endocardium
MONDO:0021379	neoplasm of epicardium	epicardial neoplasm|epicardial tumor|epicardium neoplasm|epicardium neoplasm (disease)|epicardium tumor|neoplasm of epicardium|neoplasm of the epicardium|tumor of epicardium|tumor of the epicardium
MONDO:0021380	neoplasm of myocardium	myocardial neoplasm|myocardial tumor|myocardium neoplasm|myocardium neoplasm (disease)|myocardium tumor|neoplasm of myocardium|neoplasm of the myocardium|tumor of myocardium|tumor of the myocardium
MONDO:0021450	benign neoplasm of heart	benign Cardiac neoplasm|benign Cardiac tumor|benign heart neoplasm|benign heart tumor|benign neoplasm of the heart|benign tumor of heart|benign tumor of the heart|heart benign neoplasm
MONDO:0021468	benign neoplasm of adrenal medulla	adrenal medulla benign neoplasm|benign adrenal medulla neoplasm|benign adrenal medulla tumor|benign neoplasm of the adrenal medulla|benign tumor of adrenal medulla|benign tumor of the adrenal medulla
MONDO:0021505	benign neoplasm of endocardium	benign endocardial neoplasm|benign endocardial tumor|benign neoplasm of the endocardium|benign tumor of endocardium|benign tumor of the endocardium|endocardium benign neoplasm
MONDO:0021507	benign neoplasm of brain stem	benign brain stem neoplasm|benign brain stem neoplasms|benign brain stem tumor|benign brainstem neoplasm|benign brainstem neoplasms|benign brainstem tumor|benign brainstem tumors|benign neoplasm of brainstem|benign neoplasm of the brain stem|benign neoplasm of the brainstem|benign neoplasms of brainstem|benign neoplasms of the brainstem|benign tumor of brain stem|benign tumor of brainstem|benign tumor of the brain stem|benign tumor of the brainstem|benign tumors of brainstem|benign tumors of the brainstem|brainstem benign neoplasm
MONDO:0021508	benign neoplasm of epicardium	benign epicardial neoplasm|benign epicardial tumor|benign neoplasm of the epicardium|benign tumor of epicardium|benign tumor of the epicardium|epicardium benign neoplasm
MONDO:0021509	benign neoplasm of myocardium	benign myocardial neoplasm|benign myocardial tumor|benign neoplasm of the myocardium|benign tumor of myocardium|benign tumor of the myocardium|myocardium benign neoplasm
MONDO:0021511	benign neoplasm of adrenal gland	adrenal gland benign neoplasm|benign adrenal gland neoplasm|benign adrenal gland tumor|benign adrenal neoplasm|benign adrenal tumor|benign neoplasm of the adrenal gland|benign tumor of adrenal gland|benign tumor of the adrenal gland
MONDO:0021533	intestinal neuroendocrine tumor G1	carcinoid tumor of intestine|carcinoid tumor of the intestine|grade 1 neuroendocrine neoplasm of intestine|intestinal NET G1|intestinal carcinoid tumor|intestinal neuroendocrine tumor G1|intestine NET G1|intestine carcinoid tumor|intestine carcinoid tumor (disease)|intestine neuroendocrine neoplasm G1|intestine neuroendocrine tumor, well differentiated, low grade
MONDO:0021535	pancreatic neuroendocrine tumor G1	grade 1 neuroendocrine neoplasm of pancreas|pancreas NET G1|pancreas carcinoid tumor|pancreas neuroendocrine neoplasm G1|pancreas neuroendocrine tumor, well differentiated, low grade|pancreatic NET G1|pancreatic neuroendocrine tumor G1
MONDO:0021541	hemangioma of retina	angioma of retina|angioma of the retina|hemangioma of the retina|retina angioma|retina hemangioma|retinal angioma|retinal hemangioma
MONDO:0021542	hemangioma of choroid	angioma of choroid|angioma of the choroid|benign angioma of choroid|benign angioma of the choroid|benign choroid angioma|benign choroid hemangioma|benign hemangioma of choroid|benign hemangioma of the choroid|choroid angioma|choroid hemangioma|hemangioma of optic choroid|hemangioma of the choroid|hemangioma, choroid, benign|optic choroid hemangioma
MONDO:0021543	hemangioma of gingiva	angioma of gingiva|angioma of gum|angioma of the gingiva|angioma of the gum|gingiva hemangioma|gingival angioma|gingival hemangioma|gum angioma|gum hemangioma|hemangioma of gum|hemangioma of the gingiva|hemangioma of the gum
MONDO:0021547	amelogenesis imperfecta type 3B	AI3B|amelogenesis imperfecta, type 3B|amelogenesis imperfecta, type IIIB
MONDO:0021573	oocyte maturation defect 2	OOMD2|TUBB8 inherited oocyte maturation defect|inherited oocyte maturation defect caused by mutation in TUBB8|oocyte maturation defect 2
MONDO:0021575	oocyte maturation defect 4	OOMD4|oocyte maturation defect 4
MONDO:0021631	brain astrocytoma	astrocytoma (excluding glioblastoma) of brain|brain astrocytoma|brain astrocytoma (excluding glioblastoma)
MONDO:0021633	cerebral astrocytoma	astrocytoma (excluding glioblastoma) of cerebral hemisphere|astrocytoma of cerebral hemispheres|astrocytoma of cerebrum|astrocytoma of the cerebral hemispheres|astrocytoma of the cerebrum|cerebral astrocytoma|cerebral hemisphere astrocytoma (excluding glioblastoma)|cerebral hemispheric astrocytoma
MONDO:0021637	low grade glioma	low grade glioma|low-grade glioma
MONDO:0021638	low grade astrocytic tumor	low grade astrocytic neoplasm|low grade astrocytic tumor|low-grade astrocytic neoplasm|low-grade astrocytic tumor
MONDO:0021639	grade II glioma	WHO grade II glioma|grade II glioma
MONDO:0021650	uterine corpus neuroendocrine neoplasm	body of uterus NET|body of uterus neuroendocrine neoplasm|body of uterus neuroendocrine tumor|body of uterus neuroendocrine tumor, well differentiated, low or intermediate grade|neuroendocrine neoplasm of body of uterus|uterine corpus neuroendocrine neoplasm|uterine corpus neuroendocrine tumor
MONDO:0021656	nongerminomatous germ cell tumor	NSGCT|Nongerminomatous germ cell tumor|Nongerminomatous germ cell tumor Including central nervous system|non-dysgerminomatous germ cell tumor|non-germinomatous germ cell tumor|non-seminomatous germ cell tumor
MONDO:0021667	neuralgia	neuralgia|pain, nerve|pain, neuropathic|paroxysmal nerve pain|paroxysmal nerve pains
MONDO:0021677	post-infectious neuralgia	postinfectious neuralgia
MONDO:0021718	polyneuritis	Inflammatory polyneuropathy|Multiple neuritis|Polyneuritides|Polyneuritis|inflammatory polyneuropathy|polyneuritis
MONDO:0021726	abdominal cystic lymphangioma	RCL|abdomen cystic lymphangioma|abdominal retroperitoneal lymphangioma|retroperitoneal cystic lymphangioma
MONDO:0021727	aberrant subclavian artery	aberrant left subclavian artery|aberrant right subclavian artery|aberrant subclavian artery|congenital malposition of subclavian artery|congenital malpositioned subclavian artery
MONDO:0021745	psychosocial short stature	Kaspar Hauser syndrome|abuse dwarfism syndrome|child abuse dwarfism|psychosocial dwarfism
MONDO:0021752	Achard-Thiers syndrome	Achard Thiers syndrome|diabetes in bearded women|diabetic-bearded woman syndrome
MONDO:0021759	acquired fructose intolerance	acquired fructose intolerance|dietary fructose intolerance|fructose malabsorption|intestinal fructose intolerance
MONDO:0021761	acral dysostosis dyserythropoiesis syndrome	
MONDO:0021808	acute cholinergic dysautonomia	ACD
MONDO:0021812	adnexal spiradenoma/cylindroma of a sweat gland	adnexal sweat gland spiradenoma/cylindroma|cylindroma|cylindroma of skin|cylindroma of the skin|dermal cylindroma
MONDO:0021845	Aloi Tomasini Isaia syndrome	basal cell nevus anodontia abnormal bone mineralization|basal cell nevus, anodontia, abnormal bone mineralization|unilateral linear basal cell nevus associated with diffuse osteoma cutis, unilateral anodontia, and abnormal bone mineralization
MONDO:0021895	temporomandibular joint dysfunction syndrome	Costen Syndrome|Costen's Syndrome|Costen's complex|Costen's syndrome|Costens Syndrome|Joint Syndrome, Temporomandibular|Mandibular dysfunction|Myofascial Pain Dysfunction Syndrome, Temporomandibular Joint|Myofascial pain - dysfunction syndrome of TMJ|Snapping jaw|Syndrome, Costen's|Syndrome, TMJ|Syndrome, Temporomandibular Joint|TMJ Syndrome|TMJ syndrome|TMJPDS - Temporomandibular joint pain dysfunction syndrome|Temporomandibular Joint Dysfunction Syndrome|Temporomandibular Joint Syndrome|Temporomandibular joint pain dysfunction syndrome|Temporomandibular joint syndrome|Temporomandibular joint-pain-dysfunction syndrome|temporomandibular joint dysfunction syndrome
MONDO:0021896	anterior spinal artery stroke	
MONDO:0021902	aortopulmonary window	AP window|APSD|APW|aortic-pulmonary window|aorto-pulmonary window|aortopulmonary septal defect|aortopulmonary window
MONDO:0021905	Apert-like polydactyly syndrome	Apert like polydactyly syndrome
MONDO:0021913	aquagenic pruritus	aquagenic pruritus|water-induced itching
MONDO:0021915	arakawa syndrome 2	Arakawa syndrome II|Arakawa's syndrome 2|Arakawa's syndrome II|N5-methylhomocysteine transferase deficiency|homocystinuria-megaloblastic Anemia, cblG complementation type|methionine synthase deficiency|methylcobalamin deficiency, cblG type|tetrahydrofolate methyltransferase deficiency|tetrahydrofolate-methyltransferase deficiency syndrome
MONDO:0021929	traumatic myositis ossificans	Myositis ossificans circumscripta|Myositis ossificans traumatica|Traumatic Myositis Ossificans|Traumatic myositis ossificans|myositis ossificans circumscripta|myositis ossificans traumatica|traumatic myositis ossificans
MONDO:0021944	auditory neuropathy	ANSD|auditory dys-synchrony|auditory neuropathy|auditory neuropathy spectrum disorder|familial auditory neuropathy|progressive auditory neuropathy
MONDO:0021950	autoimmune oophoritis	
MONDO:0021952	autoimmune progesterone dermatitis	APD|autoimmune progesterone dermatitis|autoimmune progesterone dermatitis/urticaria|autoimmune progesterone urticaria|progesterone dermatitis
MONDO:0021962	baetz-greenwalt syndrome	hypoplastic right-sided heart complex
MONDO:0021969	Banti syndrome	Banti's disease|Banti's syndrome|idiopathic congestive splenomegaly|idiopathic portal hypertension
MONDO:0021977	basaloid follicular hamartoma	basal cell nevus with comedones|basaloid follicular hamartoma
MONDO:0021979	Basaran Yilmaz syndrome	keratoderma, hypotrichosis and leukonychia totalis
MONDO:0022011	bobble-head doll syndrome	BHDS|bobble head doll syndrome
MONDO:0022013	Boerhaave syndrome	Boerhaave syndrome|Boerhaave's syndrome|Boerhave syndrome|boerhaave's syndrome|spontaneous esophageal perforation|spontaneous perforation of esophagus|spontaneous perforation of the esophagus|spontaneous rupture of esophagus|spontaneous rupture of the esophagus
MONDO:0022055	Calabro syndrome	craniosynostosis, limb abnormalities, brevicollis, micrognathia, pulmonary stenosis, and genital defects
MONDO:0022057	calcifying epithelial odontogenic tumor	CEOT|Pindborg tumor|calcifying epithelial odontogenic tumor
MONDO:0022070	Cantu sanchez-corona hernandez syndrome	
MONDO:0022071	carbon baby syndrome	universal acquired melanosis
MONDO:0022089	Carnevale hernandez castillo syndrome	Triphalyngeal thumbs and brachyectrodactyly
MONDO:0022096	pyogenic granuloma	Capillary Hemangioma, Lobular|Capillary hemangioma of granulation tissue type|Granulation Tissue-Type Hemangioma|Granuloma Pyogenicum|Granuloma Telangiecticum|Granuloma pyogenicum|Granuloma telangiectaticum|Granuloma, Pyogenic|Granulomata Pyogenicum|Lobular Capillary Hemangioma|Lobular Hemangioma|Lobular capillary hemangioma|PG - Pyogenic granuloma|Pyogenic Granuloma|angiogranuloma|angiogranulomas|hemangioma, Lobular Capillary|hemangiomatous Granulation Tissue
MONDO:0022098	catamenial pneumothorax	catamenial pneumothorax|premenstrual pneumothorax
MONDO:0022140	Charles bonnet syndrome	CBS|charles bonnet syndrome
MONDO:0022171	chromhidrosis	chromhidrosis|secretion of colored sweat
MONDO:0022196	chronic erosive gastritis	ceg - chronic erosive gastritis|chronic erosive gastritis|diffuse varioliform gastritis|idiopathic chronic, erosive gastritis|varioliform gastritis
MONDO:0022236	colpocephaly	
MONDO:0022308	corticobasal degeneration disorder	CBGD|cortical basal ganglionic degeneration|cortical-basal ganglionic degeneration|cortico-basal ganglionic Degeneration (CBGD)|corticobasal degeneration|corticobasal syndrome|corticodentatonigral degeneration with neuronal achromasia
MONDO:0022321	2-methylacetoacetyl CoA thiolase deficiency	
MONDO:0022333	5-nucleotidase syndrome	5'-Nucleotidase syndrome|5'NT syndrome
MONDO:0022337	AIDS dysmorphic syndrome	
MONDO:0022338	ALK+ histiocytosis	anaplastic lymphoma kinase positive histiocytosis
MONDO:0022398	aglossia and situs inversus	
MONDO:0022402	agyria-pachygyria type 1	Bielchowsky type of lissencephaly|type I lissencephaly
MONDO:0022403	Ahumada Del Castillo syndrome	Argonz Ahumada Del Castillo syndrome|Argonz Del Castillo syndrome|amenorrhea galactorrhea FSH decrease syndrome|galactorrhea amenorrhea without pregnancy|nonpuerperal galactorrhe amenorrhea
MONDO:0022428	aluminosis	aluminium lung|aluminosis of lung|pulmonary aluminosis
MONDO:0022444	amyloidosis bronchopulmonary	
MONDO:0022453	angiomyomatous hamartoma	
MONDO:0022461	anophthalmia cleft palate micrognathia	
MONDO:0022462	anophthalmia esophageal atresia cryptorchidism	
MONDO:0022470	aortic dissection lentiginosis	
MONDO:0022481	APO A-i deficiency	
MONDO:0022504	arthrogryposis spinal muscular atrophy	
MONDO:0022509	asternia	absent sternum
MONDO:0022513	atrophoderma of Pierini and Pasini	congenital atrophoderma of Pasini and Pierini|idiopathic atrophoderma of Pasini and Pierini
MONDO:0022518	autoimmune inner ear disease	AIED
MONDO:0022529	BK-virus nephropathy	BK virus nephropathy|BKN|PVAN|Polyomavirus nephropathy|kidney disease caused by BK polyomavirus|nephropathy caused by BK polyomavirus|nephropathy from BK virus|polyomavirus associated nephropathy
MONDO:0022538	leukoplakia of gingiva	Gingival Leukoplakia|Leukoplakia of Gingiva|Leukoplakia of gingiva|gingival leukoplakia|leukoplakia of gingiva
MONDO:0022553	BD syndrome	
MONDO:0022568	bidirectional tachycardia	bidirectional ventricular tachycardia
MONDO:0022575	biliary hypoplasia	
MONDO:0022576	bilirubin induced brain injury in the newborn	
MONDO:0022577	Billet bear syndrome	Lower limb partial duplication renal agenesis|billet-bear syndrome
MONDO:0022580	blepharo naso facial syndrome van Maldergem type	
MONDO:0022599	brachydactyly anonychia	
MONDO:0022607	extraovarian Brenner tumor of the vagina	Brenner tumor of the vagina|extraovarian Brenner tumor of the vagina|vagina Brenner tumor
MONDO:0022612	Brunsting-Perry syndrome	Brunsting Perry syndrome|cicatricial pemphigoid of the Brunsting-Perry type|localized cicatricial pemphigoid
MONDO:0022613	bruyn scheltens syndrome	
MONDO:0022615	burn goodship syndrome	
MONDO:0022636	candida glabrata infection	Torulopsis glabrata (formerly)|candida glabrata
MONDO:0022643	carcinoma of the vocal tract	carcinoma of laryngeal vocal fold|laryngeal vocal fold carcinoma
MONDO:0022644	cardiac hydatid cysts with intracavitary expansion	Cardiac hydatidosis
MONDO:0022648	cardiomyopathy and deafness due to tRNA lysine gene mutation	cardiomyopathy and deafness due to MTTK gene mutation|cardiomyopathy and deafness due to tRNA lysine gene mutation
MONDO:0022650	cardiomyopathy diabetes deafness	
MONDO:0022655	cardiomyopathy hypogonadism metabolic anomalies	
MONDO:0022656	cardiomyopathy spherocytosis	
MONDO:0022666	cassavism	
MONDO:0022672	autosomal dominant cataract	cataract congenital autosomal dominant
MONDO:0022685	cerebellar agenesis	
MONDO:0022687	cerebellar degeneration	Brain degeneration|cerebellar Degeneration|cerebellar degeneration|cerebellum neurodegenerative disease|cerebral degeneration|neurodegenerative disease of cerebellum
MONDO:0022694	cerebral calcifications opalescent teeth phosphaturia	
MONDO:0022697	athetoid cerebral palsy	ADCP|athetoid cerebral palsy|athetoid dyskinetic cerebral palsy|cerebral palsy dyskinetic|dyskinetic cerebral palsy
MONDO:0022700	cerebral palsy spastic monoplegic	spastic monoplegia cerebral palsy|spastic monoplegic cerebral palsy
MONDO:0022715	Chiari malformation type 3	Arnold Chiari malformation type III|Chiari malformation type III|Chiari type III malformation
MONDO:0022716	Chiari malformation type 4	Arnold Chiari malformation type IV|Chiari malformation type IV|Chiari type IV malformation
MONDO:0022733	choreoacanthocytosis amyotrophic	
MONDO:0022739	Christian demyer franken syndrome	
MONDO:0022740	Christian Johnson angenieta syndrome	
MONDO:0022768	chronic polyradiculoneuritis	
MONDO:0022770	circumscribed cutaneous aplasia of the vertex	
MONDO:0022771	circumscribed disseminated keratosis Jadassohn lew type	
MONDO:0022775	cleft lip and palate malrotation cardiopathy	
MONDO:0022776	cleft lip and/or palate with mucous cysts of lower	
MONDO:0022777	cleft lip palate dysmorphism kumar type	
MONDO:0022780	cleft lip palate pituitary deficiency	
MONDO:0022787	cleft palate heart disease polydactyly absent tibia	
MONDO:0022790	cleft tongue	bifid tongue|cleft tongue syndrome
MONDO:0022791	coarse face hypotonia constipation	Sondheimer syndrome
MONDO:0022795	deficiency of coenzyme q cytochrome c reductase	coenzyme Q cytochrome c reductase deficiency of
MONDO:0022803	coloboma porencephaly hydronephrosis	
MONDO:0022805	colonic malakoplakia	
MONDO:0022815	congenital absence of the sternocleidomastoid muscle	
MONDO:0022817	congenital amputation	
MONDO:0022818	congenital aneurysms of the great vessels	
MONDO:0022819	congenital arteriovenous shunt	
MONDO:0022821	congenital benign spinal muscular atrophy dominant	
MONDO:0022839	congenital human immunodeficiency virus	congenital HIV|neonatal HIV|neonatal human immunodeficiency virus
MONDO:0022849	congenital stenosis of cervical medullary canal	
MONDO:0022854	congenital unilateral pulmonary hypoplasia	
MONDO:0022858	continuous spike-wave during slow sleep syndrome	
MONDO:0022859	cor biloculare	Cor Biloculare|TWO-chambered heart|absence of atrial and ventricular septa|cor biloculare
MONDO:0022862	cormier rustin munnich syndrome	
MONDO:0022871	corpus callosum agenesis of blepharophimosis robin type	
MONDO:0022872	corpus callosum dysgenesis X-linked recessive	
MONDO:0022887	craniofrontonasal syndrome Teebi type	
MONDO:0022899	crawfurd syndrome	
MONDO:0022901	Crohn disease of the esophagus	Crohn's disease of the esophagus
MONDO:0022904	cryofibrinogenemia	cryofibrinogenemia
MONDO:0022907	cutaneous sclerosis	
MONDO:0022908	cutis gyratum acanthosis nigricans craniosynostosis	
MONDO:0022912	cutis verticis gyrata mental deficiency	
MONDO:0022941	deafness hypospadias metacarpal and metatarsal syndrome	
MONDO:0022942	deafness mesenteric diverticula of small bowel neuropathy	
MONDO:0022946	deafness progressive cataract autosomal dominant	
MONDO:0022948	Deal Barratt Dillon syndrome	Fanconi syndrome, ichthyosis, dysmorphism, jaundice and diarrhoea
MONDO:0022949	defective apolipoprotein b-100	
MONDO:0022960	dermatocardioskeletal syndrome boronne type	
MONDO:0022968	dextrocardia with situs inversus	situs inversus totalis
MONDO:0022971	diabetes persistent mullerian ducts	
MONDO:0022972	diabetic mastopathy	diabetic fibrous breast disease|diabetic fibrous mastopathy|lymphocytic mastitis|lymphocytic mastopathy|sclerosing lymphocytic lobulitis
MONDO:0022975	diaphragmatic agenesis radial aplasia omphalocele	
MONDO:0022978	diaphragmatic hernia upper limb defects	
MONDO:0022982	die Smulders Vles Fryns syndrome	
MONDO:0022993	dipsogenic diabetes insipidus	Dipsogenic diabetes insipidus|dipsogenic diabetes insipidus|primary polydipsia
MONDO:0023002	double discordia	atrio-ventricular and ventriculo-arterial double Discordia|corrected transposition
MONDO:0023005	double uterus-hemivagina-renal agenesis	
MONDO:0023015	duodenal atresia tetralogy of fallot	
MONDO:0023016	duplication of leg mirror foot	
MONDO:0023020	dwarfism deafness retinitis pigmentosa	
MONDO:0023021	dwarfism lethal type advanced bone age	
MONDO:0023022	dwarfism thin bones multiple fractures	
MONDO:0023039	eccrine mucinous carcinoma	
MONDO:0023050	ectrodactyly cardiopathy dysmorphism	Van Den Ende Brunner syndrome|ectrodactyly of lower limbs, congenital heart defect and characteristic facies
MONDO:0023069	enlarged vestibular aqueduct syndrome	enlarged vestibular aqueduct|enlarged vestibular aqueduct syndrome|large vestibular aqueduct syndrome
MONDO:0023073	eosinophilic cryptitis	eosinophilic cystitis
MONDO:0023076	eosinophilic pustular folliculitis	EPF|Ofuji disease|Ofuji's disease|eosinophilic folliculitis|eosinophilic folliculitis, pustular
MONDO:0023079	epidermal nevus vitamin D resistant rickets	
MONDO:0023089	erythroplakia	erythroplakia
MONDO:0023091	esophageal atresia coloboma talipes	
MONDO:0023094	exogenous ochronosis	exogenous ochronosis|ochronosis, acquired|ocular ochronosis|pseudo-ochronosis
MONDO:0023101	facio digito genital syndrome recessive form	
MONDO:0023134	febrile ulceronecrotic Mucha-Habermann disease	A severe variant of pityriasis lichenoides et varioliformis acuta (PLEVA)|FUMHD|febrile ulceronecrotic Mucha-Habermann disease|febrile ulceronecrotic pityriasis lichenoides acuta|ulceronecrotic Mucha-Habermann disease|variant of Mucha-Habermann disease
MONDO:0023142	fetal brain disruption sequence	
MONDO:0023148	fetal phenothiazine syndrome	
MONDO:0023152	fibrocartilaginous embolism	embolism, fibrocartilaginous
MONDO:0023158	Fitz-Hugh-Curtis syndrome	gonococcal perihepatitis|perihepatitis syndrome
MONDO:0023164	viral pericarditis	Viral Pericarditis|Viral pericarditis|viral pericarditis
MONDO:0023167	focal alopecia congenital megalencephaly	
MONDO:0023170	focal or multifocal malformations in neuronal migration	
MONDO:0023186	Fraser Jequier Chen syndrome	chondrodysplasia, situs inversus totalis, cleft epiglottis and larynx, hexadactyly of hands and feet, pancreatic cystic dysplasia, renal dysplasia/abs
MONDO:0023193	Friedman Goodman syndrome	
MONDO:0023194	frints de Smet Fabry Fryns syndrome	Symbrachydactyly of the hand and foot
MONDO:0023208	Fuqua Berkovitz syndrome	
MONDO:0023209	galactorrhoea-hyperprolactinaemia	galactorrhea-hyperprolactinemia|galactorrhoea-hyperprolactinaemia|hyperprolactinaemia
MONDO:0023214	gas bloat syndrome	post-fundoplication syndrome
MONDO:0023221	Gaucher ichthyosis restrictive dermopathy	
MONDO:0023226	gershinibaruch Leibo syndrome	
MONDO:0023227	gestational diabetes insipidus	Gestagenic diabetes insipidus|diabetes insipidus gestational
MONDO:0023238	giant mammary hamartoma	giant hamartoma of the breast
MONDO:0023255	glossopalatine ankylosis micrognathia ear anomalies	
MONDO:0023272	goniodysgenesis intellectual disability short stature	
MONDO:0023282	granulomatous hypophysitis	idiopathic granulomatous hypophysitis
MONDO:0023286	graphite pneumoconiosis	carbon pneumoconiosis|graphite fibrosis|graphite fibrosis of lung|graphite lung disease|graphite pneumoconiosis|graphitosis
