id	label
MONDO:0019252	obsolete other metabolic disease with skin involvement
MONDO:0019273	obsolete porokeratosis
MONDO:0019274	obsolete other epidermal disorder
MONDO:0019275	obsolete other genetic epidermal disease
MONDO:0019279	obsolete alopecia
MONDO:0019282	obsolete syndromic hair shaft abnormality
MONDO:0019285	obsolete syndromic nail anomaly
MONDO:0019291	obsolete rare genetic dermis disorder
MONDO:0019295	obsolete other dermis disorder
MONDO:0019298	obsolete rare urticaria
MONDO:0019299	obsolete unclassified genetic skin disorder
MONDO:0019300	obsolete rare skin tumor or hamartoma
MONDO:0019301	obsolete metabolic disease with skin involvement
MONDO:0019302	obsolete mucopolysaccharidosis with skin involvement
MONDO:0019304	obsolete rare photodermatosis
MONDO:0019305	obsolete immune deficiency with skin involvement
MONDO:0019331	obsolete rare form of salmonellosis
MONDO:0019341	obsolete tuberous sclerosis complex
MONDO:0019343	obsolete mixed connective tissue disease
MONDO:0019348	obsolete Ehlers-Danlos syndrome with periventricular heterotopia
MONDO:0019352	obsolete sporotrichosis
MONDO:0019361	obsolete boutonneuse fever
MONDO:0019363	obsolete murine typhus
MONDO:0019379	obsolete st. Louis encephalitis
MONDO:0019381	obsolete eastern equine encephalitis
MONDO:0019382	obsolete Colorado tick fever
MONDO:0019389	obsolete X-linked recessive intellectual disability-macrocephaly-ciliary dysfunction syndrome
MONDO:0019400	obsolete testicular seminomatous germ cell tumor
MONDO:0019410	obsolete nodulosis-arthropathy-osteolysis syndrome
MONDO:0019425	obsolete X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome
MONDO:0019442	obsolete congenital toxoplasmosis
MONDO:0019459	obsolete myeloid sarcoma
MONDO:0019477	obsolete angioimmunoblastic T-cell lymphoma
MONDO:0019481	obsolete follicular dendritic cell sarcoma
MONDO:0019491	obsolete rare intellectual disability
MONDO:0019492	obsolete desmoid tumor
MONDO:0019495	obsolete yolk sac tumor
MONDO:0019510	obsolete autosomal dominant medullary cystic kidney disease without hyperuricemia
MONDO:0019511	obsolete autosomal dominant medullary cystic kidney disease with hyperuricemia
MONDO:0019515	obsolete rare dementia
MONDO:0019519	obsolete rare skin disease
MONDO:0019523	obsolete Walker-Warburg syndrome
MONDO:0019539	obsolete retinopathy of prematurity
MONDO:0019546	obsolete other acquired skin disease
MONDO:0019564	obsolete systemic sclerosis
MONDO:0019566	obsolete Klippel-Trenaunay syndrome
MONDO:0019589	obsolete syndromic genetic hearing loss
MONDO:0019590	obsolete rare endocrine growth disease
MONDO:0019592	obsolete disorder of sex development
MONDO:0019594	obsolete 46,XY disorder of sex development due to a testosterone synthesis defect
MONDO:0019595	obsolete 46,XY disorder of sex development due to adrenal and testicular steroidogenesis defect
MONDO:0019596	obsolete 46,XY disorder of sex development due to testicular steroidogenesis defect
MONDO:0019598	obsolete fragile X syndrome
MONDO:0019601	obsolete autosomal recessive axonal hereditary motor and sensory neuropathy
MONDO:0019602	obsolete other inborn metabolic disease
MONDO:0019616	obsolete germinoma of the central nervous system
MONDO:0019657	obsolete sporadic idiopathic steroid-resistant nephrotic syndrome with minimal changes
MONDO:0019658	obsolete sporadic idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation
MONDO:0019663	obsolete short rib-polydactyly syndrome, Saldino-Noonan type
MONDO:0019664	obsolete short rib-polydactyly syndrome, Verma-Naumoff type
MONDO:0019683	obsolete syndactyly type 2
MONDO:0019684	obsolete rare bone disease
MONDO:0019686	obsolete type 2 collagen-related bone disorder
MONDO:0019687	obsolete type 11 collagen-related bone disorder
MONDO:0019700	obsolete primary bone dysplasia with multiple joint dislocations
MONDO:0019703	obsolete primary bone dysplasia with increased bone density
MONDO:0019704	obsolete primary bone dysplasia with decreased bone density
MONDO:0019705	obsolete primary bone dysplasia with defective bone mineralization
MONDO:0019706	obsolete lysosomal storage disease with skeletal involvement
MONDO:0019708	obsolete primary bone dysplasia with disorganized development of skeletal components
MONDO:0019709	obsolete cleidocranial dysplasia and isolated cranial ossification defect
MONDO:0019710	obsolete dysostosis with predominant craniofacial involvement
MONDO:0019711	obsolete dysostosis with predominant vertebral and costal involvement
MONDO:0019715	obsolete syndrome with synostosis or other joint formation defect
MONDO:0019717	obsolete chromosomal disease with overgrowth
MONDO:0019721	obsolete syndromic renal or urinary tract malformation
MONDO:0019744	obsolete rare renal tubular disease
MONDO:0019747	obsolete hematological disorder with renal involvement
MONDO:0019748	obsolete rare cause of hypertension
MONDO:0019749	obsolete rare renal tumor
MONDO:0019750	obsolete rare renal disease
MONDO:0019774	obsolete Holmes-Gang syndrome
MONDO:0019775	obsolete Chudley-Lowry-Hoar syndrome
MONDO:0019776	obsolete Juberg-Marsidi syndrome
MONDO:0019777	obsolete Carpenter-Waziri syndrome
MONDO:0019778	obsolete Smith-Fineman-Myers syndrome
MONDO:0019779	obsolete Renier-Gabreels-Jasper syndrome
MONDO:0019785	obsolete 15q24 microdeletion syndrome
MONDO:0019798	obsolete acute hepatic porphyria
MONDO:0019812	obsolete tricuspid valve prolapse
MONDO:0019827	obsolete disease associated with non-acquired combined pituitary hormone deficiency
MONDO:0019833	obsolete pituitary hormone deficiency from tumoral origin
MONDO:0019834	obsolete pituitary hormone deficiency from meningeal origin
MONDO:0019841	obsolete pituitary hormone defiency from vascular origin
MONDO:0019842	obsolete pituitary apoplexy
MONDO:0019843	obsolete pituitary hormone deficiency secondary to a granulomatous disease
MONDO:0019847	obsolete congenital adrenal hypoplasia of maternal cause
MONDO:0019850	obsolete precocious puberty
MONDO:0019853	obsolete congenital hypothyroidism due to developmental anomaly
MONDO:0019856	obsolete primary congenital hypothyroidism without thyroid developmental anomaly
MONDO:0019859	obsolete congenital thyroid malformation without hypothyroidism
MONDO:0019863	obsolete acro-renal-ocular syndrome
MONDO:0019894	obsolete non-distal monosomy 7p
MONDO:0019899	obsolete distal monosomy 20q
MONDO:0019936	obsolete rare otorhinolaryngological malformation
MONDO:0019937	obsolete rare gynecologic or obstetric disease
MONDO:0019958	obsolete insulinoma
MONDO:0019961	obsolete somatostatinoma
MONDO:0019965	obsolete rare benign ovarian tumor
MONDO:0019966	obsolete thoracic outlet syndrome
MONDO:0019968	obsolete Osgood-Schlatter disease
MONDO:0019974	obsolete postencephalitic parkinsonism
MONDO:0019987	obsolete congenital and infantile nephrotic syndrome
MONDO:0019996	obsolete rare cardiac disease
MONDO:0019997	obsolete rare gastroenterologic disease
MONDO:0020000	obsolete rare respiratory disease
MONDO:0020002	obsolete rare surgical thoracic disease
MONDO:0020003	obsolete rare surgical cardiac disease
MONDO:0020004	obsolete rare eye disease
MONDO:0020005	obsolete rare endocrine disease
MONDO:0020006	obsolete rare hematologic disease
MONDO:0020008	obsolete rare immune disease
MONDO:0020009	obsolete rare neurologic disease
MONDO:0020011	obsolete rare headache disorder
MONDO:0020012	obsolete systemic or rheumatic disease
MONDO:0020013	obsolete rare odontologic disease
MONDO:0020014	obsolete rare disease with odontological manifestation
MONDO:0020015	obsolete rare circulatory system disease
MONDO:0020016	obsolete rare neurologic disease with psychiatric involvement
MONDO:0020017	obsolete rare otorhinolaryngologic disease
MONDO:0020021	obsolete diaphragmatic or abdominal wall malformation
MONDO:0020024	obsolete rare infertility
MONDO:0020025	obsolete rare male infertility
MONDO:0020026	obsolete rare female infertility
MONDO:0020027	obsolete rare allergic disease
MONDO:0020028	obsolete rare allergic respiratory disease
MONDO:0020029	obsolete rare genetic cardiac disease
MONDO:0020030	obsolete rare genetic renal disease
MONDO:0020031	obsolete rare tumor
MONDO:0020032	obsolete rare urinary tract tumor
MONDO:0020033	obsolete rare digestive tumor
MONDO:0020034	obsolete rare respiratory tract neoplasm
MONDO:0020035	obsolete rare otorhinolaryngologic tumor
MONDO:0020036	obsolete rare nervous system tumor
MONDO:0020037	obsolete rare gynecological tumor
MONDO:0020038	obsolete gonadal dysgenesis of gynecological interest
MONDO:0020041	obsolete 46,XY disorder of sex development due to a defect in testosterone metabolism by peripheral tissue
MONDO:0020042	obsolete syndrome with 46,XY disorder of sex development
MONDO:0020045	obsolete autosomal recessive cerebellar ataxia due to a DNA repair defect
MONDO:0020050	obsolete autosomal trisomy
MONDO:0020051	obsolete total autosomal trisomy
MONDO:0020052	obsolete partial autosomal trisomy/tetrasomy
MONDO:0020053	obsolete total autosomal monosomy
MONDO:0020054	obsolete partial autosomal monosomy
MONDO:0020055	obsolete autosomal uniparental disomy
MONDO:0020056	obsolete uniparental disomy of maternal origin
MONDO:0020057	obsolete uniparental disomy of paternal origin
MONDO:0020059	obsolete gonosome number anomaly
MONDO:0020060	obsolete gonosome structural anomaly
MONDO:0020061	obsolete chromosome Y structural anomaly
MONDO:0020062	obsolete chromosome X structural anomaly
MONDO:0020063	obsolete malformation syndrome with hamartosis
MONDO:0020078	obsolete acute myeloid leukemia with recurrent genetic anomaly
MONDO:0020079	obsolete plasma cell tumor
MONDO:0020080	obsolete histiocytic and dendritic cell tumor
MONDO:0020085	obsolete mastocytosis
MONDO:0020086	obsolete idiopathic interstitial pneumonia
MONDO:0020090	obsolete male infertility due to gonadal dysgenesis
MONDO:0020091	obsolete male infertility due to obstructive azoospermia
MONDO:0020092	obsolete rare idiopathic male infertility
MONDO:0020094	obsolete autosomal dominant disease with diffuse palmoplantar keratoderma as a major feature
MONDO:0020095	obsolete autosomal dominant disease associated with focal palmoplantar keratoderma as a major feature
MONDO:0020097	obsolete autosomal recessive disease with focal palmoplantar keratoderma as a major feature
MONDO:0020098	obsolete constitutional anemia due to iron metabolism disorder
MONDO:0020100	obsolete rare hemolytic anemia
MONDO:0020101	obsolete constitutional hemolytic anemia due to membrane defect
MONDO:0020103	obsolete constitutional hemolytic anemia due to acanthocytosis
MONDO:0020104	obsolete rare constitutional hemolytic anemia due to an enzyme disorder
MONDO:0020105	obsolete hemolytic anemia due to hexose monophosphate shunt and glutathione metabolism anomalies
MONDO:0020106	obsolete hemolytic anemia due to a disorder of glycolytic enzymes
MONDO:0020107	obsolete hemolytic anemia due to an erythrocyte nucleotide metabolism disorder
MONDO:0020109	obsolete constitutional megaloblastic anemia due to vitamin B12 metabolism disorder
MONDO:0020111	obsolete constitutional megaloblastic anemia due to folate metabolism disorder
MONDO:0020114	obsolete polycythemia
MONDO:0020116	obsolete rare blood coagulation disease
MONDO:0020126	obsolete rare peripheral neuropathy
MONDO:0020136	obsolete neurodegenerative disease with dementia
MONDO:0020137	obsolete frontotemporal degeneration with dementia
MONDO:0020138	obsolete ataxia with dementia
MONDO:0020139	obsolete early-onset ataxia with dementia
MONDO:0020140	obsolete late-onset ataxia with dementia
MONDO:0020141	obsolete infectious disease with dementia
MONDO:0020142	obsolete metabolic disease with dementia
MONDO:0020149	obsolete rare eye disease due to a differentiation anomaly
MONDO:0020150	obsolete obsolete rare palpebral, lacrimal system and conjunctival disease
MONDO:0020151	obsolete rare palpebral disease
MONDO:0020152	obsolete rare eyelid malformation
MONDO:0020166	obsolete telecanthus
MONDO:0020168	obsolete kinetic eyelid anomaly
MONDO:0020169	obsolete rare disorder with ptosis
MONDO:0020170	obsolete congenital upper palpebral retraction
MONDO:0020171	obsolete palpebral tumor
MONDO:0020182	obsolete palpebral tumor with a vascular malformation
MONDO:0020184	obsolete rare eyebrow/eyelashes anomaly
MONDO:0020185	obsolete eyebrow/eyelashes hypertrichosis
MONDO:0020186	obsolete eyebrow hypertrophy
MONDO:0020187	obsolete eyelashes hypertrophy
MONDO:0020188	obsolete congenital absence of the eyebrow/eyelashes
MONDO:0020189	obsolete eyebrow/eyelashes structural anomaly
MONDO:0020190	obsolete eyebrow/eyelashes distichiasis
MONDO:0020191	obsolete eyebrow/eyelashes pigmentation anomaly
MONDO:0020192	obsolete rare lacrimal system disease
MONDO:0020198	obsolete rare conjunctival disease
MONDO:0020199	obsolete conjunctival vascular anomaly
MONDO:0020200	obsolete conjunctival hemangioma or hemolymphangioma
MONDO:0020201	obsolete conjunctival telangiectasia
MONDO:0020202	obsolete conjunctival lymphangiectasia
MONDO:0020206	obsolete rare refraction anomaly
MONDO:0020207	obsolete rare isolated myopia
MONDO:0020208	obsolete syndromic myopia
MONDO:0020209	obsolete rare hyperopia and astigmatism
MONDO:0020217	obsolete secondary dysgenetic glaucoma associated with neural crest cell migration anomaly
MONDO:0020218	obsolete goniodysgenesis
MONDO:0020220	obsolete corneoiridogoniodysgenesis
MONDO:0020221	obsolete secondary glaucoma due to a proliferation and differentiation anomaly
MONDO:0020222	obsolete rare disease with glaucoma as a major feature
MONDO:0020223	obsolete lens and zonula anomaly
MONDO:0020224	obsolete rare cataract
MONDO:0020225	obsolete syndromic cataract
MONDO:0020226	obsolete chromosomal anomaly with cataract
MONDO:0020227	obsolete systemic disease with cataract
MONDO:0020228	obsolete cataract associated with a metabolic disease
MONDO:0020229	obsolete cerebral disease with cataract
MONDO:0020230	obsolete renal disease with cataract
MONDO:0020231	obsolete cardiac disease with cataract
MONDO:0020232	obsolete musculoskeletal disease with cataract
MONDO:0020233	obsolete dentocutaneous disease with cataract
MONDO:0020234	obsolete craniofacial anomaly with cataract
MONDO:0020236	obsolete lens position anomaly
MONDO:0020239	obsolete color-vision disease
MONDO:0020241	obsolete unclassified familial retinal dystrophy
MONDO:0020243	obsolete colobomatous and areolar dystrophy
MONDO:0020244	obsolete unclassified primitive or secondary maculopathy
MONDO:0020245	obsolete disease predisposing to age-related macular degeneration
MONDO:0020251	obsolete rare strabismus and restriction syndrome
MONDO:0020253	obsolete syndrome with a symptomatic strabismus
MONDO:0020254	obsolete craniostenosis associated with a strabismus
MONDO:0020255	obsolete oculomotor palsy
MONDO:0020258	obsolete oculomotor apraxia or related oculomotor disease
MONDO:0020259	obsolete myopathy with eye involvement
MONDO:0020260	obsolete myasthenic syndrome with eye involvement
MONDO:0020261	obsolete neurological disease with abnormal eye movements
MONDO:0020262	obsolete nervous system anomaly with eye involvement
MONDO:0020263	obsolete spinocerebellar ataxia with oculomotor anomaly
MONDO:0020264	obsolete spinocerebellar degenerescence and spastic paraparesis with an oculomotor anomaly
MONDO:0020265	obsolete mitochondrial disease with eye involvement
MONDO:0020266	obsolete genodermatosis with ocular features
MONDO:0020267	obsolete genetic keratinization disorder associated with ocular features
MONDO:0020268	obsolete ichthyosis associated with ocular features
MONDO:0020269	obsolete syndromic ichthyosis associated with ocular features
MONDO:0020270	obsolete pigmentation disorder with eye involvement
MONDO:0020271	obsolete phakomatosis with eye involvement
MONDO:0020272	obsolete connective tissue disease with eye involvement
MONDO:0020273	obsolete disease with potential neoplastic degeneration associated with ocular features
MONDO:0020274	obsolete onycho-patellar syndrome with eye involvement
MONDO:0020276	obsolete pigmentation disorder with eye involvement, excluding albinism
MONDO:0020277	obsolete ectodermal malformation syndrome associated with ocular features
MONDO:0020278	obsolete metabolic disease associated with ocular features
MONDO:0020279	obsolete metabolic disease with corneal opacity
MONDO:0020280	obsolete metabolic disease with cataract
MONDO:0020281	obsolete metabolic disease with pigmentary retinitis
MONDO:0020282	obsolete metabolic disease with macular cherry-red spot
MONDO:0020299	obsolete spinocerebellar ataxia type 15/16
MONDO:0020306	obsolete absent tibia-polydactyly syndrome
MONDO:0020309	obsolete Landau-Kleffner syndrome
MONDO:0020312	obsolete atypical chronic myeloid leukemia
MONDO:0020313	obsolete unclassified myelodysplastic/myeloproliferative disease
MONDO:0020314	obsolete refractory anemia
MONDO:0020315	obsolete unclassified myelodysplastic syndrome
MONDO:0020319	obsolete acute myeloblastic leukemia without maturation
MONDO:0020328	obsolete classic Hodgkin lymphoma, mixed cellularity type
MONDO:0020329	obsolete classic Hodgkin lymphoma, lymphocyte-rich type
MONDO:0020330	obsolete classic Hodgkin lymphoma, lymphocyte-depleted type
MONDO:0020318	None
MONDO:0020335	obsolete desquamative interstitial pneumonia
MONDO:0020350	obsolete Miller-Fisher syndrome
MONDO:0020358	obsolete coloboma of optic disc
MONDO:0020471	obsolete pituitary adenoma
MONDO:0020484	obsolete rare familial disorder with hypertrophic cardiomyopathy
MONDO:0020498	obsolete Lassa fever
MONDO:0020503	obsolete resistance to thyrotropin-releasing hormone syndrome
MONDO:0020514	obsolete thymoma
MONDO:0020515	obsolete thymic carcinoma
MONDO:0020534	obsolete farmer's lung
MONDO:0020536	obsolete pigeon-breeder lung disease
MONDO:0020551	obsolete hydatidiform mole
MONDO:0020564	obsolete well-differentiated liposarcoma
MONDO:0020565	obsolete adenocarcinoma of esophagus
MONDO:0020566	obsolete Klatskin tumor
MONDO:0020570	obsolete Brill-Zinsser disease
MONDO:0020578	obsolete vitamin D deficiency
MONDO:0020591	obsolete disorder of peritoneum
MONDO:0020595	obsolete disorder of retroperitoneum
MONDO:0020608	obsolete blood group--ahonen
MONDO:0020609	obsolete blood group, colton system
MONDO:0020610	obsolete blood group, diego system
MONDO:0020611	obsolete blood group--kell system
MONDO:0020612	obsolete blood group, kidd system
MONDO:0020613	obsolete blood group--lke
MONDO:0020614	obsolete blood group--lutheran system
MONDO:0020615	obsolete blood group system, landsteiner-wiener
MONDO:0020616	obsolete blood group, mn
MONDO:0020617	obsolete blood group--ok
MONDO:0020618	obsolete blood group--private systems
MONDO:0020619	obsolete blood group, langereis system
MONDO:0020620	obsolete blood group, ss
MONDO:0020621	obsolete blood group--scianna system
MONDO:0020622	obsolete blood group--stoltzfus system
MONDO:0020623	obsolete blood group--ul system
MONDO:0020624	obsolete blood group--waldner type
MONDO:0020625	obsolete blood group--wright antigen
MONDO:0020626	obsolete yt blood group antigen
MONDO:0020643	obsolete autism susceptibility 1
MONDO:0020668	obsolete spastic paraplegia 5B
MONDO:0020670	obsolete antithrombin deficiency type 2
MONDO:0020671	obsolete susceptibility to ischemic stroke
MONDO:0020676	obsolete disorder of central nervous system or retinal vasculature
MONDO:0020700	obsolete microcephaly, short stature, and impaired glucose metabolism
MONDO:0020719	obsolete susceptibility to Hirschsprung disease
MONDO:0020734	obsolete erythrocyte AMP deaminase deficiency
MONDO:0020742	obsolete cataract, microcephaly, failure to thrive, kyphoscoliosis syndrome
MONDO:0020755	obsolete heart block
MONDO:0020758	obsolete MONDO:0020758
MONDO:0020784	obsolete short sleep, familial natural, 1
MONDO:0020786	obsolete short sleep, familial natural, 2
MONDO:0020802	obsolete basal cell cancer
MONDO:0020803	obsolete bundle branch block
MONDO:0020810	obsolete congenital multiple café-au-lait macules-increased sister chromatid exchange syndrome
MONDO:0020842	obsolete medullary carcinoma
MONDO:0020871	obsolete name syndrome
MONDO:0020999	obsolete genetic chronic primary adrenal insufficiency
MONDO:0021007	obsolete stage of disease
MONDO:0021016	obsolete channelopathy
MONDO:0021027	obsolete genetic hair anomaly
MONDO:0021028	obsolete genetic nail anomaly
MONDO:0021037	obsolete genetic neurodegenerative disease with dementia
MONDO:0021044	obsolete Wilms tumor
MONDO:0021051	obsolete hemophagocytic syndrome
MONDO:0021059	obsolete head or neck disorder/disorder
MONDO:0021062	obsolete hereditary acrokeratotic poikiloderma of Kindler-Weary
MONDO:0021087	obsolete malignant granular cell myoblastoma
MONDO:0021103	obsolete collagen diseases
MONDO:0021122	obsolete small cell neuroendocrine carcinoma
MONDO:0021145	obsolete disorder of genitourinary system
MONDO:0021150	obsolete genetic characteristic
MONDO:0021153	obsolete genetic and acquired
MONDO:0021170	obsolete amyotonia congenita
MONDO:0021188	obsolete hemangiopericytoma
MONDO:0021191	obsolete malignant ependymoma
MONDO:0021194	obsolete disease by subcellular system affected
MONDO:0021195	obsolete disease by cellular process disrupted
MONDO:0021196	obsolete disease by molecular activity disrupted
MONDO:0021197	obsolete disease by cellular component affected
MONDO:0021198	obsolete rare genetic disease
MONDO:0021199	obsolete disease by anatomical system
MONDO:0021200	obsolete rare disease
MONDO:0021247	obsolete renal pelvis neoplasm
MONDO:0021252	obsolete lung hilum neoplasm
MONDO:0021257	obsolete glomus jugulare neoplasm
MONDO:0021307	obsolete MONDO:0021307
MONDO:0020486	None
MONDO:0020691	None
MONDO:0021213	None
MONDO:0021214	None
MONDO:0021215	None
MONDO:0021216	None
MONDO:0021217	None
MONDO:0021219	None
MONDO:0021226	None
MONDO:0021236	None
MONDO:0021255	None
MONDO:0021256	None
MONDO:0021278	None
MONDO:0021286	None
MONDO:0021421	obsolete carcinoid tumors, intestina
MONDO:0021570	obsolete Hauptmann-Thannhauser muscular dystrophy
MONDO:0021628	obsolete lacrimal system disease
MONDO:0021664	obsolete cervical aortic arch
MONDO:0021665	obsolete Refsum disease
MONDO:0021668	obsolete disorder involving pain
MONDO:0021683	obsolete transmissible disease
MONDO:0021684	obsolete infectious disease of central nervous system
MONDO:0021690	obsolete congenital left ventricular aneurysm
MONDO:0021720	obsolete fetal alcohol spectrum disorders
MONDO:0021725	obsolete Abderhalden-Kaufmann-Lignac syndrome
MONDO:0021849	obsolete alopecia macular degeneration growth retardation syndrome
MONDO:0021909	obsolete aplasia cutis congenita recessive
MONDO:0021910	obsolete aplasia cutis myopia
MONDO:0021937	obsolete Asrar Facharzt Haque syndrome
MONDO:0021971	obsolete Baraitser Rodeck garner syndrome
MONDO:0022018	obsolete Borrone di Rocco Crovato syndrome
MONDO:0022109	obsolete catatrichy
MONDO:0022145	obsolete Chiari malformation type II
MONDO:0022200	obsolete treatment for disease
MONDO:0022201	obsolete has treatment by surgery
MONDO:0022263	obsolete congenital hepatic fibrosis
MONDO:0022314	obsolete Hernandez Aguirre-Negrete syndrome
MONDO:0022406	obsolete aksu von stockhausen syndrome
MONDO:0022412	obsolete albinism immunodeficiency
MONDO:0022418	obsolete alopecia immunodeficiency
MONDO:0022423	obsolete alpha-2 deficient collagen disease
MONDO:0022434	obsolete amelia cleft lip palate hydrocephalus iris coloboma
MONDO:0022446	obsolete amyloidosis nodular localized cutaneous
MONDO:0022448	obsolete amyoplasia mandibulofacial dysostosis
MONDO:0022460	obsolete anophthalmia cleft lip palate hypothalamic disorder
MONDO:0022463	obsolete anophthalmia megalocornea cardiopathy skeletal anomalies
MONDO:0022464	obsolete anophthalmia microcephaly hypogonadism
MONDO:0022469	obsolete aortic arches defect
MONDO:0022482	obsolete apolipoprotein C 2i deficiency
MONDO:0022495	obsolete arthritis short stature deafness
MONDO:0022512	obsolete atrial septal defect coronary sinus
MONDO:0022546	obsolete basal cell nevus anodontia abnormal bone mineralization
MONDO:0022556	obsolete oculo-cerebral dysplasia
MONDO:0022566	obsolete BEST1 retinopathy
MONDO:0022605	obsolete brachymetapody anodontia hypotrichosis albinoidism
MONDO:0022620	obsolete CD4 deficiency
MONDO:0022651	obsolete cardiomyopathy dilated with conduction defect type 1
MONDO:0022652	obsolete cardiomyopathy dilated with conduction defect type 2
MONDO:0022676	obsolete cataract - glaucoma
MONDO:0022725	obsolete chondrodysplasia lethal recessive
MONDO:0022732	obsolete chorea minor
MONDO:0022794	obsolete chromosome 8 deletion
MONDO:0022850	obsolete congenital sucrose isomaltose malabsorption
MONDO:0022857	obsolete continuous muscle fiber activity hereditary
MONDO:0022880	obsolete corticobasal degeneration
MONDO:0022916	obsolete cystic hygroma lethal cleft palate
MONDO:0022918	obsolete cytokine deficiency
MONDO:0022921	obsolete short stature-microcephaly-heart defect syndrome
MONDO:0022926	obsolete daentl towsend Siegel syndrome
MONDO:0022939	obsolete deafness hyperuricemia neurologic ataxia
MONDO:0022940	obsolete deafness hyperuricemia neurologic ataxia
MONDO:0023000	obsolete dobrow syndrome
MONDO:0023008	obsolete drachtman weinblatt sitarz syndrome
MONDO:0023031	obsolete dysostosis acral with facial and genital abnormalities
MONDO:0023037	obsolete elongated styloid process syndrome
MONDO:0023052	obsolete ectrodactyly polydactyly
MONDO:0023065	obsolete encephalopathy recurrent of childhood
MONDO:0023072	obsolete envenomization by Bothrops lanceolatus
MONDO:0023097	obsolete exostoses anetodermia brachydactyly type E
MONDO:0023141	obsolete antihypertensive drugs antenatal exposure syndrome
MONDO:0023156	obsolete fibular aplasia
MONDO:0023174	obsolete follicular lymphoreticuloma
MONDO:0023191	obsolete Freire-Maia odontotrichomelic syndrome
MONDO:0023217	obsolete gastro-enteropancreatic neuroendocrine tumor
MONDO:0023235	obsolete giant congenital nevus
MONDO:0023303	obsolete Hamanishi-Ueba-Tsuji syndrome
MONDO:0023310	obsolete hemiplegic migraine
MONDO:0023539	obsolete MONDO:0023539
MONDO:0023616	obsolete familial leiomyomatosis
MONDO:0023663	obsolete macrocephaly mesodermal hamartoma spectrum
MONDO:0021347	None
MONDO:0021362	None
MONDO:0021376	None
MONDO:0021422	None
MONDO:0021433	None
MONDO:0021434	None
MONDO:0021436	None
MONDO:0021448	None
MONDO:0021466	None
MONDO:0021504	None
MONDO:0021536	None
MONDO:0021544	None
MONDO:0021556	None
MONDO:0022266	None
MONDO:0022267	None
MONDO:0022326	None
MONDO:0022698	None
MONDO:0022728	None
MONDO:0022808	None
MONDO:0022856	None
MONDO:0022885	None
MONDO:0023033	None
MONDO:0023070	None
MONDO:0023211	None
MONDO:0023807	obsolete midphalangeal hair
MONDO:0023873	obsolete Noonan-like/multiple giant cell lesion syndrome
MONDO:0024145	obsolete Pierre Robin syndrome associated with collagen disease
MONDO:0024147	obsolete Pierre Robin syndrome associated with a chromosomal anomaly
MONDO:0024148	obsolete Pierre Robin syndrome associated with branchial archs anomalies
MONDO:0024149	obsolete Pierre Robin syndrome associated with bone disease
MONDO:0024236	obsolete degenerative disorder
MONDO:0024248	obsolete pityriasis
MONDO:0024254	obsolete vibratory angioedema
MONDO:0024255	obsolete genetic skin disease
MONDO:0024267	obsolete epidemic encephalitis
MONDO:0024289	obsolete disorder of bilirubin metabolism
MONDO:0024293	obsolete polyposis, gastric, Dos Santos and de Magalhaes 1980
MONDO:0024297	obsolete nutritional or metabolic disease
MONDO:0024348	obsolete pityriasis capitis
MONDO:0024351	obsolete familial pityriasis rubra pilaris
MONDO:0024385	obsolete arenavirus infectious disease
MONDO:0024390	obsolete actinomycotic infectious disease
MONDO:0024404	obsolete meningitis caused by anaerobic bacteria
MONDO:0024460	obsolete Herpesviridae infections
MONDO:0024486	obsolete familial chronic mucocutaneous candidiasis
MONDO:0024505	obsolete disorder by anatomical region
MONDO:0024544	obsolete Heimler syndrome 1
MONDO:0024581	obsolete MONDO:0024581
MONDO:0024583	obsolete hernia
MONDO:0024597	obsolete CD3epsilon deficiency
MONDO:0024624	obsolete atrophy of lacrimal gland
MONDO:0024646	obsolete refractory
MONDO:0024657	obsolete macrocystic neurilemmoma
MONDO:0024812	obsolete MONDO:0024812
MONDO:0024987	obsolete genetic urogenital tract malformation
MONDO:0024996	obsolete Usher syndrome, type 2b
MONDO:0025155	obsolete hemorrhagic syndrome, bovine
MONDO:0025370	obsolete urogenital neoplasm
MONDO:0025481	obsolete zoonosis
MONDO:0025517	obsolete shrimp allergy
MONDO:0025518	obsolete aspirin allergy
MONDO:0026141	obsolete genetic urticaria
MONDO:0026150	obsolete genetic erythrokeratoderma
MONDO:0026151	obsolete genetic acrokeratoderma
MONDO:0026152	obsolete genetic porokeratosis
MONDO:0026157	obsolete genetic pigmentation anomaly of the skin
MONDO:0026160	obsolete genetic dermis disorder
MONDO:0026166	obsolete genetic immune deficiency with skin involvement
MONDO:0026167	obsolete genetic neuromuscular disease
MONDO:0026170	obsolete genetic central nervous system malformation
MONDO:0026173	obsolete rare genetic medullar disease
MONDO:0026180	obsolete genetic congenital limb malformation
MONDO:0026181	obsolete genetic renal or urinary tract malformation
MONDO:0026182	obsolete genetic cranial malformation
MONDO:0026183	obsolete genetic digestive tract malformation
MONDO:0026184	obsolete genetic visceral malformation of the liver, biliary tract, pancreas or spleen
MONDO:0026185	obsolete genetic respiratory or mediastinal malformation
MONDO:0026186	obsolete genetic developmental defect of the eye
MONDO:0026187	obsolete genetic malformation syndrome with short stature
MONDO:0026188	obsolete genetic overgrowth/obesity syndrome
