MONDO:0000147	polyposis	NCIT:C36180	Multifocal Lesion
MONDO:0006006	verrucous carcinoma	NCIT:C35265	Acanthosis
MONDO:0006006	verrucous carcinoma	NCIT:C35541	Hyperkeratosis
MONDO:0006006	verrucous carcinoma	NCIT:C36133	Well Differentiated Lesion
MONDO:0006006	verrucous carcinoma	NCIT:C53991	Pushing Tumor Margin
MONDO:0006006	verrucous carcinoma	NCIT:C54201	Exophytic Papillary Lesion
MONDO:0006006	verrucous carcinoma	NCIT:C54206	Endophytic Tumor Growth
MONDO:0006006	verrucous carcinoma	NCIT:C8327	Mild Cytologic Atypia
MONDO:0006028	cecum adenocarcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006028	cecum adenocarcinoma	NCIT:C3038	Fever
MONDO:0006028	cecum adenocarcinoma	NCIT:C3445	Weight Loss
MONDO:0006028	cecum adenocarcinoma	NCIT:C54581	Intestinal Hemorrhage
MONDO:0006034	gastric adenosquamous carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006034	gastric adenosquamous carcinoma	NCIT:C26756	Dyspepsia
MONDO:0006034	gastric adenosquamous carcinoma	NCIT:C54582	Gastric Hemorrhage
MONDO:0006041	lung carcinoid tumor	NCIT:C3094	Hemoptysis
MONDO:0006041	lung carcinoid tumor	NCIT:C3672	Calcification
MONDO:0006041	lung carcinoid tumor	NCIT:C37935	Cough
MONDO:0006041	lung carcinoid tumor	NCIT:C38721	Nuclear Pleomorphism
MONDO:0006041	lung carcinoid tumor	NCIT:C41425	Nodular Lesion
MONDO:0006041	lung carcinoid tumor	NCIT:C9478	Atypia
MONDO:0006043	metaplastic breast carcinoma	NCIT:C60749	Metaplasia of Malignant Cells Present
MONDO:0006047	pancreatic adenocarcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006047	pancreatic adenocarcinoma	NCIT:C3143	Jaundice
MONDO:0006047	pancreatic adenocarcinoma	NCIT:C3344	Pruritus
MONDO:0006047	pancreatic adenocarcinoma	NCIT:C3445	Weight Loss
MONDO:0006048	pancreatic neuroendocrine tumor	NCIT:C36133	Well Differentiated Lesion
MONDO:0006049	papillary lung adenocarcinoma	NCIT:C2998	Dyspnea
MONDO:0006049	papillary lung adenocarcinoma	NCIT:C3038	Fever
MONDO:0006049	papillary lung adenocarcinoma	NCIT:C3094	Hemoptysis
MONDO:0006049	papillary lung adenocarcinoma	NCIT:C37935	Cough
MONDO:0006056	squamous cell breast carcinoma	NCIT:C41454	Cystic Change
MONDO:0006058	Wilms tumor	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006059	nasal cavity squamous cell carcinoma	NCIT:C45978	Fungating Mass
MONDO:0006059	nasal cavity squamous cell carcinoma	NCIT:C54201	Exophytic Papillary Lesion
MONDO:0006083	anaplastic large cell lymphoma, ALK-negative	NCIT:C36104	Aggressive Clinical Course
MONDO:0006083	anaplastic large cell lymphoma, ALK-negative	NCIT:C39695	Extranodal Disease
MONDO:0006083	anaplastic large cell lymphoma, ALK-negative	NCIT:C50764	Lymphadenopathy
MONDO:0006088	appendix adenoma	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0006089	appendix goblet cell carcinoid	NCIT:C36104	Aggressive Clinical Course
MONDO:0006089	appendix goblet cell carcinoid	NCIT:C60674	Chromogranin A Positive Neoplastic Cells Present
MONDO:0006089	appendix goblet cell carcinoid	NCIT:C60676	Serotonin Positive Neoplastic Cells Present
MONDO:0006089	appendix goblet cell carcinoid	NCIT:C60704	Somatostatin Positive Neoplastic Cells Present
MONDO:0006089	appendix goblet cell carcinoid	NCIT:C60710	Submucosal Tumor Growth
MONDO:0006092	appendix villous adenoma	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0006092	appendix villous adenoma	NCIT:C4086	Dysplasia
MONDO:0006095	atypical carcinoid tumor	NCIT:C36184	Necrotic Change
MONDO:0006095	atypical carcinoid tumor	NCIT:C60306	Two to 10 Mitoses per 10HPF
MONDO:0006097	atypical lipomatous tumor	NCIT:C36109	Superficial Lesion
MONDO:0006097	atypical lipomatous tumor	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006097	atypical lipomatous tumor	NCIT:C48898	Painless Mass
MONDO:0006099	B-cell prolymphocytic leukemia	NCIT:C3408	Thrombocytopenia
MONDO:0006099	B-cell prolymphocytic leukemia	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0006099	B-cell prolymphocytic leukemia	NCIT:C38647	Prolymphocytes Exceed 55 Percent of Lymphoid Cells in the Peripheral Blood
MONDO:0006102	basaloid carcinoma	NCIT:C38666	Monomorphic Cellular Infiltrate
MONDO:0006102	basaloid carcinoma	NCIT:C54209	Peripheral Nuclear Palisading
MONDO:0006103	benign adrenal gland pheochromocytoma	NCIT:C36108	Encapsulated Mass
MONDO:0006108	bile duct adenoma	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0006122	Calcifying nested epithelial stromal tumor of the liver	NCIT:C35892	Nested Pattern
MONDO:0006122	Calcifying nested epithelial stromal tumor of the liver	NCIT:C35988	Metaplastic Bone Formation
MONDO:0006122	Calcifying nested epithelial stromal tumor of the liver	NCIT:C3672	Calcification
MONDO:0006122	Calcifying nested epithelial stromal tumor of the liver	NCIT:C41472	Collagenous Stroma Formation
MONDO:0006131	cerebellar liponeurocytoma	NCIT:C36156	Favorable Clinical Outcome
MONDO:0006131	cerebellar liponeurocytoma	NCIT:C42091	Lipomatous Differentiation
MONDO:0006133	cervical adenoid cystic carcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0006133	cervical adenoid cystic carcinoma	NCIT:C34937	Postmenopausal Hemorrhage
MONDO:0006133	cervical adenoid cystic carcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0006134	cervical adenosquamous carcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0006134	cervical adenosquamous carcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0006135	cervical clear cell adenocarcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0006135	cervical clear cell adenocarcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0006140	cervical mucinous adenocarcinoma, minimal deviation variant	NCIT:C36133	Well Differentiated Lesion
MONDO:0006142	cervical small cell carcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0006142	cervical small cell carcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0006150	colon Burkitt lymphoma	NCIT:C34333	Abdominal Mass
MONDO:0006157	colorectal adenosquamous carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006157	colorectal adenosquamous carcinoma	NCIT:C3038	Fever
MONDO:0006157	colorectal adenosquamous carcinoma	NCIT:C3445	Weight Loss
MONDO:0006157	colorectal adenosquamous carcinoma	NCIT:C37930	Constipation
MONDO:0006157	colorectal adenosquamous carcinoma	NCIT:C54581	Intestinal Hemorrhage
MONDO:0006162	colorectal neuroendocrine tumor G1	NCIT:C36130	Low Grade Lesion
MONDO:0006162	colorectal neuroendocrine tumor G1	NCIT:C36133	Well Differentiated Lesion
MONDO:0006163	colorectal Serrated adenocarcinoma	NCIT:C42599	Serrated Glandular Architecture
MONDO:0006165	colorectal squamous cell carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006165	colorectal squamous cell carcinoma	NCIT:C3038	Fever
MONDO:0006165	colorectal squamous cell carcinoma	NCIT:C3445	Weight Loss
MONDO:0006165	colorectal squamous cell carcinoma	NCIT:C37930	Constipation
MONDO:0006165	colorectal squamous cell carcinoma	NCIT:C54581	Intestinal Hemorrhage
MONDO:0006167	combined lung carcinoma	NCIT:C2998	Dyspnea
MONDO:0006167	combined lung carcinoma	NCIT:C3038	Fever
MONDO:0006167	combined lung carcinoma	NCIT:C3094	Hemoptysis
MONDO:0006167	combined lung carcinoma	NCIT:C37935	Cough
MONDO:0006176	cribriform carcinoma	NCIT:C35920	Cribriform Pattern
MONDO:0006178	Dedifferentiated solitary fibrous tumor	NCIT:C36129	High Grade Lesion
MONDO:0006180	digestive system adenoma	NCIT:C4086	Dysplasia
MONDO:0006180	digestive system adenoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006183	disseminated peritoneal leiomyomatosis	NCIT:C38674	Widespread Disease
MONDO:0006188	EBV-positive T-cell lymphoproliferative disorder of childhood	NCIT:C60644	Childhood Lesion
MONDO:0006188	EBV-positive T-cell lymphoproliferative disorder of childhood	NCIT:C73940	EBV-Positive Neoplastic Cells Present
MONDO:0006189	eccrine porocarcinoma	NCIT:C36117	Invasive Lesion
MONDO:0006189	eccrine porocarcinoma	NCIT:C39624	Skin Plaque
MONDO:0006189	eccrine porocarcinoma	NCIT:C39690	Papular Lesion
MONDO:0006189	eccrine porocarcinoma	NCIT:C45321	Dermal Involvement
MONDO:0006189	eccrine porocarcinoma	NCIT:C62463	Epidermal Involvement
MONDO:0006190	endolymphatic sac tumor (disease)	NCIT:C35990	Hemosiderin Deposition
MONDO:0006190	endolymphatic sac tumor (disease)	NCIT:C36104	Aggressive Clinical Course
MONDO:0006192	endometrial endometrioid adenocarcinoma	NCIT:C3283	Obesity
MONDO:0006192	endometrial endometrioid adenocarcinoma	NCIT:C3836	Infertility
MONDO:0006195	endometrial polyp	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0006195	endometrial polyp	NCIT:C53682	Thick-Walled Vessels Present
MONDO:0006196	endometrial serous adenocarcinoma	NCIT:C27709	Psammoma Body Formation
MONDO:0006196	endometrial serous adenocarcinoma	NCIT:C35911	Papillary Pattern
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C2875	Anorexia
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C3143	Jaundice
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C3258	Nausea
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C3344	Pruritus
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C3442	Vomiting
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C3445	Weight Loss
MONDO:0006202	extrahepatic bile duct adenosquamous carcinoma	NCIT:C3832	Malaise
MONDO:0006210	fibrolamellar carcinoma	NCIT:C43626	Lamellar Pattern
MONDO:0006215	gallbladder adenocarcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006216	gallbladder adenoma	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0006217	gallbladder adenosquamous carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006219	gallbladder small cell neuroendocrine carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006220	gallbladder squamous cell carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006221	gastric adenoma	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0006223	gastric diffuse large b-cell lymphoma	NCIT:C40558	Primary Lesion
MONDO:0006229	gastric small cell neuroendocrine carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006229	gastric small cell neuroendocrine carcinoma	NCIT:C26756	Dyspepsia
MONDO:0006229	gastric small cell neuroendocrine carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006229	gastric small cell neuroendocrine carcinoma	NCIT:C54582	Gastric Hemorrhage
MONDO:0006230	gastric squamous cell carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006230	gastric squamous cell carcinoma	NCIT:C26756	Dyspepsia
MONDO:0006230	gastric squamous cell carcinoma	NCIT:C54582	Gastric Hemorrhage
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C35504	Vascular Proliferation
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C35900	Multinodular Pattern
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C35988	Metaplastic Bone Formation
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C39589	Angioinvasion
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C41425	Nodular Lesion
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C41454	Cystic Change
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006232	giant cell tumor of soft tissue	NCIT:C48898	Painless Mass
MONDO:0006239	head and neck paraganglioma	NCIT:C35913	Trabecular Pattern
MONDO:0006239	head and neck paraganglioma	NCIT:C47835	Nesting (Zellballen) Growth Pattern
MONDO:0006244	HER2 positive breast carcinoma	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0006245	hidradenocarcinoma	NCIT:C36184	Necrotic Change
MONDO:0006245	hidradenocarcinoma	NCIT:C41425	Nodular Lesion
MONDO:0006246	high grade surface osteosarcoma	NCIT:C35976	Vascular Channel Formation
MONDO:0006246	high grade surface osteosarcoma	NCIT:C36113	Anaplastic Lesion
MONDO:0006246	high grade surface osteosarcoma	NCIT:C36129	High Grade Lesion
MONDO:0006246	high grade surface osteosarcoma	NCIT:C49066	Cellular Pleomorphism
MONDO:0006246	high grade surface osteosarcoma	NCIT:C53695	Osteoid Formation
MONDO:0006247	histiocytic and dendritic cell neoplasm	NCIT:C40995	CD68-Positive Neoplastic Cells Present
MONDO:0006254	intestinal type adenocarcinoma	NCIT:C35929	Glandular Pattern
MONDO:0006254	intestinal type adenocarcinoma	NCIT:C8360	Intestinal Metaplasia
MONDO:0006256	invasive breast carcinoma	NCIT:C3197	Breast Lump
MONDO:0006256	invasive breast carcinoma	NCIT:C3303	Pain
MONDO:0006258	juvenile polyp	NCIT:C62226	Juvenile Lesion
MONDO:0006260	kidney medullary carcinoma	NCIT:C34615	Flank Pain
MONDO:0006260	kidney medullary carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006260	kidney medullary carcinoma	NCIT:C36132	Poorly Differentiated Lesion
MONDO:0006262	lacrimal gland adenoid cystic carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006272	low grade fibromyxoid sarcoma	NCIT:C35889	Whorling Growth Pattern
MONDO:0006272	low grade fibromyxoid sarcoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0006272	low grade fibromyxoid sarcoma	NCIT:C36130	Low Grade Lesion
MONDO:0006272	low grade fibromyxoid sarcoma	NCIT:C36156	Favorable Clinical Outcome
MONDO:0006272	low grade fibromyxoid sarcoma	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0006272	low grade fibromyxoid sarcoma	NCIT:C8327	Mild Cytologic Atypia
MONDO:0006275	lung giant cell carcinoma	NCIT:C35978	Inflammatory Infiltrate
MONDO:0006275	lung giant cell carcinoma	NCIT:C35987	Emperipolesis
MONDO:0006275	lung giant cell carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006275	lung giant cell carcinoma	NCIT:C36132	Poorly Differentiated Lesion
MONDO:0006278	lung papilloma	NCIT:C92486	Endobronchial Lesion
MONDO:0006279	lung sarcomatoid carcinoma	NCIT:C2998	Dyspnea
MONDO:0006279	lung sarcomatoid carcinoma	NCIT:C3038	Fever
MONDO:0006279	lung sarcomatoid carcinoma	NCIT:C3094	Hemoptysis
MONDO:0006279	lung sarcomatoid carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006279	lung sarcomatoid carcinoma	NCIT:C37935	Cough
MONDO:0006283	lymphoepithelioma-like lung carcinoma	NCIT:C2998	Dyspnea
MONDO:0006283	lymphoepithelioma-like lung carcinoma	NCIT:C3038	Fever
MONDO:0006283	lymphoepithelioma-like lung carcinoma	NCIT:C3094	Hemoptysis
MONDO:0006283	lymphoepithelioma-like lung carcinoma	NCIT:C37935	Cough
MONDO:0006288	malignant adrenal gland pheochromocytoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006301	metanephric adenoma	NCIT:C26682	Abdominal Pain
MONDO:0006301	metanephric adenoma	NCIT:C27709	Psammoma Body Formation
MONDO:0006301	metanephric adenoma	NCIT:C3090	Hematuria
MONDO:0006301	metanephric adenoma	NCIT:C34615	Flank Pain
MONDO:0006301	metanephric adenoma	NCIT:C41428	Increased Cellularity Present
MONDO:0006309	mucinous gastric adenocarcinoma	NCIT:C35999	Mucoid Stroma Formation
MONDO:0006312	myofibroma	NCIT:C35907	Biphasic Pattern
MONDO:0006312	myofibroma	NCIT:C36000	Hyalinized Stroma Formation
MONDO:0006312	myofibroma	NCIT:C36184	Necrotic Change
MONDO:0006312	myofibroma	NCIT:C41039	Localized Lesion
MONDO:0006316	neuroblastic tumor	NCIT:C53978	Neuroectodermal Differentiation
MONDO:0006317	neurothekeoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0006321	non-functioning adrenal cortex adenoma	NCIT:C45980	Absence of a Hormonal Syndrome
MONDO:0006326	ocular melanoma with extraocular extension	NCIT:C42601	Extraocular Dissemination of Disease
MONDO:0006327	ocular sebaceous carcinoma	NCIT:C39690	Papular Lesion
MONDO:0006327	ocular sebaceous carcinoma	NCIT:C41425	Nodular Lesion
MONDO:0006329	olfactory neuroblastoma	NCIT:C26766	Epistaxis
MONDO:0006329	olfactory neuroblastoma	NCIT:C35941	Flexner-Wintersteiner Rosette Formation
MONDO:0006329	olfactory neuroblastoma	NCIT:C35942	Homer Wright Rosette Formation
MONDO:0006329	olfactory neuroblastoma	NCIT:C40560	Exophytic Polypoid Lesion
MONDO:0006329	olfactory neuroblastoma	NCIT:C41458	Slow Growing Mass
MONDO:0006336	ovarian endometrioid adenocarcinoma with squamous differentiation	NCIT:C38770	Squamous Differentiation
MONDO:0006339	ovarian microcystic stromal tumor	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0006339	ovarian microcystic stromal tumor	NCIT:C41456	Microcystic Change
MONDO:0006343	ovarian transitional cell carcinoma	NCIT:C2885	Ascites
MONDO:0006346	pancreatic acinar cell carcinoma	NCIT:C35913	Trabecular Pattern
MONDO:0006346	pancreatic acinar cell carcinoma	NCIT:C35922	Acinar Pattern
MONDO:0006346	pancreatic acinar cell carcinoma	NCIT:C36182	Solid Growth Pattern
MONDO:0006346	pancreatic acinar cell carcinoma	NCIT:C36188	Multinodular Mass
MONDO:0006346	pancreatic acinar cell carcinoma	NCIT:C41455	Microvascular Proliferation
MONDO:0006346	pancreatic acinar cell carcinoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006363	peritoneal multicystic mesothelioma	NCIT:C26682	Abdominal Pain
MONDO:0006363	peritoneal multicystic mesothelioma	NCIT:C34333	Abdominal Mass
MONDO:0006364	peritoneal well differentiated papillary mesothelioma	NCIT:C26682	Abdominal Pain
MONDO:0006364	peritoneal well differentiated papillary mesothelioma	NCIT:C2885	Ascites
MONDO:0006369	pineal parenchymal tumor of intermediate differentiation	NCIT:C35989	Nuclear Atypia
MONDO:0006369	pineal parenchymal tumor of intermediate differentiation	NCIT:C38666	Monomorphic Cellular Infiltrate
MONDO:0006369	pineal parenchymal tumor of intermediate differentiation	NCIT:C41428	Increased Cellularity Present
MONDO:0006382	poorly differentiated thyroid gland carcinoma	NCIT:C35913	Trabecular Pattern
MONDO:0006382	poorly differentiated thyroid gland carcinoma	NCIT:C35916	Insular Pattern
MONDO:0006382	poorly differentiated thyroid gland carcinoma	NCIT:C36182	Solid Growth Pattern
MONDO:0006383	primary cutaneous diffuse large b-cell lymphoma, leg type	NCIT:C36103	Rapidly Enlarging Mass
MONDO:0006383	primary cutaneous diffuse large b-cell lymphoma, leg type	NCIT:C39625	Extracutaneous Dissemination of Disease
MONDO:0006383	primary cutaneous diffuse large b-cell lymphoma, leg type	NCIT:C45318	Confluent Sheets of Neoplastic B-Lymphocytes Present
MONDO:0006386	primary peritoneal serous adenocarcinoma	NCIT:C27709	Psammoma Body Formation
MONDO:0006387	primary pulmonary diffuse large b-cell lymphoma	NCIT:C2998	Dyspnea
MONDO:0006387	primary pulmonary diffuse large b-cell lymphoma	NCIT:C3094	Hemoptysis
MONDO:0006387	primary pulmonary diffuse large b-cell lymphoma	NCIT:C37935	Cough
MONDO:0006390	prostate small cell carcinoma	NCIT:C60308	More than 10 Mitoses per 10HPF
MONDO:0006397	renal cell carcinoma associated with Xp11.2 translocations/TFE3 gene Fusions	NCIT:C129686	Xp11.2 Translocations/TFE3 Gene Fusions Present
MONDO:0006397	renal cell carcinoma associated with Xp11.2 translocations/TFE3 gene Fusions	NCIT:C35911	Papillary Pattern
MONDO:0006404	salivary gland large cell carcinoma	NCIT:C36103	Rapidly Enlarging Mass
MONDO:0006405	salivary gland small cell carcinoma	NCIT:C36113	Anaplastic Lesion
MONDO:0006406	sarcomatoid carcinoma	NCIT:C36132	Poorly Differentiated Lesion
MONDO:0006407	sarcomatoid mesothelioma	NCIT:C36113	Anaplastic Lesion
MONDO:0006409	signet ring cell gastric adenocarcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006409	signet ring cell gastric adenocarcinoma	NCIT:C54582	Gastric Hemorrhage
MONDO:0006416	small intestinal Burkitt lymphoma	NCIT:C34333	Abdominal Mass
MONDO:0006423	soft tissue chondroma	NCIT:C35891	Lobulated Growth Pattern
MONDO:0006423	soft tissue chondroma	NCIT:C3672	Calcification
MONDO:0006423	soft tissue chondroma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006423	soft tissue chondroma	NCIT:C48898	Painless Mass
MONDO:0006429	splenic Hodgkin lymphoma	NCIT:C3384	Splenomegaly
MONDO:0006430	splenic mantle cell lymphoma	NCIT:C3384	Splenomegaly
MONDO:0006432	stromal predominant kidney wilms tumor	NCIT:C36190	Mesenchymal Differentiation
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C3003	Effusion
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C3100	Hepatomegaly
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C3408	Thrombocytopenia
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C36104	Aggressive Clinical Course
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C39569	Cytoplasmic Protrusions Present
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C39570	Cutaneous Involvement
MONDO:0006441	T-cell prolymphocytic leukemia	NCIT:C50764	Lymphadenopathy
MONDO:0006442	tendon sheath fibroma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006442	tendon sheath fibroma	NCIT:C48898	Painless Mass
MONDO:0006444	teratoma with malignant transformation	NCIT:C61466	Malignant Component Present
MONDO:0006450	Therapy-related myeloid neoplasm	NCIT:C36252	Ineffective Hematopoiesis
MONDO:0006452	thymic sarcomatoid carcinoma	NCIT:C3036	Fatigue
MONDO:0006452	thymic sarcomatoid carcinoma	NCIT:C3038	Fever
MONDO:0006452	thymic sarcomatoid carcinoma	NCIT:C3396	Superior Vena Cava Syndrome
MONDO:0006452	thymic sarcomatoid carcinoma	NCIT:C3445	Weight Loss
MONDO:0006452	thymic sarcomatoid carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006452	thymic sarcomatoid carcinoma	NCIT:C37935	Cough
MONDO:0006452	thymic sarcomatoid carcinoma	NCIT:C38665	Chest Pain
MONDO:0006459	thymoma type B1	NCIT:C35918	Organoid Pattern
MONDO:0006459	thymoma type B1	NCIT:C35983	Lymphocytic Infiltrate
MONDO:0006463	thyroid gland mucoepidermoid carcinoma	NCIT:C28371	Cold Nodule
MONDO:0006463	thyroid gland mucoepidermoid carcinoma	NCIT:C36105	Indolent Clinical Course
MONDO:0006463	thyroid gland mucoepidermoid carcinoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006466	thyroid gland spindle cell tumor with thymus-like differentiation	NCIT:C35891	Lobulated Growth Pattern
MONDO:0006466	thyroid gland spindle cell tumor with thymus-like differentiation	NCIT:C41458	Slow Growing Mass
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C2980	Dysphagia
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C2998	Dyspnea
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C35960	High Mitotic Activity
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C36103	Rapidly Enlarging Mass
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C39608	Coagulative Necrosis
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C47813	Hoarseness
MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	NCIT:C47814	Vocal Cord Paralysis
MONDO:0006475	unclassified renal cell carcinoma	NCIT:C41610	Mixed Cellular Population
MONDO:0006475	unclassified renal cell carcinoma	NCIT:C54241	Mixture of Morphologic Patterns
MONDO:0006476	undifferentiated gallbladder carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0006477	undifferentiated ovarian carcinoma	NCIT:C2885	Ascites
MONDO:0006478	undifferentiated pancreatic carcinoma	NCIT:C35939	Tumor Vascular Invasion
MONDO:0006478	undifferentiated pancreatic carcinoma	NCIT:C35960	High Mitotic Activity
MONDO:0006478	undifferentiated pancreatic carcinoma	NCIT:C38721	Nuclear Pleomorphism
MONDO:0006478	undifferentiated pancreatic carcinoma	NCIT:C48260	Perineural Invasion
MONDO:0006482	ureter small cell carcinoma	NCIT:C34615	Flank Pain
MONDO:0006487	vaginal adenoid cystic carcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0006487	vaginal adenoid cystic carcinoma	NCIT:C2999	Dysuria
MONDO:0006487	vaginal adenoid cystic carcinoma	NCIT:C35220	Postcoital Bleeding
MONDO:0006487	vaginal adenoid cystic carcinoma	NCIT:C40122	Pelvic Pain
MONDO:0006489	vaginal melanoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0006493	Warthin tumor	NCIT:C3237	Squamous Metaplasia
MONDO:0006493	Warthin tumor	NCIT:C35911	Papillary Pattern
MONDO:0006493	Warthin tumor	NCIT:C35983	Lymphocytic Infiltrate
MONDO:0006493	Warthin tumor	NCIT:C35984	Lymphoplasmacytic Infiltrate
MONDO:0006493	Warthin tumor	NCIT:C36108	Encapsulated Mass
MONDO:0006493	Warthin tumor	NCIT:C4081	Lipogranuloma
MONDO:0006493	Warthin tumor	NCIT:C41005	Reactive Germinal Centers Present
MONDO:0006493	Warthin tumor	NCIT:C41454	Cystic Change
MONDO:0006493	Warthin tumor	NCIT:C48898	Painless Mass
MONDO:0006574	lipomatosis	NCIT:C36180	Multifocal Lesion
MONDO:0006593	pelvic lipomatosis	NCIT:C26682	Abdominal Pain
MONDO:0006593	pelvic lipomatosis	NCIT:C26906	Urinary Frequency
MONDO:0006593	pelvic lipomatosis	NCIT:C37930	Constipation
MONDO:0006593	pelvic lipomatosis	NCIT:C41830	Back Pain
MONDO:0006612	steroid lipomatosis	NCIT:C41362	Drug Exposure
MONDO:0006639	adrenal cortex carcinoma	NCIT:C3038	Fever
MONDO:0006639	adrenal cortex carcinoma	NCIT:C34615	Flank Pain
MONDO:0006639	adrenal cortex carcinoma	NCIT:C35939	Tumor Vascular Invasion
MONDO:0006639	adrenal cortex carcinoma	NCIT:C46128	Capsular Invasion
MONDO:0006639	adrenal cortex carcinoma	NCIT:C79859	Abnormal Virilization
MONDO:0006646	angioleiomyoma	NCIT:C35976	Vascular Channel Formation
MONDO:0006646	angioleiomyoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0006646	angioleiomyoma	NCIT:C41458	Slow Growing Mass
MONDO:0006646	angioleiomyoma	NCIT:C48902	Painful Mass
MONDO:0006680	blue nevus	NCIT:C45321	Dermal Involvement
MONDO:0006745	endometrial stromal sarcoma	NCIT:C53992	Infiltrating Tumor Margins Present
MONDO:0006770	giant cell reparative granuloma	NCIT:C3044	Fibrosis
