# curie_map:
#   OMIM: http://omim.org/entry/
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/omim_hasdbxref_orphanet.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2022-03-07/mappings/omim_hasdbxref_orphanet.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
OMIM:618008	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 65																																	
OMIM:245050	oboInOwl:hasDbXref	Orphanet:832	HumanCurated	succinyl-coa:3-oxoacid-coa transferase deficiency																																	
OMIM:133700	oboInOwl:hasDbXref	Orphanet:321	HumanCurated	exostoses, multiple,  iia 1																																	
OMIM:133701	oboInOwl:hasDbXref	Orphanet:321	HumanCurated	exostoses, multiple,  iia 2																																	
OMIM:610992	oboInOwl:hasDbXref	Orphanet:284417	HumanCurated	phosphoserine aminotransferase deficiency																																	
OMIM:106190	oboInOwl:hasDbXref	Orphanet:468666	HumanCurated	anhidrosis, isolated, with normal sweat glands																																	
OMIM:606068	oboInOwl:hasDbXref	Orphanet:791	HumanCurated	retinitis pigmentosa 28																																	
OMIM:606069	oboInOwl:hasDbXref	Orphanet:139491	HumanCurated	hemochromatosis,  iia 4																																	
OMIM:157700	oboInOwl:hasDbXref	Orphanet:741	HumanCurated	mitral valve prolapse 1																																	
OMIM:606054	oboInOwl:hasDbXref	Orphanet:35	HumanCurated	propionic acidemia																																	
OMIM:249700	oboInOwl:hasDbXref	Orphanet:2632	HumanCurated	langer mesomelic dysplasia																																	
OMIM:109400	oboInOwl:hasDbXref	Orphanet:377	HumanCurated	basal cell nevus syndrome																																	
OMIM:607196	oboInOwl:hasDbXref	Orphanet:99742	HumanCurated	microcephaly, amish  iia																																	
OMIM:224410	oboInOwl:hasDbXref	Orphanet:1865	HumanCurated	dyssegmental dysplasia, silverman-handmaker  iia																																	
OMIM:615632	oboInOwl:hasDbXref	Orphanet:36386	HumanCurated	neuropathy, hereditary sensory,  iia 1f																																	
OMIM:616963	oboInOwl:hasDbXref	Orphanet:300547	HumanCurated	hypercalcemia, infantile, 2																																	
OMIM:135750	oboInOwl:hasDbXref	Orphanet:2378	HumanCurated	laurin-sandrow syndrome																																	
OMIM:615616	oboInOwl:hasDbXref	Orphanet:217656	HumanCurated	arrhythmogenic right ventricular dysplasia, familial, 13																																	
OMIM:615616	oboInOwl:hasDbXref	Orphanet:293910	HumanCurated	arrhythmogenic right ventricular dysplasia, familial, 13																																	
OMIM:176270	oboInOwl:hasDbXref	Orphanet:177907	HumanCurated	prader-willi syndrome																																	
OMIM:176270	oboInOwl:hasDbXref	Orphanet:177910	HumanCurated	prader-willi syndrome																																	
OMIM:176270	oboInOwl:hasDbXref	Orphanet:739	HumanCurated	prader-willi syndrome																																	
OMIM:176270	oboInOwl:hasDbXref	Orphanet:98754	HumanCurated	prader-willi syndrome																																	
OMIM:103285	oboInOwl:hasDbXref	Orphanet:978	HumanCurated	adult syndrome																																	
OMIM:615605	oboInOwl:hasDbXref	Orphanet:3337	HumanCurated	fanconi renotubular syndrome 3																																	
OMIM:266200	oboInOwl:hasDbXref	Orphanet:766	HumanCurated	pyruvate kinase deficiency of red cells																																	
OMIM:147750	oboInOwl:hasDbXref	Orphanet:2307	HumanCurated	ivic syndrome																																	
OMIM:615673	oboInOwl:hasDbXref	Orphanet:401768	HumanCurated	myopathy with extrapyramidal signs																																	
OMIM:613000	oboInOwl:hasDbXref	Orphanet:448264	HumanCurated	palmoplantar keratoderma, nonepidermolytic, focal 1																																	
OMIM:615663	oboInOwl:hasDbXref	Orphanet:2510	HumanCurated	warburg micro syndrome 4																																	
OMIM:615665	oboInOwl:hasDbXref	Orphanet:2754	HumanCurated	joubert syndrome 22																																	
OMIM:147770	oboInOwl:hasDbXref	Orphanet:2316	HumanCurated	johnson neuroectodermal syndrome																																	
OMIM:614322	oboInOwl:hasDbXref	Orphanet:284282	HumanCurated	spinocerebellar ataxia, autosomal recessive 12																																	
OMIM:256850	oboInOwl:hasDbXref	Orphanet:643	HumanCurated	giant axonal neuropathy 1, autosomal recessive																																	
OMIM:614323	oboInOwl:hasDbXref	Orphanet:79150	HumanCurated	nevoid hypermelanosis, linear and whorled																																	
OMIM:115200	oboInOwl:hasDbXref	Orphanet:300751	HumanCurated	cardiomyopathy, dilated, 1a																																	
OMIM:115200	oboInOwl:hasDbXref	Orphanet:154	HumanCurated	cardiomyopathy, dilated, 1a																																	
OMIM:230200	oboInOwl:hasDbXref	Orphanet:79237	HumanCurated	galactosemia 2																																	
OMIM:230200	oboInOwl:hasDbXref	Orphanet:352	HumanCurated	galactosemia 2																																	
OMIM:147791	oboInOwl:hasDbXref	Orphanet:2308	HumanCurated	jacobsen syndrome																																	
OMIM:614388	oboInOwl:hasDbXref	Orphanet:330050	HumanCurated	encephalopathy due to defective mitochondrial and peroxisomal fission 1																																	
OMIM:601098	oboInOwl:hasDbXref	Orphanet:101083	HumanCurated	charcot-marie-tooth disease, demyelinating,  iia 1c																																	
OMIM:613077	oboInOwl:hasDbXref	Orphanet:254892	HumanCurated	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 5																																	
OMIM:613076	oboInOwl:hasDbXref	Orphanet:330054	HumanCurated	myopathy, mitochondrial progressive, with congenital cataract and developmental delay																																	
OMIM:613075	oboInOwl:hasDbXref	Orphanet:217335	HumanCurated	macs syndrome																																	
OMIM:601088	oboInOwl:hasDbXref	Orphanet:1272	HumanCurated	ayme-gripp syndrome																																	
OMIM:613068	oboInOwl:hasDbXref	Orphanet:217382	HumanCurated	neurodegeneration due to cerebral folate transport deficiency																																	
OMIM:608540	oboInOwl:hasDbXref	Orphanet:79327	HumanCurated	congenital disorder of glycosylation,  iia ik																																	
OMIM:105800	oboInOwl:hasDbXref	Orphanet:231160	HumanCurated	aneurysm, intracranial berry, 1																																	
OMIM:153600	oboInOwl:hasDbXref	Orphanet:33226	HumanCurated	macroglobulinemia, waldenstrom, susceptibility to, 1																																	
OMIM:607208	oboInOwl:hasDbXref	Orphanet:33069	HumanCurated	dravet syndrome																																	
OMIM:610840	oboInOwl:hasDbXref	Orphanet:741	HumanCurated	mitral valve prolapse 3																																	
OMIM:259100	oboInOwl:hasDbXref	Orphanet:2796	HumanCurated	hypertrophic osteoarthropathy, primary, autosomal recessive, 1																																	
OMIM:259100	oboInOwl:hasDbXref	Orphanet:1525	HumanCurated	hypertrophic osteoarthropathy, primary, autosomal recessive, 1																																	
OMIM:108010	oboInOwl:hasDbXref	Orphanet:46724	HumanCurated	arteriovenous malformations of the brain																																	
OMIM:164310	oboInOwl:hasDbXref	Orphanet:98897	HumanCurated	oculopharyngodistal myopathy 1																																	
OMIM:607236	oboInOwl:hasDbXref	Orphanet:157855	HumanCurated	hypoprebetalipoproteinemia, acanthocytosis, retinitis pigmentosa, and pallidal degeneration																																	
OMIM:608569	oboInOwl:hasDbXref	Orphanet:154	HumanCurated	cardiomyopathy, dilated, 1o																																	
OMIM:610883	oboInOwl:hasDbXref	Orphanet:1713	HumanCurated	potocki-lupski syndrome																																	
OMIM:309800	oboInOwl:hasDbXref	Orphanet:568	HumanCurated	microphthalmia, syndromic 1																																	
OMIM:609888	oboInOwl:hasDbXref	Orphanet:548	HumanCurated	leprosy, susceptibility to, 1																																	
OMIM:607225	oboInOwl:hasDbXref	Orphanet:293168	HumanCurated	spastic paralysis, infantile-onset ascending																																	
OMIM:140350	oboInOwl:hasDbXref	Orphanet:2118	HumanCurated	hawkinsinuria																																	
OMIM:176305	oboInOwl:hasDbXref	Orphanet:2957	HumanCurated	preaxial deficiency, postaxial polydactyly, and hypospadias																																	
OMIM:225790	oboInOwl:hasDbXref	Orphanet:221126	HumanCurated	proliferative vasculopathy and hydranencephaly-hydrocephaly syndrome																																	
OMIM:619081	oboInOwl:hasDbXref	Orphanet:90635	HumanCurated	deafness, autosomal dominant 78																																	
OMIM:619083	oboInOwl:hasDbXref	Orphanet:528084	HumanCurated	delpire-mcneill syndrome																																	
OMIM:616806	oboInOwl:hasDbXref	Orphanet:654	HumanCurated	wilms tumor 6																																	
OMIM:619087	oboInOwl:hasDbXref	Orphanet:648	HumanCurated	noonan syndrome 13																																	
OMIM:619073	oboInOwl:hasDbXref	Orphanet:93160	HumanCurated	vitamin d-dependent rickets,  iia 3																																	
OMIM:301026	oboInOwl:hasDbXref	Orphanet:2662	HumanCurated	keipert syndrome																																	
OMIM:302350	oboInOwl:hasDbXref	Orphanet:627	HumanCurated	nance-horan syndrome																																	
OMIM:607095	oboInOwl:hasDbXref	Orphanet:93347	HumanCurated	anauxetic dysplasia 1																																	
OMIM:166780	oboInOwl:hasDbXref	Orphanet:2792	HumanCurated	otofaciocervical syndrome 1																																	
OMIM:619060	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 16																																	
OMIM:619061	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 17																																	
OMIM:619062	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 18																																	
OMIM:619063	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 19																																	
OMIM:619064	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 20																																	
OMIM:619065	oboInOwl:hasDbXref	Orphanet:70472	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 21																																	
OMIM:604802	oboInOwl:hasDbXref	Orphanet:157946	HumanCurated	huntington disease-like 3																																	
OMIM:607080	oboInOwl:hasDbXref	Orphanet:168563	HumanCurated	46,xy gonadal dysgenesis with minifascicular neuropathy																																	
OMIM:619058	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 14																																	
OMIM:226960	oboInOwl:hasDbXref	Orphanet:1824	HumanCurated	lowry-wood syndrome																																	
OMIM:619059	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 15																																	
OMIM:619051	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 7																																	
OMIM:619052	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 8																																	
OMIM:619053	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 10																																	
OMIM:619054	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 11																																	
OMIM:619055	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 12																																	
OMIM:301000	oboInOwl:hasDbXref	Orphanet:906	HumanCurated	wiskott-aldrich syndrome																																	
OMIM:619046	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 3																																	
OMIM:619048	oboInOwl:hasDbXref	Orphanet:254905	HumanCurated	mitochondrial complex 4 deficiency, nuclear  iia 4																																	
OMIM:242150	oboInOwl:hasDbXref	Orphanet:477	HumanCurated	keratitis-ichthyosis-deafness syndrome, autosomal recessive																																	
OMIM:616840	oboInOwl:hasDbXref	Orphanet:2828	HumanCurated	parkinson disease 23, autosomal recessive early-onset																																	
OMIM:616835	oboInOwl:hasDbXref	Orphanet:2554	HumanCurated	meier-gorlin syndrome 6																																	
OMIM:615500	oboInOwl:hasDbXref	Orphanet:244	HumanCurated	ciliary dyskinesia, primary, 26																																	
OMIM:254110	oboInOwl:hasDbXref	Orphanet:1878	HumanCurated	muscular dystrophy, limb-girdle, autosomal recessive 8																																	
OMIM:619094	oboInOwl:hasDbXref	Orphanet:399808	HumanCurated	spermatogenic failure 45																																	
OMIM:619095	oboInOwl:hasDbXref	Orphanet:399808	HumanCurated	spermatogenic failure 46																																	
OMIM:619096	oboInOwl:hasDbXref	Orphanet:252202	HumanCurated	mismatch repair cancer syndrome 2																																	
OMIM:619097	oboInOwl:hasDbXref	Orphanet:252202	HumanCurated	mismatch repair cancer syndrome 3																																	
OMIM:619099	oboInOwl:hasDbXref	Orphanet:528084	HumanCurated	intellectual developmental disorder with speech delay and axonal peripheral neuropathy																																	
OMIM:213600	oboInOwl:hasDbXref	Orphanet:1980	HumanCurated	basal ganglia calcification, idiopathic, 1																																	
OMIM:301043	oboInOwl:hasDbXref	Orphanet:220386	HumanCurated	holoprosencephaly 13, X-linked																																	
OMIM:301043	oboInOwl:hasDbXref	Orphanet:93925	HumanCurated	holoprosencephaly 13, X-linked																																	
OMIM:146300	oboInOwl:hasDbXref	Orphanet:247685	HumanCurated	hypophosphatasia, adult																																	
OMIM:146300	oboInOwl:hasDbXref	Orphanet:436	HumanCurated	hypophosphatasia, adult																																	
OMIM:146300	oboInOwl:hasDbXref	Orphanet:247676	HumanCurated	hypophosphatasia, adult																																	
OMIM:615550	oboInOwl:hasDbXref	Orphanet:124	HumanCurated	diamond-blackfan anemia 12																																	
OMIM:616871	oboInOwl:hasDbXref	Orphanet:488647	HumanCurated	myeloproliferative/lymphoproliferative neoplasms, familial (multiple types), susceptibility to																																	
OMIM:615541	oboInOwl:hasDbXref	Orphanet:391307	HumanCurated	intellectual developmental disorder, autosomal recessive 39																																	
OMIM:615547	oboInOwl:hasDbXref	Orphanet:398069	HumanCurated	schaaf-yang syndrome																																	
OMIM:615547	oboInOwl:hasDbXref	Orphanet:739	HumanCurated	schaaf-yang syndrome																																	
OMIM:603553	oboInOwl:hasDbXref	Orphanet:540	HumanCurated	hemophagocytic lymphohistiocytosis, familial, 2																																	
OMIM:603552	oboInOwl:hasDbXref	Orphanet:540	HumanCurated	hemophagocytic lymphohistiocytosis, familial, 4																																	
OMIM:158310	oboInOwl:hasDbXref	Orphanet:1839	HumanCurated	mucoepithelial dysplasia, hereditary																																	
OMIM:603554	oboInOwl:hasDbXref	Orphanet:39041	HumanCurated	omenn syndrome																																	
OMIM:616863	oboInOwl:hasDbXref	Orphanet:500055	HumanCurated	hao-fountain syndrome																																	
OMIM:616860	oboInOwl:hasDbXref	Orphanet:255132	HumanCurated	anemia, sideroblastic, 3, pyridoxine-refractory																																	
OMIM:256731	oboInOwl:hasDbXref	Orphanet:228360	HumanCurated	ceroid lipofuscinosis, neuronal, 5																																	
OMIM:256731	oboInOwl:hasDbXref	Orphanet:168491	HumanCurated	ceroid lipofuscinosis, neuronal, 5																																	
OMIM:616868	oboInOwl:hasDbXref	Orphanet:103908	HumanCurated	diarrhea 8, secretory sodium, congenital																																	
OMIM:616866	oboInOwl:hasDbXref	Orphanet:486811	HumanCurated	spinal muscular atrophy with congenital bone fractures 1																																	
OMIM:616867	oboInOwl:hasDbXref	Orphanet:486811	HumanCurated	spinal muscular atrophy with congenital bone fractures 2																																	
OMIM:614202	oboInOwl:hasDbXref	Orphanet:88616	HumanCurated	rafiq syndrome																																	
OMIM:614204	oboInOwl:hasDbXref	Orphanet:247353	HumanCurated	psoriasis 14, pustular																																	
OMIM:614204	oboInOwl:hasDbXref	Orphanet:404546	HumanCurated	psoriasis 14, pustular																																	
OMIM:133020	oboInOwl:hasDbXref	Orphanet:306577	HumanCurated	erythermalgia, primary																																	
OMIM:133020	oboInOwl:hasDbXref	Orphanet:90026	HumanCurated	erythermalgia, primary																																	
OMIM:114000	oboInOwl:hasDbXref	Orphanet:1310	HumanCurated	caffey disease																																	
OMIM:185900	oboInOwl:hasDbXref	Orphanet:93402	HumanCurated	chromosome 2q35 duplication syndrome																																	
OMIM:185900	oboInOwl:hasDbXref	Orphanet:1527	HumanCurated	chromosome 2q35 duplication syndrome																																	
OMIM:603543	oboInOwl:hasDbXref	Orphanet:69085	HumanCurated	limb-mammary syndrome																																	
OMIM:615596	oboInOwl:hasDbXref	Orphanet:370921	HumanCurated	congenital disorder of glycosylation,  iia iw, autosomal recessive																																	
OMIM:614261	oboInOwl:hasDbXref	Orphanet:294016	HumanCurated	microcephaly-capillary malformation syndrome																																	
OMIM:615592	oboInOwl:hasDbXref	Orphanet:397787	HumanCurated	immunodeficiency 15b																																	
OMIM:268700	oboInOwl:hasDbXref	Orphanet:3124	HumanCurated	saccharopinuria																																	
OMIM:615599	oboInOwl:hasDbXref	Orphanet:397951	HumanCurated	mental retardation, autosomal recessive 40																																	
OMIM:614254	oboInOwl:hasDbXref	Orphanet:178469	HumanCurated	neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant																																	
OMIM:614255	oboInOwl:hasDbXref	Orphanet:178469	HumanCurated	nescav syndrome																																	
OMIM:115300	oboInOwl:hasDbXref	Orphanet:199285	HumanCurated	hypercarotenemia and vitamin a deficiency, autosomal dominant																																	
OMIM:615574	oboInOwl:hasDbXref	Orphanet:391376	HumanCurated	asparagine synthetase deficiency																																	
OMIM:615577	oboInOwl:hasDbXref	Orphanet:1572	HumanCurated	immunodeficiency, common variable, 10																																	
OMIM:615577	oboInOwl:hasDbXref	Orphanet:293978	HumanCurated	immunodeficiency, common variable, 10																																	
OMIM:616893	oboInOwl:hasDbXref	Orphanet:656	HumanCurated	nephrotic syndrome,  iia 13																																	
OMIM:615560	oboInOwl:hasDbXref	Orphanet:2792	HumanCurated	otofaciocervical syndrome 2, with t-cell deficiency																																	
OMIM:171300	oboInOwl:hasDbXref	Orphanet:29072	HumanCurated	pheochromocytoma																																	
OMIM:614230	oboInOwl:hasDbXref	Orphanet:284160	HumanCurated	chromosome 8q21.11 deletion syndrome																																	
OMIM:229100	oboInOwl:hasDbXref	Orphanet:51208	HumanCurated	glutamate formiminotransferase deficiency																																	
OMIM:616897	oboInOwl:hasDbXref	Orphanet:457378	HumanCurated	osteochondrodysplasia, complex lethal, symoens-barnes-gistelinck  iia																																	
OMIM:614299	oboInOwl:hasDbXref	Orphanet:401874	HumanCurated	multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia																																	
OMIM:614286	oboInOwl:hasDbXref	Orphanet:52688	HumanCurated	myelodysplastic syndrome																																	
OMIM:614279	oboInOwl:hasDbXref	Orphanet:443087	HumanCurated	46,xy sex reversal 8																																	
OMIM:608423	oboInOwl:hasDbXref	Orphanet:55595	HumanCurated	muscular dystrophy, limb-girdle, autosomal dominant 2																																	
OMIM:609757	oboInOwl:hasDbXref	Orphanet:96121	HumanCurated	williams-beuren region duplication syndrome																																	
OMIM:610743	oboInOwl:hasDbXref	Orphanet:88644	HumanCurated	spinocerebellar ataxia, autosomal recessive 8																																	
OMIM:141500	oboInOwl:hasDbXref	Orphanet:569	HumanCurated	migraine, familial hemiplegic, 1																																	
OMIM:610733	oboInOwl:hasDbXref	Orphanet:648	HumanCurated	noonan syndrome 4																																	
OMIM:122470	oboInOwl:hasDbXref	Orphanet:199	HumanCurated	cornelia lange lange syndrome 1																																	
OMIM:609727	oboInOwl:hasDbXref	Orphanet:101009	HumanCurated	spastic paraplegia 29, autosomal dominant																																	
OMIM:248360	oboInOwl:hasDbXref	Orphanet:943	HumanCurated	malonyl-coa decarboxylase deficiency																																	
OMIM:123790	oboInOwl:hasDbXref	Orphanet:1555	HumanCurated	beare-stevenson cutis gyrata syndrome																																	
OMIM:165500	oboInOwl:hasDbXref	Orphanet:98673	HumanCurated	optic atrophy 1																																	
OMIM:139210	oboInOwl:hasDbXref	Orphanet:2588	HumanCurated	myhre syndrome																																	
OMIM:607136	oboInOwl:hasDbXref	Orphanet:98759	HumanCurated	spinocerebellar ataxia 17																																	
OMIM:608471	oboInOwl:hasDbXref	Orphanet:98964	HumanCurated	corneal dystrophy, lattice  iia 3a																																	
OMIM:619111	oboInOwl:hasDbXref	Orphanet:1454	HumanCurated	coach syndrome 2																																	
OMIM:619112	oboInOwl:hasDbXref	Orphanet:139536	HumanCurated	neuronopathy, distal hereditary motor,  iia 5c																																	
OMIM:619113	oboInOwl:hasDbXref	Orphanet:1454	HumanCurated	coach syndrome 3																																	
OMIM:619110	oboInOwl:hasDbXref	Orphanet:1146	HumanCurated	arthrogryposis, distal,  iia 1c																																	
OMIM:619108	oboInOwl:hasDbXref	Orphanet:399805	HumanCurated	spermatogenic failure 48																																	
OMIM:194070	oboInOwl:hasDbXref	Orphanet:654	HumanCurated	wilms tumor 1																																	
OMIM:607131	oboInOwl:hasDbXref	Orphanet:166024	HumanCurated	al-gazali-bakalinova syndrome																																	
OMIM:619101	oboInOwl:hasDbXref	Orphanet:252202	HumanCurated	mismatch repair cancer syndrome 4																																	
OMIM:619102	oboInOwl:hasDbXref	Orphanet:399808	HumanCurated	spermatogenic failure 47																																	
OMIM:610773	oboInOwl:hasDbXref	Orphanet:91130	HumanCurated	mitochondrial phosphate carrier deficiency																																	
OMIM:207800	oboInOwl:hasDbXref	Orphanet:90	HumanCurated	argininemia																																	
OMIM:108120	oboInOwl:hasDbXref	Orphanet:1146	HumanCurated	arthrogryposis, distal,  iia 1a																																	
OMIM:610759	oboInOwl:hasDbXref	Orphanet:199	HumanCurated	cornelia lange lange syndrome 3 with or without midline brain defects																																	
OMIM:194050	oboInOwl:hasDbXref	Orphanet:904	HumanCurated	williams-beuren syndrome																																	
OMIM:238970	oboInOwl:hasDbXref	Orphanet:415	HumanCurated	hyperornithinemia-hyperammonemia-homocitrullinuria syndrome																																	
OMIM:262600	oboInOwl:hasDbXref	Orphanet:95494	HumanCurated	pituitary hormone deficiency, combined, 2																																	
OMIM:262600	oboInOwl:hasDbXref	Orphanet:90695	HumanCurated	pituitary hormone deficiency, combined, 2																																	
OMIM:251950	oboInOwl:hasDbXref	Orphanet:2597	HumanCurated	mitochondrial myopathy with lactic acidosis																																	
OMIM:619144	oboInOwl:hasDbXref	Orphanet:399808	HumanCurated	spermatogenic failure 49																																	
OMIM:619145	oboInOwl:hasDbXref	Orphanet:399808	HumanCurated	spermatogenic failure 50																																	
OMIM:607155	oboInOwl:hasDbXref	Orphanet:34515	HumanCurated	muscular dystrophy-dystroglycanopathy (limb-girdle),  iia c, 5																																	
OMIM:619135	oboInOwl:hasDbXref	Orphanet:7	HumanCurated	ritscher-schinzel syndrome 3																																	
OMIM:619130	oboInOwl:hasDbXref	Orphanet:466806	HumanCurated	thrombocytopenia 7																																	
OMIM:619131	oboInOwl:hasDbXref	Orphanet:666	HumanCurated	osteogenesis imperfecta,  iia 21																																	
OMIM:607143	oboInOwl:hasDbXref	Orphanet:79324	HumanCurated	congenital disorder of glycosylation,  iia ig																																	
OMIM:607151	oboInOwl:hasDbXref	Orphanet:2573	HumanCurated	moyamoya disease 2																																	
OMIM:619124	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 89																																	
OMIM:300049	oboInOwl:hasDbXref	Orphanet:98892	HumanCurated	periventricular nodular heterotopia 1																																	
OMIM:300049	oboInOwl:hasDbXref	Orphanet:2149	HumanCurated	periventricular nodular heterotopia 1																																	
OMIM:134600	oboInOwl:hasDbXref	Orphanet:3337	HumanCurated	fanconi renotubular syndrome 1																																	
OMIM:159900	oboInOwl:hasDbXref	Orphanet:36899	HumanCurated	dystonia 11, myoclonic																																	
OMIM:122600	oboInOwl:hasDbXref	Orphanet:1797	HumanCurated	spondylocostal dysostosis 5																																	
OMIM:213980	oboInOwl:hasDbXref	Orphanet:1394	HumanCurated	craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome																																	
OMIM:134610	oboInOwl:hasDbXref	Orphanet:342	HumanCurated	familial mediterranean fever, autosomal dominant																																	
OMIM:160900	oboInOwl:hasDbXref	Orphanet:273	HumanCurated	myotonic dystrophy 1																																	
OMIM:249900	oboInOwl:hasDbXref	Orphanet:512	HumanCurated	metachromatic leukodystrophy due to saposin B deficiency																																	
OMIM:300088	oboInOwl:hasDbXref	Orphanet:101039	HumanCurated	developmental and epileptic encephalopathy 9																																	
OMIM:300088	oboInOwl:hasDbXref	Orphanet:2076	HumanCurated	developmental and epileptic encephalopathy 9																																	
OMIM:147950	oboInOwl:hasDbXref	Orphanet:432	HumanCurated	hypogonadotropic hypogonadism 2 with or without anosmia																																	
OMIM:147950	oboInOwl:hasDbXref	Orphanet:478	HumanCurated	hypogonadotropic hypogonadism 2 with or without anosmia																																	
OMIM:616728	oboInOwl:hasDbXref	Orphanet:477993	HumanCurated	cleft palate, psychomotor retardation, and distinctive facial features																																	
OMIM:616707	oboInOwl:hasDbXref	Orphanet:90635	HumanCurated	deafness, autosomal dominant 68																																	
OMIM:616708	oboInOwl:hasDbXref	Orphanet:466950	HumanCurated	desanto-shinawi syndrome																																	
OMIM:616708	oboInOwl:hasDbXref	Orphanet:466943	HumanCurated	desanto-shinawi syndrome																																	
OMIM:616708	oboInOwl:hasDbXref	Orphanet:284169	HumanCurated	desanto-shinawi syndrome																																	
OMIM:254450	oboInOwl:hasDbXref	Orphanet:824	HumanCurated	myelofibrosis																																	
OMIM:614105	oboInOwl:hasDbXref	Orphanet:289307	HumanCurated	methylmalonate semialdehyde dehydrogenase deficiency																																	
OMIM:602111	oboInOwl:hasDbXref	Orphanet:93356	HumanCurated	spondyloepimetaphyseal dysplasia, missouri  iia																																	
OMIM:602111	oboInOwl:hasDbXref	Orphanet:1040	HumanCurated	spondyloepimetaphyseal dysplasia, missouri  iia																																	
OMIM:604772	oboInOwl:hasDbXref	Orphanet:3286	HumanCurated	ventricular tachycardia, catecholaminergic polymorphic, 1, with or without atrial dysfunction and/or dilated cardiomyopathy																																	
OMIM:144010	oboInOwl:hasDbXref	Orphanet:391665	HumanCurated	hypercholesterolemia, familial, 2																																	
OMIM:200610	oboInOwl:hasDbXref	Orphanet:932	HumanCurated	achondrogenesis,  iia 2																																	
OMIM:200610	oboInOwl:hasDbXref	Orphanet:93297	HumanCurated	achondrogenesis,  iia 2																																	
OMIM:200610	oboInOwl:hasDbXref	Orphanet:93296	HumanCurated	achondrogenesis,  iia 2																																	
OMIM:267750	oboInOwl:hasDbXref	Orphanet:1571	HumanCurated	knobloch syndrome 1																																	
OMIM:604765	oboInOwl:hasDbXref	Orphanet:154	HumanCurated	cardiomyopathy, dilated, 1i																																	
OMIM:615414	oboInOwl:hasDbXref	Orphanet:2512	HumanCurated	microcephaly 11, primary, autosomal recessive																																	
OMIM:183600	oboInOwl:hasDbXref	Orphanet:2440	HumanCurated	split-hand/foot malformation 1																																	
OMIM:616737	oboInOwl:hasDbXref	Orphanet:487796	HumanCurated	takenouchi-kosaki syndrome																																	
OMIM:300004	oboInOwl:hasDbXref	Orphanet:2508	HumanCurated	corpus callosum, agenesis of, with abnormal genitalia																																	
OMIM:615476	oboInOwl:hasDbXref	Orphanet:442835	HumanCurated	developmental and epileptic encephalopathy 18																																	
OMIM:615473	oboInOwl:hasDbXref	Orphanet:1934	HumanCurated	developmental and epileptic encephalopathy 17																																	
