subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_set_id	mapping_set_title	mapping_set_confidence	confidence	comment
mondo:0017062	spina bifida aperta	skos:exactMatch	icd10:Q05.9	Spina bifida, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017062 icd11:187581000 icd10:Q05.9
mondo:0017069	spina bifida cystica	skos:exactMatch	icd10:Q05.4	Unspecified spina bifida with hydrocephalus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017069 icd11:979482551 icd10:Q05.4
mondo:0017080	occipital encephalocele	skos:exactMatch	icd10:Q01.2	Occipital encephalocele	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017080 icd11:1075031814 icd10:Q01.2
mondo:0017351	inborn disorder of lysine and hydroxylysine metabolism	skos:exactMatch	icd10:E72.3	Disorders of lysine and hydroxylysine metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017351 icd11:367868681 icd10:E72.3
mondo:0017409	fetal cytomegalovirus syndrome	skos:exactMatch	icd10:P35.1	Congenital cytomegalovirus infection	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:P35.1 icd11:1515465998 mondo:0017409
mondo:0017442	congenital absence of thigh and lower leg with foot present	skos:exactMatch	icd10:Q72.1	Congenital absence of thigh and lower leg with foot present	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q72.1 icd11:1165997650 mondo:0017442
mondo:0017444	congenital absence of both lower leg and foot	skos:exactMatch	icd10:Q72.2	Congenital absence of both lower leg and foot	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017444 icd11:835905199 icd10:Q72.2
mondo:0017598	primary cutaneous anaplastic large cell lymphoma	skos:exactMatch	icd10:C86.6	Primary cutaneous CD30-positive T-cell proliferations	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:C86.6 icd11:1972636482 mondo:0017598
mondo:0017675	punctate palmoplantar keratoderma	skos:exactMatch	icd10:L85.2	Keratosis punctata (palmaris et plantaris)	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L85.2 icd11:1212361548 mondo:0017675
mondo:0017731	glycoproteinosis	skos:exactMatch	icd10:E77.9	Disorder of glycoprotein metabolism, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E77.9 icd11:979972142 mondo:0017731
mondo:0017731	glycoproteinosis	skos:exactMatch	icd10:E77	Disorders of glycoprotein metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E77 icd11:979972142 mondo:0017731
mondo:0017761	disorder of mineral absorption and transport	skos:exactMatch	icd10:E83.9	Disorder of mineral metabolism, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E83.9 icd11:1833416892 mondo:0017761
mondo:0017761	disorder of mineral absorption and transport	skos:exactMatch	icd10:E83	Disorders of mineral metabolism	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017761 icd11:1833416892 icd10:E83
mondo:0017778	lamellar ichthyosis	skos:exactMatch	icd10:Q80.2	Lamellar ichthyosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017778 icd11:600146417 icd10:Q80.2
mondo:0017783	congenital pancreatic cyst	skos:exactMatch	icd10:Q45.2	Congenital pancreatic cyst	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017783 icd11:981856956 icd10:Q45.2
mondo:0018015	intermittent hydrarthrosis	skos:exactMatch	icd10:M12.4	Intermittent hydrarthrosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018015 icd11:1855039383 icd10:M12.4
mondo:0018025	chronic actinic dermatitis	skos:exactMatch	icd10:L57.1	Actinic reticuloid	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L57.1 icd11:248339081 mondo:0018025
mondo:0018090	double outlet left ventricle	skos:exactMatch	icd10:Q20.2	Double outlet left ventricle	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q20.2 icd11:2094997989 mondo:0018090
mondo:0018221	immune hydrops fetalis	skos:exactMatch	icd10:P56.0	Hydrops fetalis due to isoimmunization	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018221 icd11:1589938690 icd10:P56.0
mondo:0018326	transient neonatal myasthenia gravis	skos:exactMatch	icd10:P94.0	Transient neonatal myasthenia gravis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018326 icd11:2096990223 icd10:P94.0
mondo:0019084	radiation proctitis	skos:exactMatch	icd10:K62.7	Radiation proctitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019084 icd11:177305885 icd10:K62.7
mondo:0019242	inborn disorder of branched-chain amino acid metabolism	skos:exactMatch	icd10:E71.2	Disorder of branched-chain amino-acid metabolism, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E71.2 icd11:5456505 mondo:0019242
mondo:0019362	epidemic louse-borne typhus	skos:exactMatch	icd10:A75.0	Epidemic louse-borne typhus fever due to Rickettsia prowazekii	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A75.0 icd11:295798687 mondo:0019362
mondo:0019530	non-syndromic syndactyly	skos:exactMatch	icd10:Q70	Syndactyly	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019530 icd11:1736296640 icd10:Q70
mondo:0019620	congenital esophageal diverticulum	skos:exactMatch	icd10:Q39.6	Diverticulum of oesophagus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019620 icd11:42183618 icd10:Q39.6
mondo:0019636	renal agenesis, unilateral	skos:exactMatch	icd10:Q60.0	Renal agenesis, unilateral	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019636 icd11:760295498 icd10:Q60.0
mondo:0019671	radial hemimelia	skos:exactMatch	icd10:Q71.4	Longitudinal reduction defect of radius	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019671 icd11:653269137 icd10:Q71.4
mondo:0019813	congenital tricuspid stenosis	skos:exactMatch	icd10:Q22.4	Congenital tricuspid stenosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q22.4 icd11:1996822362 mondo:0019813
mondo:0019932	isolated partial vaginal agenesis	skos:exactMatch	icd10:Q52.0	Congenital absence of vagina	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q52.0 icd11:15782 mondo:0019932
mondo:0019934	polyploidy	skos:exactMatch	icd10:Q92.7	Triploidy and polyploidy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q92.7 icd11:1286128770 mondo:0019934
mondo:0019945	solar urticaria	skos:exactMatch	icd10:L56.3	Solar urticaria	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L56.3 icd11:64163683 mondo:0019945
mondo:0019952	congenital myopathy	skos:exactMatch	icd10:G71.2	Congenital myopathies	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019952 icd11:1185572073 icd10:G71.2
mondo:0019993	congenital renal artery stenosis	skos:exactMatch	icd10:Q27.1	Congenital renal artery stenosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q27.1 icd11:856359002 mondo:0019993
mondo:0020161	congenital ectropion	skos:exactMatch	icd10:Q10.1	Congenital ectropion	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q10.1 icd11:945558601 mondo:0020161
mondo:0020398	congenital mitral stenosis	skos:exactMatch	icd10:Q23.2	Congenital mitral stenosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020398 icd11:2102952411 icd10:Q23.2
mondo:0020532	spirillary rat-bite fever	skos:exactMatch	icd10:A25.0	Spirillosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020532 icd11:1104357482 icd10:A25.0
mondo:0020533	streptobacillary rat-bite fever	skos:exactMatch	icd10:A25.1	Streptobacillosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020533 icd11:614000128 icd10:A25.1
mondo:0020568	cutaneous myiasis	skos:exactMatch	icd10:B87.0	Cutaneous myiasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020568 icd11:1342682193 icd10:B87.0
mondo:0020863	laryngeal diphtheria	skos:exactMatch	icd10:A36.2	Laryngeal diphtheria	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020863 icd11:1101542926 icd10:A36.2
mondo:0021377	hypertrophic lichen planus	skos:exactMatch	icd10:L43.0	Hypertrophic lichen planus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021377 icd11:1096967508 icd10:L43.0
mondo:0021394	polyp of vagina	skos:exactMatch	icd10:N84.2	Polyp of vagina	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021394 icd11:1664143745 icd10:N84.2
mondo:0021396	polyp of vulva	skos:exactMatch	icd10:N84.3	Polyp of vulva	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021396 icd11:108731413 icd10:N84.3
mondo:0021447	benign neoplasm of testis	skos:exactMatch	icd10:D29.2	Benign neoplasm: Testis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D29.2 icd11:815021426 mondo:0021447
mondo:0021449	benign neoplasm of stomach	skos:exactMatch	icd10:D13.1	Benign neoplasm: Stomach	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D13.1 icd11:479576735 mondo:0021449
mondo:0021450	benign neoplasm of heart	skos:exactMatch	icd10:D15.1	Benign neoplasm: Heart	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D15.1 icd11:991198048 mondo:0021450
mondo:0021452	benign neoplasm of cornea	skos:exactMatch	icd10:D31.1	Benign neoplasm: Cornea	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D31.1 icd11:568257604 mondo:0021452
mondo:0021453	benign neoplasm of retina	skos:exactMatch	icd10:D31.2	Benign neoplasm: Retina	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021453 icd11:1433648317 icd10:D31.2
mondo:0021458	benign neoplasm of penis	skos:exactMatch	icd10:D29.0	Benign neoplasm: Penis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021458 icd11:561160219 icd10:D29.0
mondo:0021461	benign neoplasm of hypopharynx	skos:exactMatch	icd10:D10.7	Benign neoplasm: Hypopharynx	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021461 icd11:196557985 icd10:D10.7
mondo:0021462	benign neoplasm of rectum	skos:exactMatch	icd10:D12.8	Benign neoplasm: Rectum	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021462 icd11:1805730142 icd10:D12.8
mondo:0021465	benign neoplasm of appendix	skos:exactMatch	icd10:D12.1	Benign neoplasm: Appendix	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D12.1 icd11:7146014 mondo:0021465
mondo:0021467	benign neoplasm of renal pelvis	skos:exactMatch	icd10:D30.1	Benign neoplasm: Renal pelvis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D30.1 icd11:1025909955 mondo:0021467
mondo:0021470	benign neoplasm of pancreas	skos:exactMatch	icd10:D13.6	Benign neoplasm: Pancreas	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D13.6 icd11:1870352651 mondo:0021470
mondo:0021472	benign neoplasm of scrotum	skos:exactMatch	icd10:D29.4	Benign neoplasm: Scrotum	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D29.4 icd11:640770928 mondo:0021472
mondo:0021473	benign neoplasm of epididymis	skos:exactMatch	icd10:D29.3	Benign neoplasm: Epididymis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021473 icd11:1440739556 icd10:D29.3
mondo:0021476	benign neoplasm of tongue	skos:exactMatch	icd10:D10.1	Benign neoplasm: Tongue	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021476 icd11:487744161 icd10:D10.1
mondo:0021478	benign neoplasm of nasopharynx	skos:exactMatch	icd10:D10.6	Benign neoplasm: Nasopharynx	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021478 icd11:1862070581 icd10:D10.6
mondo:0021486	benign neoplasm of ciliary body	skos:exactMatch	icd10:D31.4	Benign neoplasm: Ciliary body	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021486 icd11:1138156221 icd10:D31.4
mondo:0021487	benign neoplasm of choroid	skos:exactMatch	icd10:D31.3	Benign neoplasm: Choroid	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021487 icd11:809005353 icd10:D31.3
mondo:0021494	benign neoplasm of parotid gland	skos:exactMatch	icd10:D11.0	Benign neoplasm: Parotid gland	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D11.0 icd11:1688299444 mondo:0021494
mondo:0021506	benign neoplasm of spinal cord	skos:exactMatch	icd10:D33.4	Benign neoplasm: Spinal cord	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D33.4 icd11:1588169218 mondo:0021506
mondo:0021510	benign neoplasm of prostate	skos:exactMatch	icd10:D29.1	Benign neoplasm: Prostate	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D29.1 icd11:1144614287 mondo:0021510
mondo:0021513	benign neoplasm of tonsil	skos:exactMatch	icd10:D10.4	Benign neoplasm: Tonsil	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021513 icd11:2132438112 icd10:D10.4
mondo:0021517	benign neoplasm of trachea	skos:exactMatch	icd10:D14.2	Benign neoplasm: Trachea	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D14.2 icd11:1396826912 mondo:0021517
mondo:0021520	benign neoplasm of floor of mouth	skos:exactMatch	icd10:D10.2	Benign neoplasm: Floor of mouth	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D10.2 icd11:1774137950 mondo:0021520
mondo:0021521	benign neoplasm of mediastinum	skos:exactMatch	icd10:D15.2	Benign neoplasm: Mediastinum	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D15.2 icd11:1337535393 mondo:0021521
mondo:0022103	chronic prostatitis	skos:exactMatch	icd10:N41.1	Chronic prostatitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:N41.1 icd11:249426483 mondo:0022103
mondo:0022762	chromosome 4 short arm deletion	skos:exactMatch	icd10:Q93.3	Deletion of short arm of chromosome 4	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0022762 icd11:1460916074 icd10:Q93.3
mondo:0023483	infectious myositis	skos:exactMatch	icd10:M60.0	Infective myositis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:M60.0 icd11:82568660 mondo:0023483
mondo:0024228	miliaria profunda	skos:exactMatch	icd10:L74.2	Miliaria profunda	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0024228 icd11:1540615212 icd10:L74.2
mondo:0024333	sciatica	skos:exactMatch	icd10:M54.3	Sciatica	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0024333 icd11:2056651014 icd10:M54.3
mondo:0043224	multi-infarct dementia	skos:exactMatch	icd10:F01.1	Multi-infarct dementia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0043224 icd11:645643099 icd10:F01.1
mondo:0043762	tubal pregnancy	skos:exactMatch	icd10:O00.1	Tubal pregnancy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0043762 icd11:913821868 icd10:O00.1
mondo:0043771	radiodermatitis	skos:exactMatch	icd11:2121277663	Dermatoses due to ionizing radiation	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0043771 icd10:L58 icd11:2121277663
mondo:0043783	sclerema neonatorum	skos:exactMatch	icd10:P83.0	Sclerema neonatorum	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:P83.0 icd11:1470028414 mondo:0043783
mondo:0043975	autonomic dysreflexia	skos:exactMatch	icd10:G90.4	Autonomic dysreflexia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0043975 icd11:1401282234 icd10:G90.4
mondo:0044778	nodular lymphocyte predominant Hodgkin lymphoma	skos:exactMatch	icd10:C81.0	Nodular lymphocyte predominant Hodgkin lymphoma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0044778 icd11:331115338 icd10:C81.0
mondo:0060766	anal polyp	skos:exactMatch	icd10:K62.0	Anal polyp	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0060766 icd11:2038426249 icd10:K62.0
mondo:0100053	anaphylaxis	skos:exactMatch	icd10:T78.2	Anaphylactic shock, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:T78.2 icd11:1868068711 mondo:0100053
mondo:1030008	mitral valve insufficiency	skos:exactMatch	icd10:I34.0	Mitral (valve) insufficiency	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:I34.0 icd11:637470326 mondo:1030008
mondo:1030011	paroxysmal atrial fibrillation	skos:exactMatch	icd10:I48.0	Paroxysmal atrial fibrillation	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:1030011 icd11:542703670 icd10:I48.0
mondo:0000110	bifid nose	skos:exactMatch	icd10:Q30.2	Fissured, notched and cleft nose	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0000110 icd11:1824850646 icd10:Q30.2
mondo:0001349	odontoclasia	skos:exactMatch	icd10:K02.4	Odontoclasia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001349 icd11:43527109 icd10:K02.4
mondo:0001583	diabetic polyneuropathy	skos:exactMatch	icd10:G63.2	Diabetic polyneuropathy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G63.2 icd11:1837670870 mondo:0001583
mondo:0001687	diabetic cataract	skos:exactMatch	icd10:H28.0	Diabetic cataract	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:H28.0 icd11:340836242 mondo:0001687
mondo:0001719	gonococcal bursitis	skos:exactMatch	icd10:M73.0	Gonococcal bursitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001719 icd11:360081115 icd10:M73.0
mondo:0004784	allergic asthma	skos:exactMatch	icd10:J45.0	Predominantly allergic asthma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:J45.0 icd11:1870104478 mondo:0004784
mondo:0005433	alcohol withdrawal	skos:exactMatch	icd10:F10.3	Mental and behavioural disorders due to use of alcohol withdrawal state	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0005433 icd11:998231424 icd10:F10.3
mondo:0009010	aortic arch interruption	skos:exactMatch	icd10:Q25.2	Atresia of aorta	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q25.2 icd11:1769930414 mondo:0009010
mondo:0009971	respiratory distress syndrome in premature infants	skos:exactMatch	icd10:P22.0	Respiratory distress syndrome of newborn	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:P22.0 icd11:343716587 mondo:0009971
mondo:0010528	anosmia	skos:exactMatch	icd10:R43.0	Anosmia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:R43.0 icd11:1599308422 mondo:0010528
mondo:0011060	early-onset non-syndromic cataract	skos:exactMatch	icd10:Q12.0	Congenital cataract	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0011060 icd11:1080602978 icd10:Q12.0
mondo:0011918	anxiety	skos:exactMatch	icd10:R45.0	Nervousness	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0011918 icd11:2027043655 icd10:R45.0
mondo:0012328	trichilemmal cyst	skos:exactMatch	icd10:L72.1	Trichilemmal cyst	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0012328 icd11:150930710 icd10:L72.1
